name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Philippe Senderos,72.0,35.0,32.0,72.0,58.0,30.0,31.0,22.0,20.0,51.0,52.0,32.0,51.0,32.0,65.0,44.0,60.0,61.0,67.0,84.0,26.0,79.0,63.0,41.0,42.0,40.0,70.0,80.0,78.0,15.0,16.0,15.0,10.0,11.0,def
Kim Kaellstroem,76.71,80.57,70.0,65.0,83.71,79.0,70.0,85.43,80.0,85.57,82.43,56.57,54.86,65.0,69.57,63.0,82.57,75.0,76.0,78.71,80.86,72.86,70.14,67.86,82.71,71.43,58.0,65.0,65.0,9.0,10.0,7.0,15.0,12.0,mid
Benjamin Luethi,61.64,64.55,49.09,54.73,63.0,60.09,54.91,51.55,56.36,59.73,64.0,71.09,74.82,60.55,59.55,71.0,62.18,69.18,66.73,61.27,58.0,51.36,59.82,62.91,58.09,48.36,53.73,64.0,61.36,10.36,5.36,5.36,13.36,12.36,def
Caio,71.0,74.17,68.58,73.17,72.08,69.25,76.92,77.58,79.92,68.5,77.42,67.5,66.67,62.17,69.92,57.0,79.58,61.92,45.25,77.33,78.67,63.33,58.17,70.5,73.33,65.17,22.83,23.83,21.17,13.17,14.17,14.17,13.17,5.17,mid
Joel Mall,65.0,8.0,9.0,8.0,16.0,9.0,9.0,10.0,10.0,12.0,12.0,43.0,46.0,41.0,63.0,41.0,22.0,65.0,33.0,52.0,9.0,36.0,24.0,12.0,29.0,13.0,10.0,10.0,9.0,67.0,59.0,61.0,62.0,74.0,gk
Yoric Ravet,69.0,68.6,62.0,50.0,66.47,59.27,67.53,64.0,41.33,55.33,66.73,81.2,84.73,74.07,73.07,68.8,70.67,50.0,76.73,67.93,68.0,34.2,39.33,67.93,66.07,47.33,35.33,32.33,34.33,9.33,9.33,11.33,14.33,13.33,mid
Alexandre Barthe,64.33,43.0,27.0,65.33,54.0,34.0,36.0,57.0,46.0,63.0,44.0,70.0,71.67,57.0,57.0,60.67,53.0,78.67,60.33,73.0,29.0,65.0,65.33,29.0,39.0,37.0,62.0,62.67,66.67,12.0,8.0,7.0,14.0,16.0,def
Vaso Vasic,66.14,22.14,22.86,22.5,26.36,20.36,23.21,20.71,23.21,22.86,22.86,41.0,45.57,32.0,57.36,54.0,22.36,54.0,25.0,59.0,20.36,22.5,22.36,22.5,22.57,27.36,21.07,22.86,20.36,68.79,61.93,66.29,65.21,70.57,gk
Marko Basic,66.67,58.0,33.0,71.33,64.0,30.0,58.0,60.0,40.0,60.0,60.0,66.0,69.0,71.0,68.33,56.0,53.0,79.67,81.0,72.67,32.0,60.0,77.0,63.0,67.0,59.0,65.0,63.0,60.0,12.0,12.0,10.0,12.0,5.0,mid
Alban Pnishi,62.8,39.0,33.0,56.8,47.0,25.0,52.8,42.0,26.0,40.0,45.0,70.0,68.0,55.0,64.0,56.0,42.0,70.8,64.0,76.0,22.0,59.0,64.4,37.0,35.0,34.0,63.8,64.6,62.8,9.0,11.0,15.0,13.0,10.0,mid
Georgi Milanov,72.0,69.5,71.5,61.5,70.5,59.0,71.0,68.5,59.5,66.5,75.5,73.0,80.0,73.0,71.5,64.0,71.5,76.0,72.0,61.0,68.5,55.5,69.0,71.5,71.5,53.5,59.5,62.5,60.5,14.5,11.5,8.5,13.5,10.5,mid
Moritz Bauer,58.55,59.27,33.36,46.09,56.09,31.36,63.0,49.09,46.36,54.64,66.0,78.73,83.36,67.27,52.09,65.82,60.36,57.82,72.55,55.36,56.36,53.73,45.36,52.36,39.55,51.36,53.09,60.27,58.91,13.36,12.36,9.36,6.36,8.36,def
Munas Dabbur,70.53,49.27,73.67,68.93,74.2,62.73,78.2,68.53,34.27,62.27,79.93,76.6,79.47,76.0,49.33,78.33,66.87,69.27,69.73,67.67,60.0,28.07,23.4,75.93,64.13,63.33,31.27,35.47,26.27,12.27,11.27,9.27,14.27,10.27,for
Mergim Brahimi,61.0,45.0,50.0,48.0,57.0,43.0,66.0,48.0,51.0,55.0,58.0,75.0,79.0,80.0,57.0,78.0,58.0,56.0,59.0,55.0,37.0,50.0,34.0,83.0,55.0,54.0,49.0,47.0,34.0,7.0,6.0,14.0,10.0,11.0,mid
Levent Guelen,64.93,32.29,23.29,65.29,58.79,36.29,57.43,34.43,29.29,56.93,62.93,75.86,81.29,64.79,64.0,67.43,34.43,75.93,83.21,79.57,21.29,48.14,57.86,42.29,39.29,43.29,66.0,68.0,63.29,7.29,10.29,14.29,13.29,12.29,def
Haris Tabakovic,59.0,37.0,62.0,55.0,46.0,43.0,60.0,35.0,32.0,33.0,57.0,66.0,66.0,51.0,62.0,55.0,56.0,70.0,60.0,86.0,49.0,30.0,20.0,52.0,48.0,56.0,16.0,18.0,17.0,11.0,16.0,6.0,9.0,9.0,for
Shani Tarashaj,61.0,44.29,63.57,55.43,56.57,39.43,60.86,51.43,29.43,41.14,64.29,74.71,78.29,63.86,54.86,71.43,59.0,61.0,61.43,57.43,49.0,44.43,23.29,63.86,56.0,68.29,21.57,24.14,19.43,8.43,14.43,10.43,6.43,12.43,for
Nemanja Antonov,63.0,55.0,28.0,39.0,51.0,28.0,59.0,40.0,29.0,48.0,55.0,78.0,81.0,64.0,59.0,63.0,30.0,59.0,71.0,66.0,26.0,62.67,59.0,45.0,45.0,37.0,66.0,66.67,68.0,12.0,10.0,13.0,13.0,11.0,def
Florian Kamberi,59.0,29.0,57.0,70.0,48.0,43.0,55.0,52.0,42.0,34.0,56.0,70.0,63.0,54.0,57.0,62.0,56.0,68.0,64.0,72.0,49.0,60.0,24.0,61.0,47.0,60.0,21.0,25.0,17.0,13.0,6.0,10.0,11.0,11.0,mid
Nikola Gjorgjev,53.8,47.2,41.4,41.2,46.0,46.0,62.2,45.0,40.2,42.2,55.4,73.6,76.8,69.4,46.4,71.6,56.8,48.0,52.2,38.0,37.6,39.2,23.6,48.0,50.8,50.2,23.2,28.2,41.2,9.2,10.2,14.2,6.2,6.2,mid
Noah Loosli,55.75,30.5,40.25,55.75,40.5,30.5,33.5,30.5,26.5,33.5,33.5,71.75,68.75,44.0,48.5,58.0,44.5,65.0,62.0,63.0,25.5,50.5,55.5,25.5,29.5,35.5,56.75,62.5,59.25,10.5,7.5,9.5,6.5,12.5,def
Harun Alpsoy,52.75,36.0,31.0,53.0,58.25,41.0,46.25,34.5,40.0,56.0,51.5,68.0,69.0,58.0,48.0,59.0,53.0,55.0,68.75,66.75,41.25,70.5,39.0,52.0,48.0,46.0,58.0,55.0,56.0,9.0,9.0,12.0,8.0,9.0,mid
Jan Bamert,48.0,38.0,23.0,40.0,26.0,31.0,59.0,30.0,30.0,22.0,31.0,66.0,59.0,53.0,47.0,61.0,30.0,59.0,56.0,50.0,24.0,55.0,48.0,37.0,34.0,39.0,46.0,57.0,52.0,7.0,11.0,6.0,9.0,7.0,def
