variable,col1
gk_diving,0.661268254038
gk_handling,0.167300296275
sprint_speed,0.164260536143
heading_accuracy,0.0662937667768
penalties,0.0637473641679
dribbling,0.0629692934163
crossing,0.0622203737932
finishing,0.0594200073362
aggression,0.0592412345228
free_kick_accuracy,0.0556572791712
balance,0.0522388637353
standing_tackle,0.0511924261397
volleys,0.0400596593592
long_shots,0.0400596593592
sliding_tackle,0.0400596593592
marking,0.0378658250391
jumping,0.0375892596179
long_passing,0.0364414479266
ball_control,0.0364414479266
curve,0.0361517382751
positioning,0.0343578874424
short_passing,0.0341408128692
agility,0.0255990824569
stamina,0.0198140592476
strength,0.0152701721966
vision,0.0127981065349
reactions,0.00983013428142
gk_kicking,0.0087164186694
gk_reflexes,0.00363752180902
gk_positioning,0.00322901706057
acceleration,0.00123837870297
interceptions,0.000849892976328
shot_power,4.01233739616e-05
