variable,col1
positioning,0.477317344355
shot_power,0.445777494756
ball_control,0.405547258098
volleys,0.376494177901
curve,0.287816878336
dribbling,0.284014166752
strength,0.270719546138
free_kick_accuracy,0.260407668663
jumping,0.239673545787
stamina,0.237301925576
interceptions,0.231608024668
heading_accuracy,0.217996430725
vision,0.195411008413
long_passing,0.180517645008
finishing,0.176998165334
acceleration,0.176488346188
agility,0.173125322374
aggression,0.146870427048
crossing,0.145696621032
penalties,0.134093335516
sprint_speed,0.133988642244
standing_tackle,0.122234885401
marking,0.107862778123
balance,0.0983707820286
long_shots,0.0905709562103
reactions,0.0850113594104
short_passing,0.0844292618147
gk_handling,0.0843839404765
gk_positioning,0.0569307928443
sliding_tackle,0.0273828846312
gk_kicking,0.0188776906523
gk_reflexes,0.0131784722163
gk_diving,0.01290222128
