name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Mario Mutsch,58.86,63.43,50.43,55.71,58.86,50.43,60.43,46.0,59.43,63.43,51.86,51.0,53.57,63.71,54.0,70.86,62.71,70.57,75.86,66.71,55.71,44.43,63.43,61.43,50.43,60.43,58.86,56.71,57.71,7.43,11.43,13.43,10.43,7.43,mid
Marco Mathys,63.2,53.4,58.0,62.8,68.6,45.8,58.4,64.4,57.0,60.8,62.4,70.0,62.0,61.0,59.6,59.0,60.6,59.6,64.2,59.0,61.4,63.4,57.4,62.2,66.6,59.4,55.4,56.4,47.4,5.4,10.4,15.4,11.4,12.4,mid
Geoffrey Treand,61.62,53.75,40.38,53.25,67.25,40.25,61.25,48.0,62.0,50.25,59.25,66.0,66.5,69.25,63.62,64.62,57.0,71.0,63.0,58.25,48.5,56.25,35.75,73.25,63.25,58.25,32.25,43.25,30.25,5.25,13.25,14.25,14.25,6.25,mid
Steven Lang,65.33,60.67,56.33,55.67,63.33,39.67,64.67,66.67,62.67,53.67,65.67,78.0,80.67,73.0,65.67,74.0,66.67,70.0,81.0,57.0,63.67,57.67,49.67,67.67,52.0,57.67,36.67,42.67,34.67,7.67,12.67,13.67,10.67,7.67,mid
Danijel Aleksic,64.57,52.71,65.14,55.71,61.0,62.71,64.71,64.0,66.0,56.14,71.0,72.14,76.0,76.0,54.0,62.86,72.14,65.0,62.14,67.0,63.14,54.29,30.71,65.71,60.43,69.71,40.86,33.86,35.71,14.71,15.71,12.71,12.71,12.71,mid
Mario Leitgeb,62.33,41.67,42.67,56.67,66.67,29.67,58.67,53.67,37.67,61.67,64.67,48.0,64.0,65.0,48.67,60.0,47.67,79.33,54.0,59.0,66.67,80.67,62.67,35.67,52.67,41.67,61.67,65.67,62.67,9.67,6.67,7.67,6.67,14.67,mid
Everton,62.5,62.38,42.0,55.38,61.38,56.38,60.12,37.38,69.38,60.38,64.75,65.88,59.25,58.12,61.0,80.0,77.25,65.25,59.62,59.5,63.38,68.75,67.62,46.38,61.38,56.38,61.38,56.38,64.25,9.38,7.38,9.38,13.38,10.38,mid
Marco Aratore,62.5,60.5,51.75,56.75,65.75,43.5,66.75,59.0,55.0,54.75,65.75,67.0,69.0,60.0,58.75,81.0,62.25,60.0,65.0,56.0,53.75,53.75,43.75,58.75,56.75,50.75,55.75,40.75,43.75,6.75,7.75,6.75,7.75,10.75,mid
Dejan Janjatovic,65.75,62.25,47.5,62.5,71.75,55.75,66.0,65.5,58.5,69.0,63.25,66.0,68.0,61.0,64.25,50.0,64.25,53.0,64.0,80.0,61.5,67.0,62.5,63.25,74.0,59.5,62.5,58.5,49.5,6.5,7.5,12.5,11.5,14.5,mid
Gianluca Gaudino,63.8,49.2,35.2,36.8,73.8,39.4,68.2,48.4,45.0,69.4,72.2,66.0,55.0,75.8,65.2,70.0,51.8,56.8,67.8,33.2,35.0,50.2,56.6,48.8,65.2,50.2,37.8,48.0,35.0,10.2,10.2,8.2,10.2,12.2,mid
Lucas Cueto,59.0,57.0,54.0,45.0,53.0,56.0,65.0,56.0,53.0,42.0,63.0,72.5,69.0,78.0,40.0,79.0,62.0,51.0,54.0,35.5,60.0,37.0,25.0,54.0,55.5,56.0,31.0,30.0,35.0,9.0,14.0,12.0,6.0,11.0,mid
