name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Thomas Reinmann,62.0,66.5,45.5,49.0,65.5,54.5,62.0,30.5,55.5,58.5,59.5,61.5,61.0,60.0,48.0,69.0,57.5,80.75,54.0,71.0,45.5,55.5,63.5,47.5,52.5,55.5,58.5,65.75,66.75,13.5,13.5,12.5,10.5,10.5,def
Nelson Ferreira,64.33,66.67,63.17,44.33,63.33,58.33,60.33,65.67,60.67,59.33,61.0,72.33,77.17,79.33,59.5,77.67,71.67,71.0,64.67,58.0,64.67,74.33,37.33,70.67,62.33,72.33,46.33,52.0,46.33,10.33,5.33,10.33,5.33,15.33,mid
Stefan Glarner,58.6,64.2,56.2,46.2,56.2,47.2,53.2,48.2,43.2,55.2,63.2,63.6,67.6,70.2,51.0,70.2,47.4,50.6,64.6,62.8,45.2,62.2,59.2,57.2,54.2,41.2,56.8,57.2,58.8,10.6,12.2,5.8,5.8,4.2,def
Fulvio Sulmoni,56.75,47.5,38.5,51.5,51.5,31.5,44.5,21.5,49.5,52.5,51.5,45.0,48.5,46.0,56.5,61.0,46.5,75.0,48.0,76.0,42.5,43.5,56.5,42.5,41.5,43.5,54.25,59.75,53.5,5.5,10.5,10.5,8.5,8.5,def
Guillaume Faivre,59.67,17.5,19.0,17.5,33.5,18.5,17.5,18.0,18.0,21.5,21.5,31.0,41.67,34.0,46.67,40.0,20.5,35.0,30.67,52.0,15.5,23.5,18.0,18.0,18.17,21.0,19.0,20.0,18.5,68.0,52.0,59.5,56.0,66.5,gk
Enrico Schirinzi,59.33,67.67,47.67,60.67,61.67,64.67,59.67,62.67,56.67,57.67,61.67,72.0,66.0,66.0,55.33,71.0,83.67,82.0,80.0,74.0,71.67,58.67,44.67,43.67,55.67,49.67,54.67,61.0,51.67,7.67,12.67,13.67,14.67,5.67,mid
Gonzalo Zarate,65.5,60.33,62.67,53.33,63.33,64.33,73.33,69.83,62.83,63.0,71.33,74.67,70.83,76.67,57.33,60.5,63.33,53.5,60.83,56.67,63.83,52.33,35.33,56.67,62.33,58.83,20.33,22.33,20.67,9.33,15.33,11.33,14.33,9.33,mid
Michael Siegfried,58.0,44.33,34.33,56.33,59.33,45.33,45.33,42.33,43.33,53.33,55.33,55.0,52.0,47.0,44.67,50.0,41.33,64.0,57.0,79.67,45.33,71.33,68.67,45.33,46.33,39.33,54.33,56.33,51.33,13.33,14.33,6.33,12.33,9.33,mid
Ridge Munsy,58.6,38.5,51.3,55.9,48.3,48.5,59.3,49.5,40.5,39.7,57.0,76.2,71.5,57.4,62.2,57.3,59.0,52.0,63.0,79.8,53.5,46.7,37.5,59.5,43.8,41.5,26.5,31.5,28.5,10.5,14.5,8.5,14.5,13.5,for
Gianluca Frontino,64.29,61.14,63.29,57.14,63.0,44.86,63.71,63.29,65.71,58.86,65.43,62.0,68.0,63.0,68.86,70.57,63.29,55.14,60.0,55.0,55.86,48.86,52.86,66.29,67.43,67.29,34.86,36.86,38.86,10.86,7.86,11.86,6.86,11.86,mid
