name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Steve von Bergen,72.5,49.0,22.0,72.0,66.0,38.0,35.0,42.0,18.0,63.0,57.0,66.0,69.0,64.0,69.0,68.0,57.0,80.0,69.0,78.0,32.0,77.0,75.0,31.0,45.0,46.0,65.0,75.5,73.0,7.0,12.0,10.0,9.0,13.0,def
Scott Lee Sutter,65.67,66.33,53.33,57.33,68.33,46.33,58.33,53.33,33.33,61.33,64.33,69.0,72.0,72.0,64.33,68.0,48.33,73.0,90.0,79.0,52.33,66.33,61.33,61.33,59.33,33.33,61.33,62.0,61.33,6.33,13.33,13.33,6.33,10.33,def
Raphael Nuzzolo,70.33,71.33,70.67,57.33,68.67,76.33,68.33,68.33,69.33,67.33,73.33,79.0,71.0,71.0,62.33,70.0,74.33,70.33,71.0,60.0,75.33,54.33,51.33,78.33,65.33,52.33,54.33,55.33,45.33,8.33,11.33,7.33,14.33,9.33,mid
Marco Woelfli,65.0,12.0,13.0,13.0,13.0,14.0,11.0,16.0,14.0,12.0,12.0,53.0,52.0,48.0,66.0,57.0,13.0,68.0,24.0,61.5,12.0,36.0,23.0,16.0,50.0,11.0,11.0,11.0,13.0,70.0,53.0,75.0,64.0,71.0,gk
Alain Rochat,69.5,64.5,51.5,73.5,69.5,51.5,58.5,55.5,65.5,61.5,69.5,68.0,71.0,63.0,67.5,66.0,71.5,83.0,69.0,77.0,70.5,66.5,64.5,54.5,61.5,69.5,66.5,68.5,68.5,10.5,14.5,7.5,7.5,5.5,mid
Guillaume Hoarau,72.8,65.2,74.6,80.2,73.2,68.6,66.2,65.2,53.2,57.2,71.0,56.0,54.4,56.0,73.2,41.0,71.2,62.0,64.4,84.0,67.2,62.2,33.2,75.6,68.2,77.4,44.2,51.2,34.2,8.2,6.6,9.8,9.8,12.2,for
Miralem Sulejmani,74.2,73.6,69.8,46.6,70.6,69.6,79.8,83.6,73.6,64.6,80.8,78.0,82.8,77.0,71.6,76.0,73.8,55.0,60.8,61.0,70.6,31.6,25.6,73.6,69.6,73.0,28.6,35.6,25.6,12.6,14.6,7.6,12.6,15.6,mid
Alexander Gerndt,70.33,65.67,71.33,52.83,67.0,70.0,70.0,69.33,72.33,54.83,69.5,79.0,78.33,71.0,71.33,69.0,72.5,65.0,79.0,70.0,72.67,62.33,29.33,74.5,69.33,66.33,31.33,36.33,31.33,12.33,9.33,7.33,12.33,10.33,for
Jan Lecjaks,66.5,76.5,47.0,57.0,67.5,42.0,63.5,73.0,64.0,72.0,65.0,68.0,69.0,73.0,61.0,53.0,69.0,65.0,76.0,62.0,56.0,69.0,60.0,69.0,66.0,45.0,65.0,67.0,66.0,14.0,15.0,14.0,10.0,10.0,def
Milan Vilotic,70.5,47.5,37.5,75.5,58.5,34.5,53.5,35.5,47.5,51.5,54.5,62.0,65.0,64.0,57.5,65.5,65.5,71.0,68.5,82.0,53.5,63.5,62.5,36.5,32.5,57.5,74.5,75.5,72.5,12.5,11.5,11.5,13.5,13.5,def
Milan Gajic,60.0,59.33,61.67,37.67,68.33,54.67,62.0,58.67,71.67,66.67,63.0,71.0,67.0,59.0,57.67,61.0,65.0,70.0,71.0,70.0,59.67,60.33,44.33,54.67,60.67,42.67,50.67,58.67,55.67,14.67,8.67,12.67,5.67,12.67,mid
Yoric Ravet,69.0,68.6,62.0,50.0,66.47,59.27,67.53,64.0,41.33,55.33,66.73,81.2,84.73,74.07,73.07,68.8,70.67,50.0,76.73,67.93,68.0,34.2,39.33,67.93,66.07,47.33,35.33,32.33,34.33,9.33,9.33,11.33,14.33,13.33,mid
Loris Benito,68.5,67.5,40.5,50.5,63.5,33.5,61.5,55.5,40.5,51.25,64.5,77.0,79.0,69.0,71.5,63.0,60.5,75.0,84.0,70.0,52.5,62.5,70.5,57.5,62.5,55.5,67.0,65.5,68.0,14.5,14.5,15.5,7.5,6.5,def
Alexander Gonzalez,65.14,62.29,61.43,47.29,63.86,48.29,62.71,52.29,54.29,57.29,66.29,79.0,83.0,76.0,61.29,74.0,60.29,87.57,80.0,74.0,56.29,72.86,64.29,60.43,55.0,50.29,58.29,59.57,54.29,12.29,12.29,6.29,8.29,12.29,mid
Sekou Junior Sanogo,68.0,46.57,47.57,59.57,71.86,43.57,74.57,52.57,63.57,72.86,71.57,80.0,66.29,70.0,66.57,60.0,67.57,81.29,82.0,76.0,57.57,72.57,58.57,71.57,68.57,44.57,56.71,66.0,54.14,10.57,11.57,8.57,12.57,8.57,mid
Yvon Mvogo,70.8,17.8,16.0,20.8,24.6,21.4,20.8,18.4,22.0,21.6,23.6,45.0,41.0,67.6,62.6,57.0,21.6,70.6,24.0,79.0,18.4,29.6,17.8,17.8,49.0,22.0,16.6,20.8,17.2,73.8,69.2,66.2,69.2,76.2,gk
Yuya Kubo,70.4,58.4,62.4,50.4,71.0,50.4,70.0,49.4,45.4,62.4,73.2,82.0,83.0,77.0,65.4,77.0,68.4,56.0,60.0,42.0,65.4,40.4,26.4,74.4,69.4,50.4,37.4,48.4,50.4,8.4,10.4,13.4,10.4,11.4,for
Leonardo Bertone,57.12,42.0,40.25,55.88,68.38,30.38,53.62,47.62,56.25,65.75,55.88,62.0,68.12,59.88,53.88,72.0,58.75,70.62,65.0,59.0,39.75,59.5,47.25,54.75,48.38,58.38,47.75,58.12,56.12,10.38,7.38,11.38,7.38,9.38,mid
Renato Steffen,70.1,59.6,68.6,60.4,64.8,79.6,75.6,65.4,66.4,69.8,73.6,80.4,79.8,80.0,60.4,82.5,72.4,71.4,74.0,40.0,68.9,35.4,22.6,71.4,68.6,54.4,25.4,31.4,34.4,15.4,12.4,11.4,7.4,5.4,mid
Haris Tabakovic,59.0,37.0,62.0,55.0,46.0,43.0,60.0,35.0,32.0,33.0,57.0,66.0,66.0,51.0,62.0,55.0,56.0,70.0,60.0,86.0,49.0,30.0,20.0,52.0,48.0,56.0,16.0,18.0,17.0,11.0,16.0,6.0,9.0,9.0,for
Samuel Afum,61.6,40.6,63.6,65.6,48.6,58.6,54.6,41.6,31.6,33.6,60.6,84.0,79.0,82.0,53.6,63.0,60.6,75.0,62.0,61.0,53.6,28.6,19.0,60.6,45.6,64.6,19.6,20.6,21.6,11.6,14.6,8.6,9.6,7.6,for
Florent Hadergjonaj,59.45,52.36,36.45,56.82,64.27,40.36,58.18,40.18,41.36,67.27,59.82,68.27,71.64,59.91,57.36,61.0,58.09,66.91,64.82,60.0,38.73,59.82,55.82,56.36,53.45,43.36,52.09,58.45,61.55,14.36,5.36,11.36,7.36,10.36,def
Gregory Wuethrich,57.73,26.4,21.4,51.47,30.8,22.4,29.4,29.4,28.4,24.8,28.4,54.93,57.13,41.73,51.93,45.73,38.4,71.47,62.4,84.2,22.6,55.53,60.6,29.4,35.4,38.4,54.6,62.53,57.87,6.4,8.4,13.4,14.4,9.4,def
Denis Zakaria,59.8,42.0,28.0,50.0,64.8,28.0,53.8,35.0,41.0,58.2,66.0,64.0,74.4,64.0,57.6,62.0,50.0,61.0,74.0,73.6,29.0,75.2,61.2,49.6,54.0,39.0,55.4,52.2,57.2,12.0,12.0,7.0,13.0,11.0,mid
