name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Andris Vanins,66.2,23.0,22.8,22.4,21.2,22.6,22.6,22.8,22.0,23.6,22.8,36.0,41.0,31.0,61.8,41.0,25.2,72.0,35.0,63.0,22.8,28.2,21.2,22.6,30.8,22.2,23.2,22.8,23.0,67.8,67.8,64.6,63.2,68.0,gk
Veroljub Salatic,69.33,57.17,47.17,65.17,66.17,46.17,57.17,50.17,60.17,66.5,65.17,63.0,53.0,64.0,69.17,70.5,65.17,62.0,65.67,80.0,56.17,73.17,77.0,63.17,68.17,70.83,65.5,69.17,68.5,9.17,15.17,14.17,7.17,14.17,mid
Reto Ziegler,70.62,76.25,48.25,63.25,72.12,54.25,68.25,78.0,75.25,72.25,72.25,69.0,77.0,65.88,66.25,60.25,79.25,68.0,75.25,74.25,72.25,69.25,70.12,68.25,71.38,63.25,64.75,73.25,70.0,3.25,4.25,5.25,4.25,3.25,def
Vilmos Vanczak,64.88,48.88,55.12,78.38,57.38,29.12,39.25,20.12,51.12,47.88,52.12,54.0,52.0,53.88,63.88,50.5,53.12,74.38,66.75,73.88,39.12,70.5,64.75,36.12,40.12,56.38,59.62,63.38,58.38,13.12,12.12,9.12,10.12,7.12,def
Theofanis Gekas,74.56,51.33,78.78,78.78,62.33,72.22,62.78,62.33,54.33,53.0,66.56,71.0,68.0,67.78,81.67,65.0,75.0,67.78,50.56,69.0,65.11,71.56,31.33,83.89,54.33,80.33,24.33,21.33,23.0,15.33,13.33,11.33,10.33,11.33,for
Kay Voser,69.0,68.0,43.0,56.0,67.0,47.0,71.0,49.0,52.0,66.0,69.0,78.0,79.0,67.0,62.0,74.0,65.0,71.0,73.0,67.0,53.0,71.0,67.0,56.0,54.0,61.0,67.0,75.0,69.0,7.0,14.0,8.0,8.0,8.0,def
Elsad Zverotic,63.8,54.6,31.2,47.2,56.2,54.2,60.2,56.2,53.2,53.6,60.2,66.0,74.2,66.0,57.2,72.0,80.2,70.0,90.0,71.0,74.2,70.2,61.2,62.2,61.2,45.2,59.2,64.6,67.8,5.2,15.2,15.2,13.2,8.2,def
Kevin Fickentscher,60.0,20.0,13.0,11.0,13.0,12.0,14.0,15.0,12.0,16.0,19.0,46.0,54.0,52.0,59.0,64.0,24.0,66.0,45.0,33.0,12.0,28.0,22.0,13.0,50.0,13.0,20.0,12.0,19.0,57.0,53.0,57.0,59.0,70.0,gk
Carlitos,68.27,67.27,63.27,56.27,69.73,64.27,70.64,68.09,65.09,60.09,68.91,72.73,72.27,75.73,64.0,68.45,68.55,70.55,62.0,57.73,58.73,53.27,52.27,64.82,67.27,60.27,27.27,33.27,37.27,9.27,7.27,9.27,12.27,9.27,mid
Geoffrey Mujangi Bia,72.67,75.33,73.33,44.67,71.17,76.17,74.83,69.17,72.83,70.17,73.17,84.83,82.5,76.83,70.0,77.0,81.17,82.5,53.33,68.5,78.33,27.17,25.17,69.33,71.5,74.83,23.0,21.17,24.0,14.17,6.17,15.17,12.17,15.17,mid
