variable,col1
jumping,0.452046804609
curve,0.405489374751
shot_power,0.394546317939
finishing,0.3740178097
dribbling,0.350408252164
balance,0.318177316231
positioning,0.311278750594
agility,0.30857458406
aggression,0.307336982127
short_passing,0.303987155998
acceleration,0.298751766431
stamina,0.283156038707
vision,0.242346992225
marking,0.22919251267
long_shots,0.214369588635
heading_accuracy,0.20249839142
sprint_speed,0.1973218935
free_kick_accuracy,0.194326341035
volleys,0.193850414329
long_passing,0.172565804546
crossing,0.171465099869
sliding_tackle,0.169942948176
penalties,0.145469739111
strength,0.144501265132
standing_tackle,0.116209890054
ball_control,0.100612996312
reactions,0.0981632222526
interceptions,0.0918549369802
gk_diving,0.0557666331855
gk_reflexes,0.0553918147421
gk_positioning,0.0476857078313
gk_kicking,0.0253939518363
gk_handling,0.0232987028487
