name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Sebastian Schachten,67.33,66.67,49.67,65.67,62.67,38.67,59.67,41.67,47.67,57.67,63.67,70.0,72.0,64.0,65.67,48.0,61.67,45.33,75.0,79.33,50.67,60.67,64.67,61.67,51.67,48.67,68.67,72.0,66.67,9.67,6.67,6.67,12.67,12.67,def
Markus Neumayr,61.62,65.88,63.12,55.12,65.38,58.38,64.25,58.75,64.12,61.5,65.88,71.0,69.75,66.0,60.88,68.0,71.75,51.0,64.0,53.0,43.12,58.12,52.12,63.12,64.75,53.12,30.12,28.12,26.12,5.38,7.12,8.0,11.5,12.38,for
Marco Schneuwly,68.0,48.25,69.25,66.25,66.25,65.25,61.5,58.25,53.25,50.25,61.0,72.0,71.25,74.0,65.25,66.0,68.0,73.0,72.0,79.5,61.25,64.25,39.25,76.25,59.25,62.25,40.25,35.25,34.25,11.25,11.25,6.25,8.25,11.25,for
Jahmir Hyka,64.5,62.25,55.25,42.25,61.25,60.25,66.5,62.25,53.25,48.25,58.25,80.0,76.0,92.0,64.5,85.0,65.25,61.0,81.0,33.0,57.25,54.25,45.25,62.75,60.5,51.25,21.25,38.25,30.25,8.25,9.25,13.25,9.25,7.25,mid
David Zibung,60.6,20.6,18.6,19.4,36.4,18.6,20.6,20.2,20.2,34.4,25.4,27.0,30.0,55.8,58.6,45.0,37.4,56.0,27.0,57.0,21.4,30.4,20.6,20.6,35.4,25.4,20.2,19.4,22.6,67.4,55.2,62.8,51.4,69.4,gk
Claudio Lustenberger,63.5,61.25,38.25,66.5,64.25,44.25,60.5,45.25,52.25,58.25,60.75,73.0,73.5,68.5,50.25,60.0,59.0,71.0,80.0,76.0,42.25,65.25,59.25,59.25,56.25,56.25,59.0,64.0,62.25,8.25,15.25,6.25,9.25,12.25,def
Migjen Basha,71.5,65.75,48.75,57.75,74.75,59.75,65.0,65.75,63.75,73.0,74.5,67.0,65.0,65.0,72.5,72.0,73.75,55.0,78.0,67.0,68.75,77.0,70.5,65.75,71.5,61.75,59.75,69.25,69.75,9.75,4.75,6.75,7.75,8.75,mid
Christian Schneuwly,67.78,62.78,64.89,39.22,65.44,58.67,66.11,56.67,50.22,67.0,67.22,66.0,69.44,77.22,65.22,64.44,66.44,64.0,70.33,64.11,66.0,44.67,53.22,77.56,71.67,54.22,24.22,34.67,37.22,7.22,5.22,10.22,6.22,6.22,mid
Jakob Jantscher,70.38,81.88,59.38,49.38,63.62,66.38,71.38,81.38,70.38,64.38,70.38,76.0,76.0,77.5,64.62,72.0,70.38,56.0,76.0,44.0,69.88,65.38,22.38,63.62,65.62,68.38,32.38,30.38,24.38,8.38,6.38,11.38,11.38,6.38,mid
Dario Lezcano,68.0,50.67,65.0,67.67,66.67,55.67,66.67,58.67,64.17,62.67,67.17,76.0,80.0,79.0,61.67,68.0,67.67,84.0,66.0,61.0,64.33,78.17,46.67,78.67,71.5,65.33,40.67,35.67,32.67,6.67,12.67,8.67,11.67,8.67,for
Jerome Thiesson,58.8,58.6,51.6,57.6,61.4,40.6,48.6,40.6,52.6,54.4,54.6,62.0,66.0,60.0,58.4,70.0,60.2,74.0,60.0,58.8,39.2,63.6,52.6,55.4,45.0,58.8,58.6,58.4,59.8,7.6,11.6,5.6,8.6,5.6,mid
Thierry Doubai,69.0,64.67,48.0,64.67,68.67,54.0,66.0,50.0,56.0,66.33,68.0,72.0,68.0,64.0,72.0,71.0,65.0,70.0,75.0,71.0,56.0,74.67,70.0,58.0,67.0,58.0,65.0,66.0,64.33,13.0,10.0,9.0,8.0,14.0,mid
Kaja Rogulj,64.33,32.33,21.67,70.33,48.33,23.33,32.33,37.33,27.33,38.33,39.33,32.0,33.67,33.0,55.33,37.0,28.33,74.0,51.0,86.0,20.33,71.33,64.33,49.33,49.33,27.33,63.0,62.0,60.0,6.33,5.33,13.33,11.33,9.33,def
Francois Affolter,63.0,51.5,28.5,65.5,69.5,39.5,59.5,43.5,36.5,65.5,59.5,75.0,72.5,72.0,57.5,62.0,48.5,65.0,66.0,58.0,40.5,71.5,66.5,37.5,50.5,47.5,62.5,60.5,59.5,9.5,10.5,15.5,13.5,7.5,mid
Sally Sarr,63.0,54.2,32.2,62.2,58.0,32.2,64.6,47.2,50.2,55.2,63.0,72.0,72.4,72.0,65.2,65.0,68.2,88.8,79.2,79.2,47.2,68.2,62.2,59.2,36.2,56.8,60.6,59.4,60.0,8.2,14.2,11.2,12.2,7.2,def
Tomislav Puljic,63.0,43.5,30.5,75.5,55.5,47.5,40.5,36.5,20.5,66.5,54.5,32.0,36.0,33.0,54.5,33.0,68.5,80.0,51.0,83.0,51.5,69.5,65.5,66.5,48.5,52.5,53.5,58.5,55.5,9.5,14.5,12.5,6.5,7.5,def
