name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Nelson Ferreira,64.33,66.67,63.17,44.33,63.33,58.33,60.33,65.67,60.67,59.33,61.0,72.33,77.17,79.33,59.5,77.67,71.67,71.0,64.67,58.0,64.67,74.33,37.33,70.67,62.33,72.33,46.33,52.0,46.33,10.33,5.33,10.33,5.33,15.33,mid
Enrico Schirinzi,59.33,67.67,47.67,60.67,61.67,64.67,59.67,62.67,56.67,57.67,61.67,72.0,66.0,66.0,55.33,71.0,83.67,82.0,80.0,74.0,71.67,58.67,44.67,43.67,55.67,49.67,54.67,61.0,51.67,7.67,12.67,13.67,14.67,5.67,mid
Gonzalo Zarate,65.5,60.33,62.67,53.33,63.33,64.33,73.33,69.83,62.83,63.0,71.33,74.67,70.83,76.67,57.33,60.5,63.33,53.5,60.83,56.67,63.83,52.33,35.33,56.67,62.33,58.83,20.33,22.33,20.67,9.33,15.33,11.33,14.33,9.33,mid
Michael Siegfried,58.0,44.33,34.33,56.33,59.33,45.33,45.33,42.33,43.33,53.33,55.33,55.0,52.0,47.0,44.67,50.0,41.33,64.0,57.0,79.67,45.33,71.33,68.67,45.33,46.33,39.33,54.33,56.33,51.33,13.33,14.33,6.33,12.33,9.33,mid
Gianluca Frontino,64.29,61.14,63.29,57.14,63.0,44.86,63.71,63.29,65.71,58.86,65.43,62.0,68.0,63.0,68.86,70.57,63.29,55.14,60.0,55.0,55.86,48.86,52.86,66.29,67.43,67.29,34.86,36.86,38.86,10.86,7.86,11.86,6.86,11.86,mid
Dennis Hediger,63.83,53.17,52.0,62.17,70.17,44.67,55.17,53.17,46.17,60.17,66.17,72.0,75.0,70.0,65.17,76.0,61.17,72.0,81.0,90.5,51.17,82.5,55.17,60.17,67.17,63.17,27.17,65.83,47.17,5.17,14.17,8.17,9.17,12.17,mid
Andreas Wittwer,62.75,65.0,41.25,45.25,58.5,44.25,54.25,49.25,40.25,52.25,63.25,75.0,72.0,65.0,60.0,79.25,59.0,72.0,77.62,73.38,34.25,68.25,57.5,66.25,58.25,38.25,58.0,66.0,64.88,14.25,7.25,7.25,13.25,12.25,mid
Marco Rojas,69.78,62.44,62.56,20.56,60.22,65.78,75.56,74.44,62.67,48.56,73.89,91.0,90.0,84.56,56.0,91.0,64.56,52.56,68.67,32.44,63.78,37.44,28.33,62.56,66.22,62.56,18.89,18.33,19.44,7.56,7.56,6.56,8.56,11.56,mid
Sandro Wieser,64.5,53.5,43.5,55.83,68.5,40.5,63.5,51.67,64.5,61.5,67.5,64.0,69.0,73.0,62.0,66.0,69.67,65.0,67.0,72.0,64.33,66.0,61.5,58.5,59.5,59.5,62.5,63.5,59.5,7.5,12.5,10.5,9.5,10.5,mid
Nicola Sutter,51.33,41.33,45.67,48.0,61.67,42.0,47.33,36.67,35.33,53.33,51.33,69.0,65.0,57.0,53.67,61.0,61.33,62.33,61.0,57.0,42.33,60.0,46.33,47.33,44.33,40.33,36.33,41.67,53.33,7.33,9.33,13.33,15.33,7.33,mid
Sandro Lauper,52.0,47.0,45.0,39.0,52.0,47.0,59.0,44.0,38.0,47.0,53.0,65.0,67.0,57.0,38.0,61.0,55.0,45.0,53.0,50.0,42.0,33.0,25.0,49.0,45.0,54.0,22.0,26.0,25.0,14.0,7.0,13.0,6.0,11.0,mid
