variable,col1
finishing,0.415011607232
heading_accuracy,0.384629129643
strength,0.353641561067
free_kick_accuracy,0.348290977435
agility,0.339544307353
volleys,0.215207976174
balance,0.210527561115
standing_tackle,0.209464934612
acceleration,0.197027020708
penalties,0.187112383118
sliding_tackle,0.182900483628
curve,0.175105350978
aggression,0.167029495347
stamina,0.162839975601
sprint_speed,0.149191800217
reactions,0.147664606873
vision,0.139090324571
long_shots,0.138300172114
jumping,0.132627408799
long_passing,0.123459598357
marking,0.121550931422
short_passing,0.0955371632005
crossing,0.084419472189
dribbling,0.0843245185757
positioning,0.0690904737449
shot_power,0.0635922621718
ball_control,0.0443143904182
interceptions,0.020774438159
gk_kicking,0.0141745417999
gk_diving,0.00925187511747
gk_handling,0.00818148147497
gk_reflexes,0.00351857778371
gk_positioning,0.00260319900108
