name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Florian Stahel,60.75,56.25,45.25,64.5,54.25,51.25,54.25,51.25,31.25,47.25,57.25,60.75,67.0,60.0,55.5,55.0,47.25,75.0,71.0,59.0,50.25,76.25,62.25,57.25,45.25,49.25,53.75,62.75,57.75,7.0,10.75,9.25,7.75,11.5,def
Pavel Pergl,65.0,62.0,49.0,55.0,61.0,47.0,51.0,37.0,52.0,64.0,58.0,54.0,56.5,61.0,57.0,52.5,78.0,65.0,71.0,72.0,84.0,66.0,68.0,46.0,56.0,74.0,67.0,69.0,65.0,9.0,7.0,12.0,12.0,8.0,def
Markus Neumayr,61.62,65.88,63.12,55.12,65.38,58.38,64.25,58.75,64.12,61.5,65.88,71.0,69.75,66.0,60.88,68.0,71.75,51.0,64.0,53.0,43.12,58.12,52.12,63.12,64.75,53.12,30.12,28.12,26.12,5.38,7.12,8.0,11.5,12.38,for
Peter Jehle,62.0,22.0,21.75,21.25,24.25,20.25,22.75,23.25,31.5,25.25,26.75,32.0,30.0,37.0,57.0,38.0,23.5,56.0,30.25,46.0,23.5,26.25,22.5,21.75,32.5,43.0,21.5,23.75,22.5,64.25,60.75,62.25,58.75,65.0,gk
Franz Burgmeier,56.0,57.33,55.33,53.83,60.0,52.33,59.33,54.33,59.33,58.33,58.33,52.0,53.33,70.0,62.67,65.0,67.33,60.0,60.0,61.0,59.33,57.33,54.33,57.0,58.33,58.33,53.33,59.0,49.33,9.33,5.33,10.33,15.33,14.33,for
Simone Grippo,56.5,52.5,47.5,57.83,63.5,48.5,57.5,54.5,53.5,61.5,59.5,53.0,61.0,64.0,64.83,46.0,59.5,71.0,75.33,71.0,57.5,83.5,49.5,64.5,61.5,55.5,40.83,49.5,48.5,12.5,7.5,8.5,11.5,7.5,def
Philipp Muntwiler,61.67,55.33,54.33,52.33,63.33,45.33,53.33,52.33,61.33,68.33,66.33,61.0,62.0,71.0,57.67,66.0,64.33,64.0,72.0,72.0,69.33,73.67,53.33,71.33,47.33,51.33,56.33,66.33,67.67,11.33,11.33,5.33,15.33,6.33,mid
Diego Ciccone,53.67,46.0,49.67,42.67,55.33,42.33,45.0,38.33,40.33,50.0,60.33,65.0,61.0,59.0,47.0,61.67,50.33,44.33,63.0,41.0,41.33,51.33,60.33,60.33,53.0,50.33,43.33,42.33,43.33,7.0,7.67,8.33,7.0,6.33,mid
Moreno Costanzo,62.0,55.33,61.33,50.33,63.33,60.33,65.33,73.33,73.0,58.33,73.33,64.0,62.0,80.0,69.33,64.0,74.33,58.0,74.0,58.0,75.33,56.33,62.33,80.33,74.33,70.33,37.33,64.33,43.33,9.33,14.33,7.33,12.33,12.33,for
Stjepan Kukuruzovic,63.0,61.0,55.0,47.0,67.0,38.0,59.0,59.0,63.0,66.0,66.0,70.0,68.0,69.0,60.0,65.0,65.0,65.0,81.0,60.0,68.0,55.0,35.0,70.0,59.0,52.0,45.0,49.0,37.0,6.0,10.0,9.0,14.0,6.0,mid
