variable,col1
strength,0.399333301748
sprint_speed,0.259693651079
volleys,0.246524819411
aggression,0.18233775514
jumping,0.16921495615
balance,0.156639174037
curve,0.139821360723
long_passing,0.130700469427
short_passing,0.130645696209
agility,0.120656387864
positioning,0.114673739278
acceleration,0.0989303706867
dribbling,0.0933773349581
long_shots,0.0813505774178
ball_control,0.0733252055439
penalties,0.0713459649244
heading_accuracy,0.0608029584409
crossing,0.056894867099
vision,0.0532494859582
stamina,0.0509231128846
free_kick_accuracy,0.0476209544975
finishing,0.0471003905962
reactions,0.0389028326298
standing_tackle,0.0381554773359
marking,0.0327628997337
gk_positioning,0.0233542888445
sliding_tackle,0.0228056792584
shot_power,0.0189485832107
interceptions,0.009213583982
gk_diving,0.00902410567903
gk_kicking,0.00884842930048
gk_reflexes,0.00727623767855
gk_handling,0.00554534827327
