variable,col1
long_shots,0.516819417573
agility,0.50315736789
acceleration,0.481519074378
long_passing,0.358709313185
jumping,0.34443268287
penalties,0.332244445396
short_passing,0.233692156169
shot_power,0.230378192979
free_kick_accuracy,0.225558929255
strength,0.220915457438
dribbling,0.210987680408
standing_tackle,0.193028616622
vision,0.192765636209
sliding_tackle,0.191742549724
positioning,0.175470653664
volleys,0.170431432001
finishing,0.16234447533
stamina,0.160167937757
crossing,0.144921823322
sprint_speed,0.123732675989
marking,0.122551821883
balance,0.116333724038
curve,0.0992835523352
aggression,0.0870447372558
gk_kicking,0.0867628941668
reactions,0.0820881705664
ball_control,0.0784854154839
gk_handling,0.0468048897485
interceptions,0.0467402814647
gk_diving,0.0272477772616
gk_positioning,0.0178489879374
heading_accuracy,0.0125755303415
gk_reflexes,0.00321169935823
