variable,col1
shot_power,0.397454623021
balance,0.329164162935
agility,0.320584045313
long_shots,0.299994882551
long_passing,0.288907976642
volleys,0.286098962281
interceptions,0.285525110982
short_passing,0.278175426666
crossing,0.267271953054
positioning,0.258868572339
sprint_speed,0.242021994275
finishing,0.232871350112
aggression,0.225974892271
jumping,0.2182576984
heading_accuracy,0.2125793763
penalties,0.194297014312
marking,0.188330001537
sliding_tackle,0.164613338791
ball_control,0.152866744539
acceleration,0.151385472181
curve,0.146574944898
dribbling,0.138747623535
strength,0.128727699489
vision,0.110469531336
stamina,0.0939249089454
reactions,0.0927192335088
standing_tackle,0.0720308374169
free_kick_accuracy,0.0637265408395
gk_kicking,0.0604875889192
gk_positioning,0.048867636317
gk_handling,0.0206165103744
gk_diving,0.018088840033
gk_reflexes,0.00977450588492
