name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Oleksandr Shevelyukhin,65.0,40.0,37.0,70.0,56.0,39.0,50.0,36.0,32.0,58.0,54.0,48.0,50.0,30.0,47.0,44.0,46.0,74.0,56.0,86.0,36.0,62.0,66.0,50.0,31.0,46.0,64.0,66.0,61.0,8.0,6.0,15.0,11.0,6.0,def
Robert Jez,64.2,65.4,63.6,61.4,65.8,66.6,62.4,69.4,66.4,64.2,65.6,65.0,69.4,74.0,61.4,75.0,64.4,74.0,34.0,57.0,67.4,48.8,61.4,65.4,69.0,75.4,61.4,59.4,50.4,9.4,14.4,15.4,13.4,15.4,mid
Lukasz Madej,66.0,62.5,59.5,41.5,63.5,56.5,70.5,65.5,59.5,61.5,68.5,75.0,81.0,73.0,64.5,76.0,64.5,79.0,76.0,58.0,57.5,69.5,48.5,66.5,68.5,61.5,42.0,32.5,40.5,12.5,10.5,10.5,5.5,10.5,for
Maciej Korzym,64.33,63.67,61.67,68.67,63.0,66.67,63.67,64.67,49.67,41.67,62.33,77.0,72.0,66.0,57.67,68.67,64.67,70.0,82.0,83.0,63.67,83.67,44.67,60.0,55.67,55.67,43.67,34.67,46.67,14.67,5.67,11.67,8.67,15.67,for
Sebastian Przyrowski,60.0,12.0,13.0,12.0,24.0,12.0,15.0,11.0,12.0,22.0,19.0,35.0,41.0,56.0,72.0,50.0,20.0,67.0,37.0,63.0,11.0,29.0,18.0,15.0,38.5,15.0,13.0,11.0,12.0,68.0,48.0,46.0,60.0,62.0,gk
Radoslaw Sobolewski,66.0,49.5,42.5,62.5,66.5,47.5,42.5,40.5,57.5,62.5,58.5,30.0,47.0,60.0,72.5,66.0,73.5,50.0,31.0,77.0,66.5,84.5,74.5,49.5,66.5,50.5,66.5,65.0,62.5,15.5,8.5,14.5,14.5,8.5,mid
Pawel Golanski,65.0,71.0,49.0,63.0,65.0,56.0,65.0,70.0,72.0,64.0,60.0,74.0,67.0,71.0,56.0,67.0,76.0,70.0,76.0,71.0,61.0,91.0,58.0,48.0,52.0,62.0,63.0,63.0,64.0,10.0,10.0,16.0,12.0,13.0,mid
Grzegorz Kasprzik,61.0,11.0,18.0,17.0,32.0,17.0,12.0,15.0,12.0,37.0,12.0,31.0,31.0,31.0,54.0,24.0,14.0,43.0,35.0,66.0,14.0,23.0,19.0,5.0,28.0,20.0,14.0,15.0,14.0,70.0,56.0,67.0,53.0,68.0,gk
Aleksander Kwiek,65.0,52.0,62.0,54.0,64.0,65.0,62.0,59.0,59.0,64.0,63.0,72.0,66.0,62.0,58.0,79.0,67.0,81.0,70.0,73.0,68.0,61.0,68.0,63.0,73.0,63.0,55.0,61.0,64.0,14.0,9.0,13.0,15.0,7.0,mid
Adam Danch,66.67,53.33,49.33,61.33,58.33,30.33,53.33,30.33,27.33,58.33,57.33,67.67,63.0,70.0,51.0,57.67,55.33,89.0,59.0,74.0,32.33,61.33,76.33,56.33,43.33,43.33,66.67,68.67,66.67,8.33,9.33,5.33,14.33,15.33,def
Rafal Kosznik,63.8,66.2,48.4,44.2,63.2,34.2,54.2,59.2,32.2,60.2,63.2,69.6,72.8,58.0,61.2,68.0,65.4,57.0,75.8,71.0,53.8,80.8,65.2,64.2,55.2,41.2,66.6,61.8,62.4,13.2,11.2,11.2,15.2,13.2,mid
Radoslaw Janukiewicz,66.0,22.33,22.33,22.33,33.67,22.33,21.67,21.33,21.67,33.67,24.33,22.0,21.0,35.0,71.33,30.0,23.0,47.0,25.0,64.0,21.33,29.33,21.33,20.67,27.0,21.67,21.33,20.33,20.67,66.0,53.67,58.67,69.33,75.33,gk
Mariusz Magiera,63.17,71.17,31.17,40.17,62.17,51.17,63.17,81.17,67.17,60.17,53.17,67.0,68.83,67.67,52.5,69.0,59.17,66.0,78.0,60.0,60.17,61.83,69.5,35.17,37.83,57.83,69.17,68.17,65.5,13.17,8.17,9.17,13.17,7.17,def
Erik Grendel,67.33,69.0,59.33,53.33,65.33,57.0,73.33,56.67,54.67,60.0,68.33,79.67,79.33,80.33,66.0,73.33,61.0,69.0,71.0,62.67,56.33,61.33,60.67,63.33,64.0,60.33,54.33,58.33,56.67,7.33,14.33,13.33,9.33,11.33,mid
Roman Gergel,62.2,61.8,54.8,52.2,62.8,63.2,65.2,61.2,40.2,62.2,62.2,67.4,65.2,60.6,58.8,67.0,67.2,62.0,68.2,61.0,60.6,33.6,57.0,56.4,56.2,53.2,54.4,57.2,55.0,12.2,8.2,12.2,11.2,6.2,mid
Pavel Vidanov,62.0,52.0,22.0,61.0,60.0,36.0,51.0,41.0,31.0,64.0,49.0,70.0,66.0,65.0,61.0,70.0,46.0,61.0,73.0,67.0,35.0,88.0,60.0,33.0,25.0,39.0,63.0,64.0,67.0,9.0,8.0,9.0,13.0,6.0,def
Mariusz Przybylski,64.5,50.5,56.5,62.5,69.0,58.5,51.5,49.5,56.5,63.5,65.5,58.0,57.0,62.0,71.5,69.0,57.5,76.0,69.0,65.0,54.5,52.5,72.5,58.5,68.0,46.5,62.5,66.5,60.5,15.5,14.5,5.5,9.5,15.5,mid
Michal Janota,64.67,57.33,66.33,62.33,67.33,64.33,72.67,65.33,60.67,64.33,67.0,79.67,72.0,82.0,68.67,72.0,63.0,55.0,56.0,70.0,63.67,66.33,31.33,53.33,52.33,56.33,36.33,36.33,39.33,15.33,9.33,9.33,12.33,15.33,mid
Mateusz Slodowy,50.5,58.5,44.5,41.5,44.5,43.5,39.5,22.5,38.5,41.5,42.5,42.75,51.5,56.0,33.5,56.0,32.5,54.0,61.5,71.0,34.5,48.5,54.5,39.5,38.5,46.5,50.0,56.0,54.5,6.5,10.5,9.5,15.5,8.5,def
Bartosz Kopacz,61.0,32.0,25.0,67.0,49.0,24.0,32.0,26.0,23.0,44.0,42.0,44.0,48.0,43.0,42.0,65.0,60.0,74.0,40.0,84.0,29.0,63.0,60.0,42.0,22.0,56.0,54.0,65.0,61.0,15.0,15.0,8.0,10.0,10.0,def
