name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Lukasz Tralka,68.0,53.71,57.29,69.29,64.29,53.29,55.0,62.29,62.29,68.29,60.29,68.0,67.0,59.0,58.86,61.0,61.29,69.29,85.29,77.57,55.29,72.0,71.86,64.29,65.86,72.29,64.0,69.0,60.86,11.29,11.29,14.29,10.29,15.29,mid
Dariusz Dudka,66.25,65.25,46.75,62.75,65.0,54.75,56.75,60.75,63.75,66.25,61.75,61.0,64.0,60.0,58.75,59.0,70.75,71.0,60.0,76.0,55.75,78.75,72.0,45.75,61.75,64.75,64.75,66.0,63.0,12.75,9.75,8.75,6.75,8.75,mid
Szymon Pawlowski,71.5,60.5,72.0,42.5,66.5,64.5,71.38,69.5,62.5,58.5,70.88,87.0,85.38,90.0,74.75,78.0,71.5,82.0,88.75,54.0,68.25,44.5,49.5,71.5,67.5,67.5,20.0,51.5,48.5,6.5,9.5,7.5,14.5,7.5,mid
Sisi,74.0,71.0,62.0,44.0,71.0,58.0,80.0,73.0,54.0,68.0,77.0,90.0,87.0,85.0,72.0,89.0,63.0,58.0,63.0,33.0,59.0,59.0,40.0,67.0,67.0,65.0,18.0,32.0,30.0,14.0,11.0,12.0,13.0,11.0,mid
Barry Douglas,67.0,74.78,34.33,64.33,65.33,26.33,63.33,75.22,75.11,66.67,64.33,77.0,82.0,75.0,57.0,73.0,64.89,74.0,77.33,67.89,53.33,65.33,63.33,62.56,65.44,68.33,67.11,62.33,67.33,10.33,12.33,8.33,11.33,11.33,mid
Vladimir Volkov,67.0,69.0,36.0,56.0,68.0,23.0,63.0,27.0,27.0,63.0,70.0,71.0,72.0,53.0,63.0,59.0,58.0,64.0,72.0,67.0,47.0,53.0,66.0,57.0,56.0,33.0,59.0,66.0,65.0,9.0,14.0,9.0,14.0,7.0,mid
Gergo Lovrencsics,71.83,69.17,67.0,67.83,68.17,57.83,72.67,69.33,45.83,67.83,70.67,90.0,88.67,73.0,70.5,68.0,81.83,85.0,87.67,71.0,75.17,53.83,52.83,58.83,59.17,71.83,43.83,45.83,33.83,6.83,10.83,12.83,14.83,7.83,mid
Darko Jevtic,66.5,52.17,63.0,49.17,68.5,50.17,69.5,63.17,59.5,60.83,69.33,63.0,66.0,67.0,60.17,77.0,62.17,81.0,65.83,65.0,59.17,53.17,46.17,68.17,67.5,54.17,55.17,48.17,34.17,11.17,12.17,13.17,7.17,8.17,mid
Dariusz Formella,62.42,54.0,63.58,56.25,62.25,48.25,63.75,58.75,38.25,57.58,63.25,76.58,86.0,62.75,53.25,66.25,62.42,63.0,74.0,65.5,60.0,44.25,31.25,59.08,56.75,54.25,34.25,29.5,32.25,12.25,11.25,9.25,12.25,13.25,mid
Karol Linetty,70.7,56.4,59.4,54.6,70.2,36.4,66.0,53.0,34.4,69.4,66.0,70.4,73.2,69.8,71.6,78.2,62.4,82.0,80.2,78.2,61.6,77.6,73.9,66.8,70.2,49.4,57.0,72.9,63.9,12.4,7.4,10.4,13.4,5.4,mid
Maciej Gajos,67.0,49.5,64.5,52.0,69.0,49.0,69.0,57.0,51.0,63.5,67.0,73.0,66.5,71.0,61.5,83.0,68.5,78.0,86.0,57.5,71.5,51.0,59.0,62.0,68.5,58.5,58.0,55.5,55.5,6.5,5.5,12.5,6.5,6.5,mid
Abdul Aziz Tetteh,63.17,45.0,36.0,48.0,61.5,50.0,59.67,73.0,31.0,59.83,60.0,56.0,63.0,56.83,64.83,44.0,63.0,73.0,70.17,84.0,66.0,63.5,62.67,53.5,61.67,44.0,64.67,61.67,57.83,11.0,11.0,8.0,15.0,15.0,mid
David Holman,63.0,56.2,61.2,45.2,66.4,49.2,65.2,55.2,61.2,63.8,63.2,71.0,73.0,57.0,62.4,74.0,52.2,52.0,55.6,61.8,53.2,48.8,35.2,58.6,66.2,51.2,43.2,32.2,33.2,9.2,11.2,6.2,8.2,8.2,mid
