name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Robert Jez,64.2,65.4,63.6,61.4,65.8,66.6,62.4,69.4,66.4,64.2,65.6,65.0,69.4,74.0,61.4,75.0,64.4,74.0,34.0,57.0,67.4,48.8,61.4,65.4,69.0,75.4,61.4,59.4,50.4,9.4,14.4,15.4,13.4,15.4,mid
Radoslaw Sobolewski,66.0,49.5,42.5,62.5,66.5,47.5,42.5,40.5,57.5,62.5,58.5,30.0,47.0,60.0,72.5,66.0,73.5,50.0,31.0,77.0,66.5,84.5,74.5,49.5,66.5,50.5,66.5,65.0,62.5,15.5,8.5,14.5,14.5,8.5,mid
Pawel Golanski,65.0,71.0,49.0,63.0,65.0,56.0,65.0,70.0,72.0,64.0,60.0,74.0,67.0,71.0,56.0,67.0,76.0,70.0,76.0,71.0,61.0,91.0,58.0,48.0,52.0,62.0,63.0,63.0,64.0,10.0,10.0,16.0,12.0,13.0,mid
Aleksander Kwiek,65.0,52.0,62.0,54.0,64.0,65.0,62.0,59.0,59.0,64.0,63.0,72.0,66.0,62.0,58.0,79.0,67.0,81.0,70.0,73.0,68.0,61.0,68.0,63.0,73.0,63.0,55.0,61.0,64.0,14.0,9.0,13.0,15.0,7.0,mid
Rafal Kosznik,63.8,66.2,48.4,44.2,63.2,34.2,54.2,59.2,32.2,60.2,63.2,69.6,72.8,58.0,61.2,68.0,65.4,57.0,75.8,71.0,53.8,80.8,65.2,64.2,55.2,41.2,66.6,61.8,62.4,13.2,11.2,11.2,15.2,13.2,mid
Erik Grendel,67.33,69.0,59.33,53.33,65.33,57.0,73.33,56.67,54.67,60.0,68.33,79.67,79.33,80.33,66.0,73.33,61.0,69.0,71.0,62.67,56.33,61.33,60.67,63.33,64.0,60.33,54.33,58.33,56.67,7.33,14.33,13.33,9.33,11.33,mid
Roman Gergel,62.2,61.8,54.8,52.2,62.8,63.2,65.2,61.2,40.2,62.2,62.2,67.4,65.2,60.6,58.8,67.0,67.2,62.0,68.2,61.0,60.6,33.6,57.0,56.4,56.2,53.2,54.4,57.2,55.0,12.2,8.2,12.2,11.2,6.2,mid
Mariusz Przybylski,64.5,50.5,56.5,62.5,69.0,58.5,51.5,49.5,56.5,63.5,65.5,58.0,57.0,62.0,71.5,69.0,57.5,76.0,69.0,65.0,54.5,52.5,72.5,58.5,68.0,46.5,62.5,66.5,60.5,15.5,14.5,5.5,9.5,15.5,mid
Michal Janota,64.67,57.33,66.33,62.33,67.33,64.33,72.67,65.33,60.67,64.33,67.0,79.67,72.0,82.0,68.67,72.0,63.0,55.0,56.0,70.0,63.67,66.33,31.33,53.33,52.33,56.33,36.33,36.33,39.33,15.33,9.33,9.33,12.33,15.33,mid
Dzikamai Andre Gwaze,54.67,59.67,56.67,51.67,60.67,51.67,65.67,52.67,35.67,55.67,60.67,81.0,83.0,75.0,51.67,75.0,61.67,75.0,58.0,61.0,61.67,32.67,35.67,56.67,40.67,51.67,45.67,49.67,45.67,7.67,10.67,13.67,11.67,9.67,mid
Sebastian Steblecki,62.0,39.5,62.5,59.5,62.5,43.5,75.5,41.5,43.5,56.5,62.5,61.0,75.0,79.0,57.5,61.0,57.5,60.0,41.0,61.0,60.5,54.5,48.5,59.5,54.5,43.5,39.5,46.5,44.5,11.5,6.5,12.5,6.5,15.5,mid
Armin Cerimagic,63.67,61.67,62.0,55.67,59.67,61.67,65.0,63.67,43.67,57.67,65.0,81.0,71.0,77.0,58.67,69.0,66.67,71.0,71.0,54.67,63.0,57.67,37.67,48.67,62.67,58.67,32.67,38.67,33.67,9.67,7.67,7.67,9.67,8.67,mid
Adam Dzwigala,59.0,37.0,32.0,67.0,60.0,38.0,44.0,53.0,39.0,58.0,61.0,65.0,68.0,58.0,48.0,64.0,61.0,71.0,76.0,73.0,56.0,57.0,48.0,53.0,51.0,61.0,62.0,64.0,59.0,8.0,6.0,15.0,14.0,13.0,mid
