name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Jakub Rzezniczak,69.0,63.5,45.5,65.5,53.5,60.5,53.5,38.5,26.5,56.5,51.5,75.0,73.0,76.0,67.5,64.0,62.5,81.0,82.0,78.0,51.5,79.5,66.0,51.5,55.5,34.5,71.5,70.5,68.5,8.5,15.5,5.5,13.5,8.5,def
Arkadiusz Malarz,64.67,19.0,16.33,19.0,22.67,18.33,17.0,17.0,16.33,21.67,17.0,25.0,23.0,21.0,56.67,36.33,25.33,35.0,28.0,44.0,17.67,38.67,21.67,17.0,35.33,21.0,21.0,23.67,21.67,64.67,63.67,61.67,67.67,65.67,gk
Tomasz Brzyski,68.0,73.5,47.5,50.5,65.5,63.5,63.5,75.5,68.5,67.5,65.5,75.0,72.0,88.0,65.5,84.0,74.5,65.0,87.0,67.0,67.5,75.5,68.5,62.5,65.5,55.5,62.0,66.5,64.0,11.5,15.5,14.5,15.5,13.5,def
Dusan Kuciak,71.67,15.67,15.67,15.67,20.67,15.67,15.67,15.67,15.67,17.67,23.67,41.0,32.0,39.0,67.67,44.0,21.67,70.0,36.0,74.0,15.67,33.67,19.67,17.0,37.67,17.0,15.67,15.67,15.67,75.67,63.67,53.67,76.67,76.67,gk
Marek Saganowski,64.5,44.5,67.5,76.5,63.5,64.5,56.5,47.5,50.5,47.5,51.5,51.0,49.0,67.0,68.5,66.0,62.5,78.0,43.5,77.0,59.5,73.5,38.5,74.5,55.5,64.5,38.5,30.5,26.5,9.5,12.5,5.5,12.5,15.5,mid
Ivan Trickovski,68.0,64.0,64.0,59.0,67.0,69.0,73.0,63.0,67.0,61.0,71.0,71.0,67.0,74.0,69.0,73.0,72.0,63.0,64.0,74.0,70.0,47.0,39.0,68.0,63.0,68.0,24.0,39.0,26.0,8.0,10.0,10.0,6.0,8.0,mid
Lukasz Broz,66.5,66.25,56.25,60.25,63.75,36.25,61.75,60.75,58.25,49.25,64.25,73.0,71.0,67.0,55.25,72.0,64.25,68.0,80.0,62.5,58.25,70.25,69.25,60.75,56.75,67.25,66.0,68.75,65.0,14.25,8.25,6.25,13.25,7.25,def
Tomasz Jodlowiec,69.5,60.25,33.25,74.25,70.25,47.25,64.25,55.25,42.25,67.25,65.25,70.0,53.0,36.0,60.0,41.0,70.25,70.0,81.0,87.0,62.25,79.75,67.5,55.25,67.25,54.25,61.25,76.25,64.25,5.25,7.25,7.25,12.25,12.25,mid
Artur Jedrzejczyk,70.67,66.67,47.67,66.67,63.67,51.67,62.67,46.67,33.67,65.67,67.67,70.67,68.0,64.0,64.67,62.0,69.33,70.67,88.0,75.0,38.67,82.67,71.67,52.67,35.67,33.67,72.67,69.33,73.33,6.67,7.67,11.67,15.67,10.67,def
Adam Hlousek,70.43,75.0,58.0,65.14,71.29,58.43,69.0,74.71,75.57,66.57,69.57,69.0,75.86,66.29,72.86,61.71,72.57,66.0,77.0,70.29,61.29,67.57,64.29,70.43,63.57,60.57,62.86,69.57,68.57,8.57,12.57,12.57,7.57,9.57,def
Igor Lewczuk,64.67,66.33,41.33,55.33,63.33,33.33,59.33,58.33,33.33,52.33,60.33,72.0,78.0,67.0,68.33,57.33,62.33,51.0,92.0,74.33,34.33,70.33,62.33,61.33,55.33,51.33,65.0,67.0,63.0,14.33,12.33,14.33,13.33,15.33,def
Ariel Borysiuk,68.6,58.6,51.6,51.6,70.0,60.2,65.6,45.6,54.4,69.0,68.0,64.0,64.0,68.0,70.2,73.0,74.4,78.0,71.0,64.0,70.6,80.6,70.6,55.6,72.6,46.6,59.0,67.4,65.6,14.6,11.6,11.6,14.6,11.6,mid
Michal Pazdan,67.67,52.67,34.67,65.67,64.67,40.67,61.67,47.67,40.67,65.67,63.67,41.0,36.67,69.0,68.67,63.0,68.67,92.0,75.0,70.0,62.67,91.67,65.67,58.67,63.67,45.67,60.0,66.0,67.0,14.67,12.67,5.67,15.67,11.67,mid
Nemanja Nikolic,72.25,31.88,77.0,71.75,56.62,68.38,62.62,70.88,66.88,41.88,68.62,75.62,72.88,64.0,63.88,75.0,73.38,72.38,74.12,75.5,65.88,49.38,28.88,83.88,47.88,68.88,16.25,16.25,19.75,12.88,5.88,12.88,10.88,9.88,for
Aleksandar Prijovic,69.0,45.0,71.0,64.0,54.0,53.0,72.0,52.0,43.0,53.0,78.0,72.0,68.0,46.0,61.0,48.0,66.0,58.0,75.0,80.0,63.0,61.0,31.0,71.0,36.0,49.0,32.0,33.0,29.0,7.0,16.0,15.0,8.0,6.0,for
Stojan Vranjes,65.0,65.0,40.0,66.0,71.0,56.0,61.0,60.0,67.0,70.0,66.0,68.0,72.0,66.0,66.0,65.0,68.0,55.0,70.0,65.0,71.0,48.0,64.0,64.0,74.0,69.0,58.0,64.0,59.0,9.0,14.0,6.0,16.0,14.0,mid
Guilherme,66.25,62.25,57.25,51.25,65.25,60.25,73.0,52.25,58.25,57.0,69.5,79.0,75.25,80.5,63.25,83.5,69.25,77.0,70.25,61.0,66.25,66.25,62.12,63.25,61.25,56.25,58.0,55.12,56.12,14.25,11.25,13.25,5.25,14.25,mid
Bartosz Bereszynski,69.0,65.67,56.67,58.67,68.67,58.67,67.67,57.67,49.67,58.67,65.67,85.0,82.0,78.0,67.67,72.0,62.67,70.0,82.0,67.0,56.67,75.67,64.67,64.67,71.67,58.67,67.67,66.0,63.67,8.67,7.67,15.67,6.67,14.67,def
Michal Kucharczyk,68.83,65.67,62.67,59.17,64.67,60.17,70.17,55.17,38.17,45.17,67.83,84.0,83.0,70.0,73.17,75.0,67.83,77.83,75.0,66.0,63.0,68.17,47.17,75.17,67.67,49.17,28.17,27.17,31.17,13.17,9.17,10.17,7.17,15.17,mid
Dominik Furman,66.25,58.25,57.25,60.25,67.25,45.25,65.25,74.25,65.25,70.25,65.25,66.0,67.0,57.0,58.25,70.0,70.25,58.0,72.0,60.0,62.25,60.25,70.25,65.25,70.25,52.25,63.25,63.25,62.25,5.25,15.25,9.25,10.25,6.25,mid
Michal Maslowski,67.5,63.5,64.5,63.5,69.5,52.5,68.5,62.5,64.5,67.5,69.5,72.0,70.0,69.0,59.5,74.0,67.5,70.0,70.0,65.0,65.5,63.5,31.5,60.5,71.5,58.5,40.5,32.5,44.5,14.5,14.5,13.5,8.5,14.5,mid
