name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Marek Saganowski,64.5,44.5,67.5,76.5,63.5,64.5,56.5,47.5,50.5,47.5,51.5,51.0,49.0,67.0,68.5,66.0,62.5,78.0,43.5,77.0,59.5,73.5,38.5,74.5,55.5,64.5,38.5,30.5,26.5,9.5,12.5,5.5,12.5,15.5,mid
Ivan Trickovski,68.0,64.0,64.0,59.0,67.0,69.0,73.0,63.0,67.0,61.0,71.0,71.0,67.0,74.0,69.0,73.0,72.0,63.0,64.0,74.0,70.0,47.0,39.0,68.0,63.0,68.0,24.0,39.0,26.0,8.0,10.0,10.0,6.0,8.0,mid
Tomasz Jodlowiec,69.5,60.25,33.25,74.25,70.25,47.25,64.25,55.25,42.25,67.25,65.25,70.0,53.0,36.0,60.0,41.0,70.25,70.0,81.0,87.0,62.25,79.75,67.5,55.25,67.25,54.25,61.25,76.25,64.25,5.25,7.25,7.25,12.25,12.25,mid
Ariel Borysiuk,68.6,58.6,51.6,51.6,70.0,60.2,65.6,45.6,54.4,69.0,68.0,64.0,64.0,68.0,70.2,73.0,74.4,78.0,71.0,64.0,70.6,80.6,70.6,55.6,72.6,46.6,59.0,67.4,65.6,14.6,11.6,11.6,14.6,11.6,mid
Michal Pazdan,67.67,52.67,34.67,65.67,64.67,40.67,61.67,47.67,40.67,65.67,63.67,41.0,36.67,69.0,68.67,63.0,68.67,92.0,75.0,70.0,62.67,91.67,65.67,58.67,63.67,45.67,60.0,66.0,67.0,14.67,12.67,5.67,15.67,11.67,mid
Stojan Vranjes,65.0,65.0,40.0,66.0,71.0,56.0,61.0,60.0,67.0,70.0,66.0,68.0,72.0,66.0,66.0,65.0,68.0,55.0,70.0,65.0,71.0,48.0,64.0,64.0,74.0,69.0,58.0,64.0,59.0,9.0,14.0,6.0,16.0,14.0,mid
Guilherme,66.25,62.25,57.25,51.25,65.25,60.25,73.0,52.25,58.25,57.0,69.5,79.0,75.25,80.5,63.25,83.5,69.25,77.0,70.25,61.0,66.25,66.25,62.12,63.25,61.25,56.25,58.0,55.12,56.12,14.25,11.25,13.25,5.25,14.25,mid
Michal Kucharczyk,68.83,65.67,62.67,59.17,64.67,60.17,70.17,55.17,38.17,45.17,67.83,84.0,83.0,70.0,73.17,75.0,67.83,77.83,75.0,66.0,63.0,68.17,47.17,75.17,67.67,49.17,28.17,27.17,31.17,13.17,9.17,10.17,7.17,15.17,mid
Dominik Furman,66.25,58.25,57.25,60.25,67.25,45.25,65.25,74.25,65.25,70.25,65.25,66.0,67.0,57.0,58.25,70.0,70.25,58.0,72.0,60.0,62.25,60.25,70.25,65.25,70.25,52.25,63.25,63.25,62.25,5.25,15.25,9.25,10.25,6.25,mid
Michal Maslowski,67.5,63.5,64.5,63.5,69.5,52.5,68.5,62.5,64.5,67.5,69.5,72.0,70.0,69.0,59.5,74.0,67.5,70.0,70.0,65.0,65.5,63.5,31.5,60.5,71.5,58.5,40.5,32.5,44.5,14.5,14.5,13.5,8.5,14.5,mid
Ondrej Duda,69.67,60.33,63.33,48.33,75.33,58.33,76.33,64.33,60.33,67.33,77.33,70.0,70.0,65.0,68.33,70.0,58.33,67.33,56.33,45.0,52.33,62.33,25.33,60.33,74.33,55.33,35.33,30.33,30.33,14.33,11.33,13.33,15.33,9.33,mid
Adam Ryczkowski,55.0,57.5,57.5,52.5,55.5,36.5,58.5,46.5,29.5,32.5,60.5,73.0,65.0,72.0,50.5,71.0,55.5,59.0,51.0,53.0,53.5,27.5,21.5,44.5,43.5,52.5,24.5,24.5,20.5,6.5,5.5,14.5,7.5,12.5,mid
Rafal Makowski,55.0,24.0,21.0,50.0,30.0,30.0,23.0,29.0,23.0,23.0,32.0,62.0,63.0,48.0,51.0,49.0,42.0,72.0,62.0,75.0,22.0,48.0,55.0,26.0,32.0,42.0,47.0,64.0,56.0,14.0,10.0,13.0,14.0,12.0,mid
