name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Piotr Celeban,70.75,58.25,59.25,78.25,52.25,55.25,57.25,35.25,30.25,54.25,46.25,72.0,72.0,79.0,77.75,73.0,63.25,91.0,81.0,73.0,51.25,74.25,69.25,60.25,43.25,53.25,70.5,71.25,72.25,9.25,8.25,7.25,13.25,9.25,def
Mariusz Pawelec,64.5,49.25,40.25,53.25,54.25,49.25,45.75,35.25,45.25,54.25,56.25,60.0,62.0,63.0,46.75,66.0,42.25,80.0,72.0,64.0,54.25,69.25,71.25,50.25,39.25,41.25,64.75,64.25,74.25,9.25,13.25,9.25,13.25,15.25,def
Marcel Gecov,65.0,51.0,55.0,59.0,62.0,42.0,51.0,33.0,62.0,53.0,62.0,72.0,53.0,63.0,70.0,66.0,64.0,74.0,81.0,64.0,51.0,79.0,64.0,55.0,65.0,51.0,62.0,65.0,63.0,16.0,7.0,13.0,10.0,14.0,mid
Mariusz Pawelek,63.5,18.5,18.0,19.0,26.5,20.0,15.5,18.5,18.5,23.5,18.0,25.0,30.0,43.0,56.5,46.0,22.5,74.0,43.0,61.0,18.5,40.5,20.5,18.5,29.0,19.5,18.0,18.0,18.5,68.5,54.0,72.5,66.0,67.0,gk
Adam Kokoszka,67.0,35.0,31.0,64.0,47.0,42.0,47.0,37.0,24.0,40.0,49.0,70.0,71.0,68.0,64.0,59.0,67.0,53.0,80.0,80.0,28.0,81.0,73.0,30.0,46.0,44.0,60.0,76.0,60.0,12.0,10.0,11.0,11.0,11.0,mid
Jacek Kielb,64.33,63.67,62.33,52.67,61.33,58.67,69.67,53.67,51.67,60.67,65.67,77.0,77.0,64.0,64.67,63.0,69.67,73.0,80.67,62.0,70.67,63.67,37.67,62.67,41.67,41.67,21.67,34.67,34.67,11.67,11.67,9.67,5.67,6.67,for
Krzysztof Ostrowski,64.0,66.0,47.0,50.0,59.0,49.0,64.0,66.0,47.0,61.0,62.0,63.0,63.0,68.0,68.0,75.0,61.0,76.0,73.0,57.0,65.0,50.0,68.0,48.0,48.0,45.0,58.0,63.0,63.0,6.0,6.0,10.0,6.0,13.0,mid
Peter Grajciar,60.0,59.25,54.25,47.25,56.25,48.25,56.25,54.25,60.25,58.25,60.0,65.0,62.0,58.0,69.25,66.0,67.25,49.0,61.25,61.0,68.25,55.25,54.25,57.25,61.25,55.25,52.25,51.25,67.0,12.25,6.25,15.25,11.25,14.25,for
Dudu Paraiba,67.0,76.5,41.5,62.5,60.5,41.5,66.5,79.5,71.5,57.5,66.5,76.0,79.0,77.0,62.5,69.0,69.5,73.0,76.0,65.0,67.5,57.5,66.5,53.5,55.5,56.5,62.0,61.5,66.0,8.5,14.5,8.5,6.5,12.5,def
Kamil Bilinski,67.0,53.0,71.0,66.0,60.0,62.0,62.0,54.0,55.0,57.0,60.0,72.0,65.0,65.0,72.0,72.0,69.0,71.0,72.0,68.0,62.0,44.0,15.0,70.0,52.0,67.0,14.0,19.0,22.0,11.0,12.0,14.0,16.0,8.0,for
Tomasz Holota,64.0,54.0,50.0,66.0,65.0,40.0,60.0,34.0,48.0,62.0,62.0,60.0,58.0,51.0,56.0,53.0,61.0,49.0,71.0,80.0,59.0,66.0,62.0,50.0,59.0,51.0,64.0,62.0,62.0,15.0,7.0,10.0,7.0,14.0,mid
Robert Pich,63.5,58.5,61.0,51.17,62.0,57.5,67.5,48.5,39.5,55.0,65.5,76.0,83.0,79.0,52.0,79.0,64.0,47.33,62.5,45.0,68.67,32.5,21.0,67.5,55.0,55.5,24.5,28.5,28.5,9.5,13.5,6.5,7.5,6.5,mid
Flavio Paixao,67.33,64.33,68.0,57.67,66.0,45.33,70.67,66.33,50.33,62.0,68.67,73.33,72.33,74.0,65.0,65.0,56.67,58.67,70.67,64.0,44.33,62.33,42.33,65.33,56.33,65.33,23.33,22.33,20.33,10.33,15.33,15.33,8.33,10.33,for
Tom Hateley,66.0,64.5,39.5,65.5,65.5,44.5,64.5,70.5,70.5,59.5,66.5,66.0,71.0,72.0,62.5,76.0,73.5,74.0,88.5,72.0,63.5,68.5,61.5,53.5,68.5,66.5,64.5,64.5,62.5,8.5,6.5,5.5,12.5,7.5,mid
Krzysztof Danielewicz,56.5,46.5,56.5,31.5,57.5,48.5,67.5,48.5,41.5,61.5,66.5,71.0,70.0,73.0,51.5,62.0,54.5,55.0,59.0,74.0,48.5,46.5,44.5,61.5,56.5,54.5,53.5,57.5,55.5,7.5,6.5,15.5,10.5,10.5,mid
Kamil Dankowski,53.5,53.5,48.5,32.5,52.0,47.5,52.5,45.5,48.5,47.5,54.0,70.0,73.0,69.0,42.0,74.0,69.5,44.0,66.0,40.5,37.5,29.5,21.5,46.5,47.5,52.5,20.0,28.5,23.5,10.5,13.5,6.5,6.5,9.5,mid
Lasha Dvali,59.75,27.0,23.0,58.5,40.0,27.75,30.0,32.25,34.5,36.25,36.5,62.75,63.0,43.0,51.25,49.0,47.0,59.0,65.25,74.75,32.5,68.25,54.0,23.25,31.5,33.75,61.5,64.75,60.25,10.25,5.25,14.25,11.25,11.25,def
Jakub Wrabel,51.33,21.67,23.0,21.67,24.33,21.0,22.0,22.0,21.67,23.0,22.67,48.0,42.0,40.0,49.33,33.0,23.33,44.0,34.0,56.0,21.33,24.33,22.33,20.67,25.33,21.33,21.67,22.0,21.33,55.33,49.33,47.33,46.33,55.33,gk
Pawel Zielinski,64.0,67.67,32.67,57.67,63.67,35.67,60.33,60.67,31.67,58.33,58.67,73.0,76.0,66.0,49.67,69.0,28.67,65.0,74.0,71.0,32.67,55.67,59.0,53.67,48.67,35.67,65.67,68.0,64.67,10.67,9.67,15.67,13.67,6.67,mid
