variable,col1
sliding_tackle,0.332942536598
interceptions,0.299626630709
penalties,0.279881556406
long_shots,0.257992880185
stamina,0.21754187514
dribbling,0.199165026841
marking,0.199148910491
ball_control,0.197342581803
shot_power,0.194402350057
aggression,0.174126984667
jumping,0.170187665121
heading_accuracy,0.158470559739
sprint_speed,0.155305300716
standing_tackle,0.154111437466
vision,0.134809581363
volleys,0.113239491321
finishing,0.109520014222
acceleration,0.0866868749072
curve,0.0750020203376
reactions,0.0713369090712
short_passing,0.0655806560705
crossing,0.0638024426981
agility,0.060201689346
long_passing,0.0517308107962
gk_positioning,0.0431681415776
balance,0.0303030154998
free_kick_accuracy,0.0258191504146
positioning,0.0222901788662
gk_kicking,0.0159165207571
gk_handling,0.014546683145
gk_reflexes,0.0135262210837
strength,0.0114857894725
gk_diving,0.000787513114936
