variable,col1
sliding_tackle,0.488068918618
curve,0.423555663792
crossing,0.374422617633
sprint_speed,0.315592570811
vision,0.311488604119
aggression,0.294415827323
shot_power,0.273817340351
reactions,0.262255940411
long_shots,0.240843534861
heading_accuracy,0.231443371275
penalties,0.229039913647
jumping,0.216693337076
positioning,0.213430299184
stamina,0.204662690357
dribbling,0.182852198304
finishing,0.179401138839
volleys,0.160203803435
balance,0.153168693472
agility,0.14410816204
acceleration,0.126503991486
ball_control,0.124517609832
interceptions,0.120144528176
long_passing,0.119026787322
marking,0.11346406627
short_passing,0.0982806784385
standing_tackle,0.0791220515558
strength,0.0762860677589
gk_handling,0.0693266292166
gk_kicking,0.0483643758727
gk_diving,0.0464471300006
free_kick_accuracy,0.0430930483251
gk_positioning,0.0227847495438
gk_reflexes,0.0131736606501
