name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Robert Demjan,64.5,58.5,66.5,69.0,57.5,58.5,59.5,51.5,42.5,56.5,64.5,61.0,56.5,63.0,71.5,56.0,71.5,71.5,68.0,72.0,65.5,62.5,43.5,57.5,58.5,64.5,20.5,31.5,20.0,13.5,11.5,12.5,13.5,9.5,for
Adam Mojta,61.5,69.0,57.25,59.25,44.25,49.25,58.25,38.25,28.75,43.75,59.25,72.0,69.0,58.0,69.25,75.0,54.25,74.5,79.0,57.0,56.25,58.75,44.75,49.25,49.25,58.25,67.0,60.75,59.5,9.25,11.25,11.25,13.25,9.25,def
Marek Sokolowski,57.33,61.0,57.33,45.33,70.33,62.33,56.33,42.33,38.33,53.0,62.33,63.0,43.0,60.0,54.33,71.0,55.33,57.33,32.0,62.0,49.67,67.0,71.33,57.67,56.33,74.67,63.33,58.33,61.0,11.33,7.33,7.33,13.33,10.33,mid
Dariusz Kolodziej,58.5,65.5,51.5,42.5,60.5,50.5,56.5,48.5,61.5,63.5,58.5,53.0,34.0,65.0,53.5,70.0,80.5,81.0,57.0,59.0,64.5,68.5,41.5,62.5,58.5,65.5,40.5,42.5,40.5,10.5,11.5,8.5,11.5,6.5,mid
Wojciech Kaczmarek,65.33,20.67,21.0,21.0,28.33,21.33,21.33,21.67,20.67,23.33,22.33,31.0,30.0,31.0,66.33,35.0,21.33,46.0,42.0,75.0,21.33,39.33,23.33,22.0,34.33,23.33,20.67,21.33,21.33,68.33,62.33,62.67,64.33,66.67,gk
Anton Sloboda,62.0,60.5,56.5,49.5,68.5,44.5,64.5,50.5,34.5,66.5,63.5,71.0,72.0,65.0,54.5,71.0,65.5,61.0,60.0,58.0,55.5,43.5,49.0,55.5,66.5,54.5,51.5,52.5,51.5,6.5,8.5,10.5,6.5,9.5,mid
Kristian Kolcak,58.5,44.5,21.5,54.5,71.5,42.5,32.5,29.5,45.5,65.5,44.5,64.0,55.0,51.0,54.5,65.0,38.5,64.0,57.0,55.0,43.5,54.5,51.5,32.5,31.5,51.5,52.5,68.5,66.5,15.5,15.5,7.5,15.5,14.5,def
Emilijus Zubas,66.0,19.0,13.0,19.0,22.0,15.0,17.0,21.0,13.0,25.0,21.0,34.0,39.0,42.0,71.0,41.0,19.0,60.0,30.0,53.0,22.0,21.0,16.0,15.0,40.0,16.0,22.0,18.0,19.0,62.0,65.0,58.0,62.0,72.0,gk
Damian Hops Chmiel,63.0,67.5,63.75,49.0,63.25,44.5,64.5,65.5,62.5,54.5,65.0,73.0,62.0,75.0,62.5,77.0,59.5,83.0,50.0,57.0,62.25,57.5,56.5,57.5,62.5,47.5,34.5,32.5,37.5,9.5,10.5,5.5,9.5,14.5,mid
Mateusz Mozdzen,64.5,63.5,61.5,42.5,64.5,69.5,63.0,63.5,67.5,63.5,63.5,73.0,76.0,76.0,70.5,70.0,70.0,71.0,82.0,63.0,66.5,78.5,40.5,61.5,65.5,52.5,66.0,68.5,70.0,13.5,15.5,11.5,15.5,8.5,mid
