name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Vladimir Dvalishvili,67.0,58.0,66.0,70.0,63.0,65.0,64.0,55.0,43.0,44.0,65.0,67.0,68.0,62.0,57.0,59.0,72.0,70.0,70.0,83.0,59.0,58.0,29.0,67.0,48.0,66.0,29.0,25.0,19.0,6.0,8.0,16.0,9.0,16.0,for
Takafumi Akahoshi,68.2,63.8,63.4,40.6,67.8,60.2,69.8,65.6,64.2,65.6,69.8,69.6,67.2,77.2,69.8,75.2,57.4,56.4,62.8,46.0,59.4,47.6,53.6,65.6,73.6,53.6,31.6,38.6,30.6,11.6,9.6,6.6,11.6,8.6,for
Jaroslaw Fojut,67.0,37.0,21.25,67.25,57.75,40.75,27.75,30.75,50.75,54.25,50.75,64.0,66.0,58.0,62.5,52.0,54.25,60.0,67.0,82.0,55.0,69.75,69.75,45.75,31.75,38.75,64.25,68.5,63.25,5.75,15.75,11.75,5.75,5.75,def
Rafal Murawski,67.83,65.33,56.33,56.33,71.67,57.33,64.83,65.33,60.67,67.33,69.0,59.0,58.0,63.67,70.33,70.0,66.33,59.67,70.83,62.0,64.83,67.67,70.33,64.33,70.67,41.33,57.0,65.67,64.67,9.33,6.33,12.33,6.33,11.33,mid
Patryk Malecki,66.2,63.4,63.2,45.4,63.6,64.4,68.4,68.4,57.4,56.4,60.4,71.0,75.0,81.0,64.6,86.0,71.6,70.0,82.8,68.2,58.4,74.4,42.4,71.6,60.8,69.4,42.4,40.4,45.4,13.4,13.4,12.4,9.4,13.4,mid
Adam Fraczczak,66.2,65.7,59.6,64.5,64.0,56.4,63.6,61.0,62.0,61.2,58.6,77.0,80.6,74.4,59.2,70.4,63.8,77.0,88.2,72.0,50.6,76.6,58.4,67.8,67.5,56.8,62.0,63.4,63.6,14.4,7.4,5.4,9.4,10.4,for
Ricardo Nunes,63.5,68.5,44.25,42.25,55.25,38.25,62.75,69.0,67.25,65.75,65.25,78.0,76.0,55.5,54.25,73.0,55.25,55.0,75.0,60.5,66.75,52.25,65.75,59.0,45.25,60.5,63.5,69.75,63.5,13.25,9.25,10.25,13.25,6.25,mid
Jakub Slowik,64.0,17.67,18.33,17.67,17.0,18.33,17.67,15.67,20.33,17.0,19.0,46.0,32.0,34.0,59.67,36.0,17.0,46.0,21.0,57.0,17.67,23.67,19.0,17.0,34.67,20.33,16.33,17.67,17.0,61.0,60.0,57.0,68.0,70.0,gk
Mateusz Matras,66.17,60.0,40.0,62.5,59.5,31.5,61.83,42.5,31.5,56.5,61.5,62.0,42.5,33.0,63.5,40.0,42.5,68.33,77.33,90.0,40.5,71.5,68.5,44.5,51.17,40.5,62.17,69.5,59.5,7.5,5.5,13.5,12.5,10.5,mid
Milosz Przybecki,63.0,62.0,58.0,42.0,56.0,42.0,60.0,43.0,49.0,53.0,59.0,94.0,93.0,81.0,73.0,86.0,54.0,93.0,64.0,47.0,60.0,55.0,59.0,50.0,45.0,43.0,39.0,39.0,37.0,7.0,13.0,7.0,15.0,15.0,mid
Mateusz Lewandowski,63.0,62.33,44.67,56.67,62.0,48.67,61.67,59.0,45.0,56.0,59.0,71.0,82.0,68.0,63.0,78.33,59.33,53.33,76.0,65.33,55.67,69.33,60.67,49.0,49.67,57.67,55.33,58.67,61.0,11.67,12.67,13.67,14.67,13.67,mid
Jakub Czerwinski,67.0,30.0,23.0,65.0,41.0,44.0,26.0,33.0,24.0,31.0,41.0,71.0,66.0,60.0,65.0,61.0,58.0,74.0,73.0,78.0,22.0,78.0,71.0,35.0,30.0,33.0,67.0,64.0,73.0,7.0,7.0,9.0,14.0,13.0,def
Sebastian Rudol,61.67,60.33,26.33,45.33,55.33,32.33,47.33,38.33,37.33,55.33,50.33,72.0,74.0,67.0,62.33,65.0,47.33,57.0,85.0,63.0,30.33,70.33,60.33,53.33,41.33,45.33,59.33,63.0,57.33,5.33,11.33,9.33,14.33,14.33,def
Takuya Murayama,65.67,63.67,59.67,44.67,64.67,58.67,63.67,65.67,62.67,56.67,65.67,76.0,75.0,80.0,64.67,78.0,50.67,61.0,70.0,45.0,49.67,30.67,44.67,59.67,70.67,55.67,30.67,20.67,25.67,12.67,13.67,6.67,7.67,6.67,mid
Dawid Kudla,62.0,19.5,21.5,20.5,25.5,18.5,19.5,20.0,20.0,22.5,22.5,40.0,48.0,38.0,59.5,45.0,20.5,63.0,32.0,80.0,22.5,20.5,24.5,19.5,36.0,22.0,19.0,20.0,22.0,66.0,54.0,62.0,59.0,69.0,gk
Karol Danielak,57.0,53.6,53.3,53.2,53.5,40.3,57.7,60.2,40.3,53.4,55.9,76.0,77.1,66.6,41.3,85.8,50.3,57.8,69.8,53.6,60.2,33.1,24.3,58.3,48.6,52.3,25.3,34.3,34.7,11.3,11.3,13.3,14.3,9.3,mid
Sebastian Murawski,55.2,25.2,21.2,62.0,37.8,25.2,24.2,28.2,25.2,35.2,32.2,55.0,62.0,52.0,50.2,63.0,34.2,72.0,58.0,51.4,23.8,47.2,55.2,21.2,29.2,40.2,56.2,63.0,59.4,8.2,13.2,13.2,5.2,12.2,def
Marcin Listkowski,55.29,30.57,59.57,49.57,54.57,49.57,65.86,45.57,29.57,41.57,52.29,69.71,72.14,61.43,48.57,74.71,54.57,55.0,56.71,43.0,48.57,51.14,21.57,39.57,59.0,65.57,19.86,18.14,19.29,12.57,11.57,14.57,15.57,10.57,for
