name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Sergei Pylypchuk,65.5,66.5,67.0,57.5,68.0,65.5,58.5,66.5,46.0,62.5,64.5,66.0,65.0,67.0,67.5,52.0,72.5,59.0,71.0,84.0,65.5,57.5,34.5,69.5,67.5,58.5,32.5,58.5,41.5,15.5,15.5,12.5,9.5,6.5,mid
Pawel Sobolewski,64.0,65.0,63.0,37.0,66.0,56.0,66.0,68.0,63.0,62.0,68.0,72.0,72.0,74.0,64.0,78.0,58.0,74.0,34.0,58.0,51.0,77.0,50.0,53.0,63.0,65.0,43.0,52.0,50.0,8.0,9.0,16.0,15.0,9.0,mid
Aleksandrs Fertovs,58.5,40.5,33.5,58.5,63.0,35.5,51.5,48.5,52.5,56.5,54.5,56.0,55.0,60.0,62.0,63.0,63.5,54.0,63.0,68.0,44.5,61.0,56.5,48.5,45.5,55.5,51.5,62.5,55.5,14.5,8.5,12.5,6.5,5.5,mid
Rafal Grzelak,60.25,64.0,55.0,50.0,64.0,24.0,62.0,48.0,53.0,42.0,60.0,61.0,62.0,47.0,55.25,52.0,71.0,75.0,81.0,86.0,48.0,75.0,53.5,53.0,50.0,31.0,55.5,58.25,56.0,15.0,7.0,16.0,14.0,7.0,mid
Vlastimir Jovanovic,64.5,59.5,48.5,41.5,67.5,43.5,59.5,42.5,40.5,58.5,61.5,72.0,66.0,73.0,54.5,67.0,62.5,68.5,84.0,72.0,60.5,74.5,58.5,30.5,59.5,44.5,71.5,66.5,61.5,14.5,12.5,15.5,10.5,11.5,mid
Bartlomiej Pawlowski,64.0,57.44,64.22,55.56,60.56,54.56,69.11,69.56,62.56,54.22,67.22,83.78,81.11,79.11,73.56,73.0,56.56,62.89,49.0,51.56,62.44,45.11,22.56,55.78,54.56,63.56,21.11,20.56,19.44,13.56,12.56,12.56,13.56,10.56,mid
Lukasz Sierpina,62.67,57.33,51.33,51.33,65.33,33.33,67.33,47.33,66.0,55.33,65.67,71.0,73.33,73.0,47.33,80.0,53.33,64.0,59.0,44.0,55.33,55.33,45.33,66.33,59.33,49.33,34.33,65.33,61.33,7.33,11.33,10.33,8.33,9.33,mid
Marcin Cebula,57.0,42.0,42.67,59.0,66.67,45.33,48.0,51.33,39.33,63.67,57.0,68.0,70.0,83.0,54.33,78.0,62.33,74.67,69.33,36.33,48.33,65.33,48.33,55.33,57.33,36.33,40.67,55.67,50.67,7.33,9.33,11.33,5.33,9.33,mid
Tomasz Zajac,62.0,58.0,61.0,41.0,57.0,52.0,64.0,49.0,29.0,52.0,62.0,81.0,80.0,80.0,55.0,91.0,55.0,58.0,64.0,30.0,53.0,27.0,14.0,55.0,52.0,60.0,18.0,12.0,14.0,12.0,15.0,14.0,8.0,12.0,mid
Nabil Aankour,54.5,53.5,41.5,45.5,61.5,38.5,61.5,39.0,44.5,51.5,57.0,68.0,66.0,78.0,42.5,76.0,53.5,72.5,65.0,53.0,45.5,61.5,47.5,55.5,39.5,51.5,52.5,62.5,60.5,14.5,10.5,7.5,12.5,11.5,mid
