name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Jakub Tosik,65.0,56.0,38.0,51.0,62.0,36.0,52.0,56.0,39.0,61.0,60.0,75.0,74.0,73.0,64.0,69.0,61.0,71.0,75.0,64.0,48.0,55.0,61.0,56.0,47.0,45.0,67.0,63.0,69.0,15.0,10.0,9.0,11.0,16.0,mid
Lukasz Janoszka,63.5,51.0,58.5,64.0,66.0,43.0,63.0,60.0,50.0,63.0,64.0,70.0,59.0,67.0,67.0,73.0,58.0,90.0,90.0,72.0,55.0,66.0,48.0,61.0,61.0,54.0,20.0,32.0,47.0,13.0,13.0,16.0,7.0,13.0,mid
Lukasz Piatek,66.0,60.0,65.0,44.0,75.0,42.0,65.0,65.0,66.0,66.0,72.0,77.0,63.0,75.0,60.0,73.0,69.0,73.0,92.0,63.0,68.0,57.0,62.0,44.0,59.0,63.0,62.0,62.0,51.0,16.0,11.0,12.0,16.0,7.0,mid
Jan Vlasko,64.0,35.0,47.0,37.0,70.0,46.0,67.0,42.0,49.0,59.0,67.0,67.0,61.0,66.0,66.0,77.0,45.0,77.0,61.0,59.0,45.0,51.0,42.0,62.0,70.0,46.0,33.0,33.0,25.0,12.0,15.0,6.0,6.0,11.0,mid
Krzysztof Janus,60.67,60.33,61.67,54.67,58.33,45.0,60.0,57.33,42.0,58.33,58.33,73.0,73.0,75.0,56.0,76.0,60.67,74.0,73.0,67.33,60.67,54.0,52.0,55.0,55.0,48.0,46.67,54.0,51.0,14.0,10.0,11.0,10.0,14.0,mid
Arkadiusz Wozniak,61.0,44.0,56.0,62.0,60.0,49.0,62.0,45.0,41.0,58.0,62.0,71.0,73.0,71.0,70.0,66.0,61.0,72.0,57.0,72.0,50.0,50.0,43.0,54.0,52.0,54.0,15.0,29.0,13.0,14.0,15.0,15.0,8.0,10.0,mid
Adrian Rakowski,61.0,53.0,47.0,57.0,64.0,31.0,65.0,49.0,47.0,62.0,63.0,75.0,64.0,80.0,63.0,76.0,54.0,77.0,59.0,61.0,46.0,53.0,64.0,58.0,64.0,60.0,50.0,51.0,54.0,8.0,9.0,6.0,8.0,10.0,mid
Filip Starzynski,68.67,75.67,53.67,34.67,72.0,68.67,69.67,73.67,74.33,69.67,71.67,45.0,44.0,79.0,69.0,62.0,67.67,65.33,58.33,64.0,72.67,32.67,66.67,64.33,76.67,63.67,59.67,55.67,35.67,14.67,8.67,8.67,6.67,15.67,mid
Sebastian Bonecki,57.0,49.0,42.0,55.0,62.0,33.0,52.0,33.0,32.0,57.0,53.0,65.0,62.0,63.0,53.0,68.0,50.0,61.0,70.0,58.0,49.0,64.0,56.0,33.0,33.0,41.0,54.0,56.0,63.0,9.0,9.0,9.0,9.0,7.0,mid
Jaroslaw Kubicki,50.0,35.0,31.0,54.0,55.0,29.0,45.0,35.0,38.0,54.0,54.0,64.0,55.0,62.0,54.0,70.0,45.0,61.0,51.0,47.0,33.0,58.0,39.0,40.0,40.0,43.0,41.0,49.0,60.0,9.0,15.0,6.0,13.0,10.0,mid
