name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Filip Daems,73.0,60.5,24.5,72.5,66.5,31.5,57.5,44.5,44.5,65.5,65.5,46.5,53.0,55.0,75.5,64.0,65.5,72.5,64.0,75.0,41.5,77.5,75.5,42.5,48.5,84.5,78.5,78.0,76.5,10.5,9.5,5.5,9.5,14.5,def
Maxime Annys,65.0,55.33,35.33,63.33,65.33,43.33,45.33,57.33,54.33,63.33,59.33,56.0,64.0,52.0,59.33,55.0,62.33,63.33,78.33,76.0,53.33,74.33,68.33,47.33,65.33,44.33,60.33,59.33,61.33,6.33,13.33,11.33,12.33,14.33,mid
Benjamin De Ceulaer,69.33,63.33,68.33,45.33,67.0,68.33,71.33,62.33,64.33,62.33,70.33,82.0,76.0,81.5,71.33,85.0,72.33,74.33,73.33,63.5,70.33,76.33,33.33,75.5,66.33,62.33,34.33,28.33,34.33,12.33,9.33,15.33,9.33,11.33,for
Nils Schouterden,65.67,69.67,47.67,45.67,62.67,53.67,66.33,66.67,64.67,65.67,65.33,79.0,80.0,77.0,62.67,75.0,70.67,73.33,69.33,60.0,63.67,54.67,42.67,60.33,57.0,52.67,34.67,43.67,42.67,7.67,9.67,8.67,12.67,8.67,for
Nikola Petkovic,67.5,59.5,41.5,63.5,62.5,44.5,56.5,67.5,65.5,58.5,60.5,61.5,58.25,58.0,70.5,58.0,86.5,61.0,69.5,77.0,65.5,68.5,70.0,40.5,52.5,46.5,64.5,71.5,64.5,6.5,15.5,13.5,5.5,15.5,def
Robin Henkens,65.0,65.0,59.0,56.0,64.0,61.0,67.0,67.0,66.0,66.0,66.0,71.0,66.33,72.0,64.0,75.0,70.0,65.0,67.0,58.0,67.0,64.0,63.0,62.0,65.0,58.0,52.0,57.67,56.33,16.0,15.0,11.0,11.0,15.0,mid
Kevin Koffi,64.0,51.0,68.0,50.0,46.0,59.0,65.0,32.0,45.0,41.0,64.0,78.0,78.0,68.0,64.0,75.0,60.0,76.0,66.0,64.0,60.0,56.0,29.0,68.0,62.0,49.0,18.0,31.0,26.0,6.0,6.0,9.0,6.0,14.0,for
Khaleem Hyland,69.25,56.75,48.75,68.75,69.75,56.75,66.75,48.75,63.75,64.75,71.75,63.0,66.5,60.25,68.75,66.0,80.75,80.25,73.0,86.0,68.75,81.75,67.75,65.75,65.75,54.75,63.75,68.75,66.75,6.75,11.75,12.75,7.75,8.75,mid
Kristof van Hout,67.0,18.0,13.0,17.0,29.0,12.0,15.0,13.0,15.0,28.0,24.0,33.0,23.0,16.0,63.0,12.0,36.0,31.0,23.0,83.0,19.0,28.0,22.0,12.0,37.0,25.0,19.0,16.0,13.0,70.0,63.0,62.0,69.0,70.0,gk
Jarno Molenberghs,63.0,64.0,58.0,51.0,62.0,49.0,63.0,60.0,63.0,60.0,64.0,67.0,68.0,66.0,65.0,75.0,59.0,63.0,68.0,67.0,57.0,62.0,44.0,61.0,62.0,54.0,32.0,34.0,35.0,10.0,6.0,16.0,6.0,12.0,mid
Eduards Visnakovs,63.67,27.67,65.33,69.33,47.67,55.0,62.67,59.67,61.67,34.67,56.33,69.0,72.0,59.67,61.67,62.33,65.67,71.0,57.0,65.0,63.67,36.67,28.67,64.33,47.67,61.67,21.0,42.33,26.67,12.67,8.67,13.67,8.67,10.67,for
Mitch Apau,64.5,63.25,31.25,55.25,55.25,35.25,59.25,36.25,36.25,32.25,62.25,78.0,80.25,51.0,62.25,64.0,56.25,60.5,70.25,81.75,30.25,76.25,59.25,45.25,54.25,45.25,65.0,65.75,67.0,10.25,8.25,6.25,11.25,11.25,mid
Jordan Mustoe,58.6,55.8,21.2,48.0,61.4,38.2,53.4,52.2,26.2,53.0,58.8,69.0,67.0,64.0,50.0,70.0,50.2,58.2,66.4,58.2,24.0,58.2,58.0,40.2,49.2,34.2,56.2,63.6,58.2,9.2,10.2,12.2,5.2,6.2,for
