name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
David Rozehnal,73.0,44.5,28.5,75.5,73.5,32.5,37.5,35.5,39.5,75.5,60.5,45.0,54.0,30.0,70.5,46.5,64.5,50.0,69.0,77.0,54.5,66.5,76.5,22.5,53.5,40.5,77.5,76.5,73.5,8.5,8.5,15.5,10.5,13.5,def
Wouter Biebauw,68.0,13.0,12.0,11.0,12.0,11.0,11.0,17.0,13.0,12.0,34.0,31.0,32.0,46.0,67.0,30.0,12.0,57.0,28.0,76.0,16.0,29.0,19.0,12.0,43.0,13.0,13.0,13.0,13.0,69.0,66.0,65.0,66.0,73.0,gk
Sebastien Siani,67.2,63.2,58.2,61.2,71.2,56.2,67.2,63.2,66.2,67.2,68.2,73.0,68.4,78.0,68.2,77.0,75.2,74.6,71.0,68.0,63.2,63.2,71.2,62.2,63.2,83.2,58.2,66.2,61.2,8.2,8.2,5.2,9.2,10.2,mid
Joseph Akpala,69.83,52.33,71.33,69.33,61.33,65.33,63.33,32.33,48.33,42.33,56.33,79.0,82.0,75.0,69.33,65.0,77.33,85.67,76.0,77.33,69.67,72.33,31.33,70.17,64.33,65.33,25.33,41.33,35.33,11.33,12.33,7.33,7.33,7.33,for
Brecht Capon,66.8,66.2,63.2,58.2,65.2,60.6,64.8,60.0,63.2,61.2,63.4,73.8,75.6,80.4,67.2,74.0,60.0,74.6,78.0,62.8,61.8,63.8,66.2,65.6,65.4,64.2,69.0,66.4,64.0,12.2,14.2,8.2,15.2,13.2,def
Didier Ovono,67.75,18.5,18.5,22.5,26.5,19.5,19.5,20.0,19.0,23.5,22.5,48.0,46.75,54.0,65.0,56.0,21.5,72.0,24.0,83.0,18.5,31.5,22.5,20.0,31.0,19.5,19.0,19.5,20.0,71.0,61.0,63.75,67.5,72.25,gk
Franck Berrier,71.33,73.0,63.67,35.0,75.67,64.33,66.67,72.33,70.33,74.33,72.0,62.33,60.33,66.67,68.0,74.33,66.33,58.0,63.0,45.0,71.33,38.0,51.33,70.0,81.0,71.33,25.33,35.67,32.67,7.33,9.33,10.33,9.33,10.33,mid
Fredric Brillant,65.67,31.33,23.33,68.67,54.33,21.33,26.33,22.33,34.33,51.33,42.33,47.67,54.0,45.0,59.33,41.0,57.33,56.0,65.0,79.67,24.33,67.33,64.33,38.33,47.33,57.33,67.67,69.0,63.0,11.33,13.33,12.33,14.33,9.33,def
Gohi Bi Cyriac,71.0,64.75,73.25,67.5,68.5,66.5,71.0,57.75,59.75,43.75,70.75,83.25,85.0,87.75,71.25,80.0,67.5,90.25,68.75,61.0,69.75,47.75,23.75,71.0,64.25,68.0,16.0,27.75,25.75,14.75,13.75,7.75,11.75,10.75,for
Jordan Lukaku,68.0,63.33,51.33,60.33,63.33,56.33,71.33,50.33,45.33,60.33,68.33,85.0,87.0,75.0,69.33,74.0,65.33,83.67,73.67,79.67,52.33,73.33,62.33,53.33,57.33,52.33,63.33,68.0,67.33,7.33,6.33,13.33,14.33,8.33,def
Andile Jali,71.25,65.25,45.25,41.25,74.25,51.25,72.25,65.25,67.25,72.25,74.25,75.0,73.75,73.0,72.25,81.0,59.25,78.75,80.0,64.0,69.25,66.25,74.25,62.25,65.25,66.25,68.25,72.25,51.25,13.25,6.25,11.25,12.25,14.25,mid
Knowledge Musona,69.83,62.83,74.0,63.5,67.5,69.83,72.33,68.5,66.5,52.5,71.83,79.0,77.0,80.33,69.33,84.0,73.5,75.0,68.33,44.0,71.17,48.5,24.5,70.5,62.5,72.5,35.5,32.5,34.5,5.5,6.5,7.5,14.5,11.5,for
Michiel Jonckheere,62.8,58.4,56.2,50.2,65.4,61.4,62.6,61.2,60.2,64.8,64.6,64.2,64.6,64.8,62.6,70.4,65.2,57.0,69.8,47.4,62.4,57.8,59.2,57.6,63.0,54.2,46.2,47.2,43.2,15.2,7.2,13.2,11.2,10.2,for
Fernando Canesin Matos,68.67,62.67,58.33,46.33,68.0,59.33,76.67,66.33,60.33,63.67,74.67,82.0,78.67,80.67,68.0,80.0,61.33,60.67,51.67,55.0,62.33,51.33,38.33,62.33,62.67,62.33,22.33,28.33,26.33,15.33,9.33,12.33,10.33,10.33,for
Antonio Milic,67.33,57.33,33.33,69.33,64.33,36.33,45.33,35.33,40.33,62.33,60.33,48.67,56.67,46.0,65.33,44.0,56.33,67.67,69.0,76.0,41.33,67.33,66.33,41.33,53.33,42.33,66.0,68.0,64.0,10.33,7.33,7.33,10.33,9.33,def
Bruno Godeau,64.5,61.25,28.25,67.25,62.25,26.25,42.25,31.25,37.25,52.25,60.25,56.0,62.25,55.0,62.25,54.75,55.25,58.5,67.0,69.0,31.25,64.25,63.25,27.25,45.25,34.25,64.75,67.75,63.75,13.25,10.25,6.25,8.25,9.25,def
Kevin Vandendriessche,65.33,56.0,54.67,65.67,66.33,64.33,54.67,41.67,50.67,61.0,63.33,57.0,64.0,55.0,64.33,58.0,79.67,61.33,91.67,86.67,64.0,75.67,64.67,67.67,64.67,51.67,56.67,65.67,60.67,8.67,8.67,13.67,9.67,13.67,mid
