variable,col1
shot_power,0.549364413508
crossing,0.477251503684
vision,0.467571321766
jumping,0.456269344915
dribbling,0.446998301801
positioning,0.430598481023
strength,0.430005393172
volleys,0.399086516534
long_shots,0.392528853447
heading_accuracy,0.387120027869
free_kick_accuracy,0.383170380033
curve,0.349075940083
acceleration,0.340199830954
stamina,0.329593986254
balance,0.322684258239
sprint_speed,0.292269114646
aggression,0.269321626209
finishing,0.261513629914
interceptions,0.259303791588
penalties,0.24970461255
agility,0.217709384426
ball_control,0.198928893116
short_passing,0.194933472994
marking,0.136708340518
long_passing,0.127332960573
gk_kicking,0.123769489256
reactions,0.103434663284
standing_tackle,0.0862829206472
gk_positioning,0.0807242238156
gk_handling,0.0802589790253
gk_diving,0.0599746159662
sliding_tackle,0.051801104319
gk_reflexes,0.0445096238671
