name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Onur Kaya,69.33,71.0,61.67,34.67,69.0,63.67,71.33,72.67,73.67,69.0,70.67,76.67,71.67,79.33,68.67,81.67,62.67,63.67,61.0,56.67,66.67,45.67,47.33,68.0,69.33,59.67,19.0,45.67,22.67,9.67,11.67,9.67,9.67,7.67,for
Jesper Joergensen,69.67,55.33,65.33,65.33,71.33,70.33,66.33,67.67,62.33,68.33,71.33,59.67,71.0,65.0,72.33,59.0,72.0,62.0,81.33,71.0,70.33,67.33,65.33,72.33,69.33,63.33,49.33,58.33,55.33,5.33,15.33,8.33,7.33,9.33,mid
Christophe Lepoint,69.2,59.2,66.2,76.2,69.2,62.2,60.2,39.2,57.2,64.2,65.2,58.4,67.6,53.0,73.2,46.0,70.2,63.4,89.2,84.0,63.2,78.2,68.2,76.0,69.2,68.2,63.2,67.2,60.2,10.2,6.2,15.2,9.2,11.2,mid
Henrik Dalsgaard,70.0,70.0,61.0,57.0,66.0,46.0,68.0,33.0,32.0,60.0,67.0,89.0,88.0,68.0,61.0,65.0,62.0,65.0,74.0,72.0,50.0,60.0,60.0,73.0,55.0,52.0,72.0,72.0,70.0,12.0,14.0,12.0,9.0,8.0,def
Kenny Steppe,63.67,17.0,17.67,21.0,34.67,15.67,21.67,18.33,17.67,36.67,32.67,59.0,52.0,60.0,63.67,60.0,43.67,76.0,38.0,60.0,19.0,34.67,22.67,15.67,33.0,36.67,15.67,20.33,15.67,62.67,60.67,61.67,63.67,67.67,gk
Sammy Bossuyt,72.0,12.0,13.0,12.0,36.0,11.0,11.0,11.0,15.0,38.0,32.0,52.0,41.0,45.0,75.0,42.0,40.0,71.0,29.0,64.0,16.0,16.0,17.0,16.0,45.0,17.0,18.0,14.0,13.0,73.0,69.0,65.0,71.0,74.0,gk
Steve De Ridder,67.56,56.0,66.33,54.22,68.56,68.78,71.78,71.56,56.56,61.78,67.22,78.0,82.0,79.0,67.56,75.0,70.0,66.44,74.0,60.44,67.22,78.56,28.56,67.56,60.0,66.56,34.56,28.56,32.56,5.56,15.56,12.56,12.56,14.56,for
Alesandro Cordaro,68.25,61.25,63.25,46.25,64.25,61.25,74.25,57.25,55.25,62.25,71.25,77.0,73.75,82.0,73.25,81.0,67.25,67.5,81.0,57.0,62.25,54.25,43.25,57.25,64.25,61.25,22.5,39.25,24.25,10.25,11.25,7.25,6.25,14.25,for
Joeel Sami,68.5,57.0,37.0,73.0,63.0,34.0,43.0,42.0,51.0,68.0,56.0,33.0,34.0,32.0,63.0,34.0,55.0,64.0,73.0,90.0,46.0,68.5,61.0,16.0,50.0,48.0,70.0,71.0,68.5,8.0,16.0,15.0,6.0,15.0,def
Mbaye Leye,71.25,67.25,69.75,73.0,71.0,68.75,70.0,68.25,66.75,58.5,72.25,67.0,66.5,68.25,68.75,67.0,70.75,78.25,71.0,70.75,68.5,58.75,39.25,78.5,70.75,72.75,27.75,34.75,34.5,8.75,15.75,12.75,14.75,5.75,for
Cedric D'Ulivo,67.33,64.67,29.67,57.67,63.67,21.67,61.67,51.67,47.67,57.67,63.67,73.0,73.33,72.0,66.67,66.0,62.67,76.0,70.67,62.0,39.67,69.0,67.33,58.67,56.67,49.67,68.33,67.67,69.67,9.67,14.67,9.67,11.67,13.67,def
Souahilo Meite,69.0,46.5,37.5,57.5,73.5,36.5,65.5,42.5,47.5,68.0,71.5,72.0,67.0,66.0,69.0,52.0,67.5,65.0,72.5,77.0,78.5,71.5,68.0,63.5,69.5,50.5,62.5,65.0,59.5,12.5,6.5,6.5,12.5,10.5,mid
Marvin Baudry,60.0,45.67,16.33,52.33,53.33,22.0,27.67,31.0,21.33,48.0,51.67,55.0,56.33,45.0,56.0,55.0,39.0,56.33,67.0,73.33,20.67,61.67,54.0,13.0,37.67,38.0,61.33,66.67,65.33,10.0,14.0,10.0,12.0,12.0,def
