name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Danijel Milicevic,71.92,74.92,69.5,29.42,72.17,66.17,70.25,76.58,74.75,73.92,72.25,74.83,69.5,74.25,69.67,76.5,67.33,57.5,69.5,46.0,74.0,38.42,37.42,71.67,73.58,62.5,28.42,24.42,29.42,10.42,9.42,14.42,7.42,6.42,for
Sven Kums,74.0,69.8,56.5,51.5,77.0,66.5,69.9,72.5,71.5,75.0,75.5,66.9,66.4,76.0,75.5,82.0,68.5,61.0,77.0,56.0,70.5,71.9,76.5,65.5,76.0,69.3,62.5,68.1,64.7,9.5,13.5,14.5,13.5,6.5,mid
Lucas Deaux,73.67,52.33,46.33,67.33,75.33,31.33,66.33,51.33,37.33,75.33,69.33,58.67,68.67,65.67,67.33,62.0,61.33,69.67,88.0,80.0,50.33,88.33,75.33,56.33,68.33,42.33,62.0,74.33,72.33,6.33,10.33,8.33,11.33,8.33,mid
Rafinha,66.5,68.5,56.5,55.0,66.5,53.5,65.75,73.5,53.5,64.5,67.0,67.25,66.75,67.0,66.75,59.25,70.5,71.75,71.75,68.75,60.5,69.0,66.5,62.5,58.5,47.5,64.0,69.5,70.5,6.5,11.5,12.5,6.5,11.5,mid
Nana Asare,71.83,68.33,52.5,61.67,71.83,61.33,71.5,67.5,61.17,68.67,72.17,78.0,77.33,85.0,73.83,83.0,66.17,89.33,87.17,61.33,65.67,71.5,78.17,68.5,70.83,65.5,71.5,74.17,69.83,9.5,6.5,6.5,10.5,14.5,mid
Erik Johansson,70.25,33.67,43.75,71.83,62.08,41.08,53.0,46.08,45.08,58.67,62.67,51.42,61.08,58.92,70.83,43.0,67.08,73.17,68.0,78.17,49.75,64.42,73.75,42.75,48.08,48.08,74.67,69.42,64.67,12.08,14.08,13.08,9.08,10.08,def
Lasse Nielsen,69.33,62.5,24.5,72.5,65.5,57.5,52.5,42.5,40.5,64.5,58.5,61.83,68.67,59.0,65.17,65.0,60.5,83.0,70.33,75.83,30.5,71.0,65.83,52.5,59.5,37.5,68.0,70.5,66.17,10.5,5.5,13.5,11.5,13.5,def
Thomas Matton,69.57,70.14,67.0,47.14,71.86,66.43,71.29,69.43,69.71,69.43,71.86,60.57,61.14,68.57,68.14,52.57,66.14,48.57,77.29,55.14,67.86,47.43,50.43,69.0,69.86,63.29,28.43,34.86,37.43,10.43,5.43,8.43,5.43,9.43,for
Renato Neto,71.64,59.27,53.64,73.0,74.0,60.64,67.0,61.73,65.73,71.91,72.0,55.45,67.73,63.0,70.36,58.0,80.73,68.27,80.64,83.82,71.27,80.18,71.18,68.91,69.27,72.45,61.73,68.73,66.0,15.64,13.64,12.64,10.64,11.64,mid
Matz Sels,72.5,19.0,19.0,17.67,31.67,21.0,21.0,19.67,19.67,29.67,32.67,37.0,32.33,34.67,63.67,34.0,37.67,64.0,30.0,67.0,20.33,23.67,17.0,20.33,38.33,21.67,21.67,17.0,17.67,75.5,69.67,69.5,72.17,75.83,gk
Yaya Soumahoro,67.25,62.5,60.75,55.75,61.5,62.75,73.25,68.75,56.75,52.5,67.0,88.0,84.0,90.0,66.0,79.0,63.75,92.75,37.0,56.0,61.75,28.75,33.0,63.75,63.0,57.75,20.5,26.75,24.75,5.75,15.75,12.75,15.75,7.75,mid
Rami Gershon,71.0,62.4,26.4,73.0,65.4,23.4,54.4,37.4,39.4,64.4,64.4,62.0,70.2,58.0,69.4,54.2,63.4,73.4,73.0,76.8,33.4,70.0,68.2,37.4,55.6,44.4,71.4,72.4,69.8,9.4,13.4,11.4,15.4,13.4,def
Stefan Mitrovic,73.43,37.43,21.43,74.71,59.57,27.43,55.86,28.43,32.43,56.43,57.43,60.29,63.71,52.43,67.86,52.57,60.43,71.14,68.29,82.0,37.43,79.86,70.14,30.43,45.71,34.43,72.86,78.57,75.86,8.43,7.43,7.43,14.43,15.43,def
Brecht Dejaeghere,70.12,63.75,52.12,53.12,70.0,64.62,72.38,63.12,66.12,67.75,70.38,81.88,68.62,85.12,70.12,80.38,73.75,71.88,82.25,67.38,67.62,74.12,67.38,68.12,69.5,59.12,58.5,64.5,65.25,6.12,7.12,8.12,8.12,7.12,for
Laurent Depoitre,72.67,33.25,72.5,79.25,70.58,62.17,63.33,36.92,28.58,43.58,69.5,66.83,75.42,38.25,70.92,41.67,77.5,71.08,86.33,90.0,63.08,75.83,27.42,73.83,70.08,58.83,19.17,45.58,37.58,6.58,15.58,5.58,8.58,11.58,for
Benito Raman,69.22,62.89,69.56,62.78,59.44,63.67,70.78,66.11,66.67,51.11,71.0,91.0,92.0,87.67,70.78,84.0,67.56,81.33,72.0,38.11,68.44,29.89,22.67,69.11,59.33,64.0,21.0,21.67,18.33,12.67,7.67,15.67,9.67,7.67,for
Kalifa Coulibaly,65.6,45.6,71.0,72.6,58.0,62.8,56.2,43.2,38.6,40.6,59.0,63.2,75.4,48.2,57.8,32.0,70.0,57.4,61.6,82.0,57.4,42.6,21.6,61.2,56.2,67.6,34.6,23.6,22.6,9.6,10.6,8.6,12.6,11.6,for
Thomas Foket,69.6,68.8,56.1,54.1,68.6,57.5,69.9,61.2,54.7,65.6,71.3,78.3,76.6,74.7,67.4,73.0,63.2,73.0,84.0,60.9,59.6,61.2,66.1,63.4,66.6,48.1,62.4,64.4,63.5,13.5,5.5,10.5,12.5,9.5,mid
Moses Simon,68.6,62.6,70.8,45.8,62.67,61.13,74.4,45.87,36.93,47.27,70.53,91.13,88.0,91.27,67.0,87.53,68.73,79.8,66.13,58.87,60.53,37.27,20.27,66.33,64.6,47.27,25.27,20.27,24.27,6.27,12.27,11.27,12.27,8.27,for
Kenneth Saief,66.36,63.82,65.82,39.55,65.36,62.73,70.36,63.73,64.36,62.45,67.91,71.09,69.09,72.64,63.27,72.0,66.73,66.0,64.55,59.82,65.0,63.55,36.91,66.18,60.55,60.45,32.09,40.64,40.45,10.55,7.55,14.55,7.55,11.55,mid
Simon Diedhiou,59.75,35.0,63.25,63.0,43.0,43.25,55.75,47.5,37.5,34.5,56.5,79.5,81.0,55.0,51.0,61.0,59.0,65.0,55.0,64.75,58.5,50.5,22.5,55.0,53.0,59.25,23.25,23.25,22.75,6.25,10.25,8.25,12.25,11.25,for
