variable,col1
curve,0.462559704945
strength,0.423550020718
stamina,0.336894424735
volleys,0.334745543151
acceleration,0.308795642614
finishing,0.295992940199
interceptions,0.286607669038
long_shots,0.253914557719
dribbling,0.244430841833
jumping,0.222367335947
sprint_speed,0.219379078223
balance,0.203924791762
agility,0.20299374978
short_passing,0.195737333981
marking,0.191346905892
long_passing,0.179600332865
positioning,0.166971887592
sliding_tackle,0.165060898695
standing_tackle,0.162004621642
reactions,0.145091367988
heading_accuracy,0.144706786315
crossing,0.126701596834
penalties,0.125948844789
aggression,0.10663546657
free_kick_accuracy,0.0913658802887
shot_power,0.0847413624741
ball_control,0.0824155418048
vision,0.0661392824992
gk_handling,0.0596997835963
gk_kicking,0.0520007661887
gk_diving,0.0329192308307
gk_reflexes,0.0124666549131
gk_positioning,0.0122891535763
