name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Lior Rafaelov,74.29,70.14,72.14,42.29,73.14,73.86,81.14,71.43,66.29,68.29,77.71,73.86,68.43,78.43,70.71,77.0,70.43,66.57,63.0,46.86,74.86,37.29,28.29,72.0,73.57,71.71,22.43,24.29,25.29,9.29,7.29,8.29,15.29,8.29,for
Timmy Simons,73.0,52.5,53.5,75.5,73.17,26.5,56.5,45.5,63.5,66.5,67.5,42.83,51.67,57.0,68.5,59.0,70.5,63.0,80.0,76.0,60.5,72.5,82.5,54.5,66.5,89.5,71.17,75.5,71.5,13.5,7.5,15.5,14.5,5.5,mid
Ludovic Butelle,70.5,14.5,14.5,16.0,30.75,15.25,14.5,13.75,17.5,22.75,23.5,49.0,53.0,40.0,71.75,28.0,24.5,79.0,31.0,77.0,15.25,39.75,24.75,17.5,30.75,21.75,14.5,14.5,14.5,71.25,74.75,60.25,66.0,71.5,gk
Jelle Vossen,73.5,66.5,74.5,71.5,71.5,83.0,65.5,71.5,69.5,67.5,72.0,63.0,66.0,74.0,80.5,73.0,74.0,70.0,85.0,59.5,77.0,63.5,47.5,82.5,73.0,74.5,32.5,38.5,39.5,10.5,7.5,12.5,8.5,12.5,for
Sinan Bolat,70.75,21.25,20.12,42.38,32.38,20.5,22.0,22.75,19.75,37.38,20.38,47.0,42.0,51.0,70.25,43.0,20.38,67.12,26.0,72.0,19.75,21.62,19.75,22.0,29.5,27.38,20.12,20.88,20.5,71.25,70.62,73.12,66.75,74.88,gk
Davy de Fauw,70.33,68.67,38.67,61.67,71.33,28.67,58.67,63.67,71.67,72.33,67.67,53.0,60.33,60.0,70.0,62.0,72.0,68.33,81.0,62.0,68.67,67.67,74.67,38.67,59.33,77.67,74.0,72.33,71.0,7.67,10.67,13.67,14.67,14.67,def
Sebastien Bruzzese,67.67,18.0,14.0,16.0,37.0,17.0,16.0,17.0,9.0,36.0,33.0,48.67,45.67,41.33,64.0,35.0,34.0,83.0,26.0,71.0,18.0,17.0,10.0,14.0,44.0,29.0,10.0,10.0,9.0,71.0,61.67,70.67,67.33,72.0,gk
Ruud Vormer,73.86,76.71,65.71,66.86,77.14,54.0,65.86,73.71,74.71,75.71,70.86,63.86,66.14,63.0,71.29,70.0,74.71,68.29,89.86,72.86,70.71,75.71,72.71,74.14,73.29,78.71,65.71,71.43,68.71,8.71,15.71,9.71,6.71,6.71,mid
Victor Vazquez,74.8,71.2,64.7,37.3,84.0,68.3,71.8,76.3,73.7,73.2,79.1,53.3,47.4,69.0,78.0,71.0,62.6,36.8,62.7,58.6,73.5,31.3,48.8,74.5,80.9,74.3,24.3,31.3,21.3,7.3,15.3,7.3,14.3,7.3,mid
Claudemir,69.8,68.6,63.6,64.6,72.6,66.6,67.6,66.6,67.6,68.6,70.4,73.0,67.2,70.0,73.6,72.0,71.6,66.2,80.6,74.0,69.6,66.6,67.2,65.6,68.6,59.6,53.2,61.6,51.0,14.6,12.6,10.6,12.6,12.6,mid
