name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Stijn De Smet,67.86,64.57,65.86,62.29,68.86,63.43,71.0,64.14,65.14,62.14,71.14,54.43,64.29,62.71,65.86,63.43,65.43,63.57,70.86,67.14,67.29,68.14,47.14,68.86,68.71,66.43,35.14,46.29,39.71,14.14,10.14,8.14,14.14,7.14,for
Nebojsa Pavlovic,68.67,44.33,56.67,72.0,67.0,42.33,45.67,44.33,54.33,57.33,58.33,44.0,43.67,43.67,66.0,50.67,63.33,58.33,76.33,77.67,56.33,78.0,77.0,52.33,62.67,45.33,68.0,71.67,65.67,8.33,11.33,15.33,12.33,15.33,mid
Herve Kage,68.57,65.57,56.71,57.0,61.71,56.43,75.86,62.71,60.43,58.43,71.71,83.0,79.14,85.57,66.43,79.29,71.43,74.57,65.43,62.29,63.43,73.43,54.43,63.43,65.43,54.43,56.43,57.43,58.43,9.43,15.43,15.43,10.43,8.43,for
Athanassios Papazoglou,68.0,51.0,69.0,75.0,64.0,64.0,57.0,53.0,62.0,52.0,67.0,55.0,62.0,37.0,65.0,31.0,73.0,59.0,70.0,90.0,62.0,69.0,43.0,70.0,62.0,61.0,22.0,11.0,15.0,16.0,11.0,8.0,14.0,13.0,for
Anthony van Loo,64.6,61.6,29.2,57.0,62.4,43.4,55.0,43.4,51.6,57.4,63.6,69.6,70.0,71.0,65.4,75.0,56.2,70.8,65.0,60.0,39.4,67.4,64.0,52.4,57.6,44.4,66.4,66.2,67.4,15.4,12.4,12.4,13.4,5.4,def
Gertjan De Mets,69.6,66.6,48.6,63.6,69.0,55.2,60.0,66.6,66.2,68.8,66.6,67.0,64.6,71.0,71.0,73.6,72.0,73.0,76.8,62.0,66.4,69.4,74.4,58.0,67.4,62.4,66.6,69.6,69.4,12.2,15.2,14.2,6.2,13.2,mid
Maxime Chanot,69.25,23.5,32.5,71.5,62.0,50.0,28.5,27.5,60.0,50.0,62.25,59.75,57.25,48.5,62.5,60.0,72.5,71.0,65.5,85.5,52.5,76.0,57.25,25.5,35.5,43.5,70.5,70.0,69.25,7.5,15.5,8.5,14.5,7.5,def
Benoit Poulain,68.0,32.5,22.5,64.0,54.5,22.5,21.5,34.5,35.5,51.5,55.5,32.5,55.5,48.0,62.5,40.0,24.5,64.0,72.0,79.0,20.5,70.5,64.5,40.5,41.5,64.5,76.5,70.0,64.25,5.5,7.5,6.5,6.5,6.5,def
Lucas van Eenoo,65.5,64.5,56.5,48.5,68.5,61.5,67.5,73.5,70.5,65.5,68.5,65.0,59.0,72.0,65.5,76.0,65.5,57.5,67.0,53.0,66.5,56.5,62.5,66.5,67.5,66.5,47.5,51.5,45.5,8.5,10.5,10.5,8.5,10.5,for
Zarko Tomasevic,66.5,63.25,36.25,68.25,63.25,42.25,58.25,57.25,56.25,59.25,62.25,66.0,70.25,59.0,68.25,51.5,68.25,55.25,67.5,76.25,63.25,66.25,69.25,30.25,55.25,53.25,66.0,67.75,67.0,12.25,10.25,7.25,8.25,9.25,mid
Elohim Rolland,67.0,52.0,57.0,59.0,72.5,63.0,71.0,54.0,47.0,65.0,67.5,63.5,62.5,61.0,69.0,66.0,69.0,64.0,74.0,70.0,71.0,74.0,63.0,65.0,71.0,42.0,57.0,65.0,64.5,8.0,6.0,5.0,15.0,6.0,for
Darren Keet,67.75,18.0,18.5,19.0,32.5,22.0,21.5,21.0,19.0,42.5,31.5,45.0,44.0,41.0,65.5,46.0,36.5,75.5,27.0,68.25,19.0,21.0,20.5,19.5,33.5,33.5,19.0,17.5,21.0,69.0,69.75,67.5,65.5,68.25,gk
Kristof D'Haene,65.0,60.33,54.33,27.33,59.33,53.33,71.33,53.33,51.33,57.33,63.33,77.0,72.33,83.0,65.33,90.67,59.33,63.67,66.0,43.0,57.33,57.0,53.67,62.33,57.33,52.33,49.33,54.33,55.33,6.33,15.33,13.33,11.33,13.33,for
Birger Verstraete,63.33,53.33,38.33,53.33,67.0,43.33,61.33,46.33,52.33,64.0,66.33,71.67,68.0,78.0,65.33,81.0,53.33,64.67,71.0,51.33,58.33,67.33,64.33,47.0,63.33,44.33,60.33,61.33,59.67,10.33,13.33,13.33,9.33,11.33,mid
Tomislav Kis,64.0,35.33,72.0,61.33,53.67,48.33,65.0,40.33,36.33,34.0,66.33,70.0,68.0,66.33,57.0,68.67,62.33,64.33,67.67,59.0,65.33,47.33,21.67,62.0,55.0,63.0,11.0,16.0,17.0,12.0,7.0,12.0,8.0,8.0,for
Fabien Boyer,64.0,31.5,21.5,64.5,52.5,24.5,31.5,31.5,32.5,43.5,53.5,70.0,73.0,57.0,57.5,44.0,45.5,66.0,66.0,75.0,25.5,74.5,61.5,47.5,28.5,45.5,60.5,63.5,62.5,6.5,12.5,10.5,9.5,14.5,def
Michael Olaitan,68.33,63.0,70.67,48.0,68.0,62.0,73.67,44.0,55.0,68.0,73.0,83.0,80.0,79.0,66.0,73.0,66.0,61.0,67.0,67.0,64.0,54.0,23.0,70.67,66.33,58.0,39.0,34.0,36.0,16.0,11.0,15.0,11.0,7.0,for
Samuel Gigot,60.67,33.0,23.33,57.0,50.67,24.33,50.0,33.33,32.33,41.33,56.33,55.33,58.67,60.33,53.67,65.0,42.0,77.67,60.0,74.67,26.33,57.0,58.0,38.33,33.33,35.33,55.33,60.67,64.33,10.33,14.33,12.33,9.33,9.33,def
Adam Marusic,67.6,64.4,64.4,56.4,63.4,62.6,71.2,57.4,47.4,62.4,70.4,74.0,81.2,62.8,63.8,69.2,69.6,65.6,73.6,74.8,69.4,63.6,42.4,66.4,62.0,57.4,33.4,37.4,35.4,7.4,8.4,6.4,9.4,9.4,for
Aboubakar Kamara,60.33,32.33,64.33,66.33,58.33,51.33,62.33,44.33,42.33,41.33,60.33,64.0,65.0,59.0,58.33,69.0,58.33,66.67,62.0,57.0,54.33,32.33,21.0,57.33,49.33,71.33,21.33,22.33,20.33,5.33,13.33,11.33,6.33,10.33,for
