name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Ioannis Maniatis,74.33,70.33,56.33,68.33,73.33,68.33,68.33,65.33,62.33,73.33,73.33,74.0,77.0,68.0,75.33,65.0,70.33,70.0,80.0,69.0,65.33,77.33,76.33,66.33,64.33,68.33,75.33,74.33,70.33,9.33,7.33,6.33,12.33,12.33,mid
Victor Valdes,82.5,17.5,18.5,18.0,27.0,17.5,18.5,18.0,18.5,36.0,27.0,60.0,55.0,58.0,75.0,53.0,29.0,80.0,34.0,71.0,17.5,36.0,21.0,18.5,38.0,26.0,17.5,18.5,17.5,82.0,78.0,77.0,87.5,83.0,gk
Jelle van Damme,72.25,72.5,66.5,84.0,74.5,70.75,67.5,58.5,59.5,72.5,67.5,65.5,73.5,59.0,76.0,42.0,82.5,87.5,89.5,91.25,67.5,86.0,64.5,72.5,70.5,62.5,64.0,70.5,70.0,5.5,10.5,5.5,8.5,14.5,def
Ricardo Faty,70.25,53.0,39.0,75.0,70.5,50.0,60.5,50.0,51.0,69.0,72.0,49.0,54.0,59.0,63.0,51.0,68.0,74.0,75.0,82.0,53.0,78.0,68.5,50.0,47.0,49.0,72.0,72.0,71.0,7.0,13.0,12.0,15.0,7.0,def
Jonathan Legear,68.0,70.0,65.5,54.5,64.5,64.5,72.0,72.0,70.0,58.5,67.0,81.5,80.5,80.0,66.0,75.0,68.5,76.5,62.0,62.0,68.5,55.5,43.5,63.5,63.5,56.5,34.5,40.5,43.0,15.5,13.5,12.5,7.5,12.5,mid
Christian Bruels,71.0,70.0,57.0,54.0,73.0,65.0,74.0,81.0,74.0,71.0,72.0,72.0,78.0,77.0,69.0,70.0,73.0,39.0,63.0,62.0,68.0,46.0,35.0,71.0,73.0,65.0,29.0,39.0,34.0,7.0,8.0,15.0,8.0,9.0,mid
Mathieu Dossevi,74.4,74.0,63.8,58.8,73.6,61.8,79.6,65.8,72.8,66.6,77.4,81.4,78.4,74.4,73.8,81.4,75.2,57.0,73.0,58.0,71.8,46.8,39.2,69.8,72.0,68.8,35.8,29.8,24.8,12.8,13.8,11.8,9.8,10.8,mid
Eyong Enoh,71.25,29.25,23.25,58.75,61.75,21.25,58.25,23.25,23.75,64.25,64.0,72.0,64.75,65.0,70.25,74.0,62.0,77.75,78.0,74.5,32.25,91.5,74.25,41.25,57.25,32.25,73.75,81.75,75.25,6.25,9.25,14.25,15.25,14.25,mid
Reginald Goreux,70.67,68.0,54.0,62.0,67.0,67.0,67.0,69.0,67.0,64.0,69.0,82.0,79.0,80.0,70.0,75.0,78.0,81.0,73.0,62.0,71.0,71.67,66.33,65.33,66.0,59.0,69.0,71.33,72.67,13.0,12.0,11.0,6.0,15.0,def
Milos Kosanovic,69.0,65.0,21.6,67.2,66.6,59.6,56.6,72.6,76.8,76.4,58.4,50.6,43.0,52.0,56.6,45.6,79.6,43.2,61.8,84.0,65.8,70.8,67.4,26.6,56.6,68.8,70.8,73.8,68.6,7.6,11.6,5.6,9.6,9.6,def
Yohan Thuram Ulien,71.0,16.33,17.67,17.67,26.67,17.67,15.67,14.33,21.0,38.67,17.0,39.0,38.0,67.67,76.67,46.0,38.67,67.0,34.0,68.0,17.67,18.33,22.67,16.33,33.67,34.67,15.0,19.67,14.33,73.67,61.0,71.67,71.83,74.0,gk
Sambou Yatabare,69.6,59.4,64.4,56.4,73.4,46.4,70.8,58.4,57.4,69.4,73.0,69.0,70.4,63.0,62.4,51.0,68.4,66.0,79.0,78.8,61.4,80.4,68.4,69.4,71.4,63.4,58.8,64.8,58.4,5.4,5.4,9.4,8.4,12.4,mid
Ivan Santini,70.25,28.12,73.38,75.0,64.62,68.12,57.12,36.12,45.12,37.38,65.38,59.25,65.75,51.12,69.62,41.25,77.25,64.25,73.12,88.88,64.88,74.0,23.12,70.0,57.12,66.38,25.12,38.75,22.25,9.12,8.12,10.12,10.12,14.12,for
Jorge Teixeira,70.0,65.25,36.25,70.25,61.25,28.25,34.25,63.25,56.25,66.25,62.25,64.5,66.5,55.0,65.0,54.75,43.25,41.0,76.25,78.75,32.25,83.25,64.25,50.25,62.25,66.25,72.75,72.25,70.5,7.25,5.25,12.25,11.25,15.25,def
Martin Milec,68.33,70.78,53.33,67.22,65.67,34.56,61.67,38.56,29.56,67.56,64.78,78.0,76.89,77.67,66.0,70.33,51.56,77.67,72.67,51.0,51.56,63.67,66.33,56.56,52.56,41.56,67.67,66.56,68.33,7.56,5.56,7.56,10.56,12.56,def
