variable,col1
crossing,0.905670466652
balance,0.244758587188
acceleration,0.13925344143
jumping,0.0816798713376
sprint_speed,0.0770905978101
short_passing,0.073080751557
vision,0.0497493421476
heading_accuracy,0.0450942605188
long_passing,0.0450942605188
ball_control,0.0450942605188
volleys,0.0348133603574
dribbling,0.0348133603574
shot_power,0.030955703368
agility,0.0264578095474
positioning,0.0264578095474
strength,0.0166998352183
sliding_tackle,0.0166998352183
finishing,0.0152974116993
penalties,0.0152974116993
standing_tackle,0.0152974116993
free_kick_accuracy,0.0124373355369
marking,0.0124373355369
gk_handling,0.0112588175536
stamina,0.00661445238685
interceptions,0.00417495880458
curve,0.00310933388422
long_shots,0.00281470438839
aggression,0.00281470438839
reactions,0.00165361309671
gk_diving,0.00165361309671
gk_positioning,0.000777333471056
gk_kicking,0.000703676097098
gk_reflexes,0.000194333367764
