variable,col1
reactions,0.209865169161
gk_handling,0.196216078222
gk_positioning,0.193284477226
gk_reflexes,0.191161924221
gk_diving,0.186385188617
penalties,0.166043651794
balance,0.152385233022
aggression,0.150166400144
agility,0.110208273239
vision,0.0646458620914
dribbling,0.0522741146405
sprint_speed,0.051433123585
crossing,0.0393667201427
heading_accuracy,0.0380963082556
stamina,0.0380963082556
curve,0.0262238171997
acceleration,0.0215977011518
volleys,0.0186007408727
standing_tackle,0.0177088425719
interceptions,0.0137568037902
jumping,0.0115342778856
finishing,0.00947235954778
sliding_tackle,0.00847726892619
strength,0.00696074619313
shot_power,0.0054988825079
gk_kicking,0.00483536729924
long_shots,0.00404036638071
marking,0.00363420156872
positioning,0.00318162101639
free_kick_accuracy,0.0030925518408
short_passing,0.000774055716531
long_passing,0.000774055716531
ball_control,0.000207507197012
