variable,col1
vision,0.410606131063
free_kick_accuracy,0.386115707803
dribbling,0.378549716679
curve,0.371558318784
long_shots,0.363375631975
interceptions,0.331475004523
balance,0.304544644022
sprint_speed,0.272654094257
shot_power,0.248869116067
jumping,0.233333963434
finishing,0.229400395573
long_passing,0.227149651363
acceleration,0.189189232643
volleys,0.185657726445
positioning,0.181451911012
strength,0.161489447122
short_passing,0.157978362691
penalties,0.1483069131
crossing,0.14226429965
stamina,0.140451443225
sliding_tackle,0.126781083519
marking,0.114626393519
aggression,0.108789614718
heading_accuracy,0.0981071425118
agility,0.0839619624163
ball_control,0.0668534041586
gk_kicking,0.0656897152883
standing_tackle,0.0624983299262
reactions,0.0584613466808
gk_positioning,0.0414375208621
gk_diving,0.0409916082174
gk_reflexes,0.0408193692515
gk_handling,0.0265607975029
