variable,col1
aggression,0.70210039806
stamina,0.515508298369
interceptions,0.484079701058
heading_accuracy,0.432174403538
positioning,0.391639840967
marking,0.367549054638
sprint_speed,0.354960155533
standing_tackle,0.351711063701
curve,0.345619916763
jumping,0.322496081429
reactions,0.277507758069
strength,0.277185552073
sliding_tackle,0.265931960652
free_kick_accuracy,0.260972932774
shot_power,0.257215221077
balance,0.245042424641
finishing,0.222503658267
penalties,0.199578927621
short_passing,0.1923529564
volleys,0.185413087662
crossing,0.151657301527
acceleration,0.146042866599
dribbling,0.145727667362
agility,0.143761792281
long_shots,0.130712443092
vision,0.122223744671
long_passing,0.121449529505
ball_control,0.103566459166
gk_reflexes,0.0762920755939
gk_positioning,0.0646570276577
gk_handling,0.0629695142999
gk_diving,0.0549006782082
gk_kicking,0.024495506745
