variable,col1
sprint_speed,0.438803434566
standing_tackle,0.347186301791
strength,0.329856328961
interceptions,0.263188588964
sliding_tackle,0.24213521527
long_passing,0.234110865551
long_shots,0.230743429876
curve,0.227111853053
marking,0.225481633319
dribbling,0.213455886029
acceleration,0.188838880204
vision,0.183222804122
finishing,0.167649718605
jumping,0.146654560488
volleys,0.14019796235
crossing,0.131740121659
shot_power,0.13169454751
free_kick_accuracy,0.125057501408
positioning,0.124801342851
balance,0.123927040513
aggression,0.120151724289
agility,0.11329347569
heading_accuracy,0.0865320246147
stamina,0.0762617380193
ball_control,0.0627407939111
gk_diving,0.0573979886065
penalties,0.0501640256759
short_passing,0.0451737475028
gk_handling,0.0450046034163
reactions,0.0412361860852
gk_kicking,0.0304063815018
gk_reflexes,0.0287257862558
gk_positioning,0.0270535073412
