variable,col1
curve,0.357927975371
long_passing,0.330040030236
short_passing,0.322297438349
strength,0.282909607333
positioning,0.268672392739
jumping,0.266526390047
ball_control,0.256641666089
penalties,0.251046036204
crossing,0.239884982585
balance,0.228656762299
dribbling,0.208576692213
agility,0.19383278647
interceptions,0.191810020758
shot_power,0.189685033656
sprint_speed,0.175164117348
acceleration,0.144073084286
reactions,0.128975562947
stamina,0.118575647766
standing_tackle,0.115030763958
aggression,0.0824929676592
sliding_tackle,0.077613118686
volleys,0.0737628558754
heading_accuracy,0.0737352102908
gk_handling,0.0684767232933
free_kick_accuracy,0.0663265529662
gk_positioning,0.0641068606426
marking,0.0627738099008
vision,0.0568413294304
gk_kicking,0.0392107709918
finishing,0.0223657477988
gk_diving,0.0194083962778
gk_reflexes,0.0117605368663
long_shots,0.0107981286665
