name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Nick Proschwitz,63.67,44.33,67.33,74.67,59.33,60.33,53.33,40.33,46.33,43.33,57.33,43.67,50.33,52.0,65.33,46.67,70.33,62.33,59.0,82.33,57.33,69.33,23.0,64.67,51.33,72.33,21.67,21.33,21.67,14.33,15.33,13.33,5.33,12.33,for
Sascha Kotysch,65.0,55.0,29.0,63.0,59.0,40.0,45.0,43.0,52.0,49.0,44.0,48.0,54.0,59.0,62.0,58.0,57.0,68.0,61.0,73.0,38.0,69.0,68.0,28.0,58.0,42.0,67.0,66.0,65.0,10.0,10.0,15.0,14.0,13.0,for
Mohammed Tchite,68.0,57.0,68.0,66.0,61.0,71.0,65.0,46.0,48.0,47.0,62.0,79.0,83.0,81.0,71.0,75.0,72.0,84.0,70.0,58.0,70.0,43.0,28.0,71.0,68.0,71.0,15.0,19.0,17.0,12.0,10.0,7.0,12.0,16.0,for
Ruben Fernandes,75.0,51.0,39.0,78.0,65.0,51.0,47.0,48.0,31.0,59.0,64.0,69.0,75.0,65.0,70.0,60.0,65.0,92.0,70.0,76.0,51.0,68.0,77.0,40.0,52.0,58.0,78.0,77.0,70.0,16.0,7.0,16.0,14.0,8.0,for
Cristian Cuevas,63.5,64.5,59.5,47.5,59.5,29.5,61.5,69.5,49.5,51.5,62.5,84.5,86.0,88.0,50.5,75.0,60.5,75.5,67.0,40.0,62.5,73.5,54.5,71.5,51.5,49.5,58.75,60.0,66.5,14.5,5.5,6.5,7.5,11.5,for
Benito Raman,69.22,62.89,69.56,62.78,59.44,63.67,70.78,66.11,66.67,51.11,71.0,91.0,92.0,87.67,70.78,84.0,67.56,81.33,72.0,38.11,68.44,29.89,22.67,69.11,59.33,64.0,21.0,21.67,18.33,12.67,7.67,15.67,9.67,7.67,for
Edmilson Junior,68.67,69.67,58.0,32.0,61.0,49.0,76.0,64.0,66.0,57.0,74.0,78.0,75.67,82.0,62.0,71.0,73.0,70.0,76.67,63.0,69.0,43.0,34.0,61.0,62.0,53.0,37.0,40.0,39.0,14.0,16.0,8.0,10.0,11.0,for
Joao Rodriguez,59.25,56.25,59.25,52.25,59.25,50.25,65.25,39.25,40.25,55.25,65.25,74.75,72.75,72.0,60.25,76.0,57.25,50.0,71.0,42.0,56.25,41.25,31.25,57.25,55.25,60.25,29.25,30.25,29.25,8.25,9.25,11.25,11.25,12.25,for
Yohan Boli,65.5,56.0,66.5,61.0,56.0,57.0,68.0,39.0,40.0,48.0,66.0,78.0,81.0,71.0,52.0,60.0,72.0,71.0,64.25,74.25,62.0,64.0,39.0,60.75,54.0,55.0,32.0,39.0,34.0,12.0,10.0,7.0,9.0,14.0,for
Yanis Mbombo Lokwa,62.6,50.6,65.6,54.6,56.6,59.6,63.6,49.6,38.6,47.6,62.6,80.4,80.0,72.0,59.6,70.0,63.6,72.8,61.4,59.4,60.6,32.6,21.6,55.6,47.6,58.6,19.0,19.6,17.2,10.6,11.6,11.6,11.6,6.6,for
Jean-Luc Dompe,64.0,60.83,58.67,47.33,61.83,50.67,68.0,56.5,61.67,57.83,65.5,77.0,75.5,72.67,59.67,73.0,59.67,63.17,59.83,54.0,57.17,54.33,45.0,58.33,51.33,55.33,32.33,38.33,40.33,10.33,6.33,8.33,10.33,11.33,for
Victorien Angban,63.5,62.0,45.0,41.0,67.5,37.0,71.0,59.0,45.0,68.5,73.0,66.0,64.0,63.0,57.5,66.0,51.0,56.0,49.0,80.0,53.5,78.0,49.0,59.0,68.0,53.0,26.0,48.0,43.0,11.0,13.0,8.0,9.0,13.0,for
