variable,col1
crossing,0.333281288506
shot_power,0.274304554848
long_shots,0.238217293892
dribbling,0.228554403693
positioning,0.191410484677
balance,0.135531089941
finishing,0.131213283959
strength,0.130999771067
sprint_speed,0.128800864326
jumping,0.122154383677
stamina,0.112981738445
volleys,0.108802167832
acceleration,0.0944371107277
agility,0.0834119330805
curve,0.0803812890302
vision,0.0783459447451
sliding_tackle,0.0607341344615
free_kick_accuracy,0.0598569804642
long_passing,0.0537964930687
ball_control,0.0532007992489
short_passing,0.042583329673
heading_accuracy,0.0403021991761
penalties,0.0399564154641
gk_reflexes,0.0315934095457
marking,0.0299765161515
gk_kicking,0.0259947902026
standing_tackle,0.0208082498156
reactions,0.019696397059
interceptions,0.0190930696081
gk_handling,0.0127827641186
gk_positioning,0.0116366131567
gk_diving,0.00381067826802
aggression,0.00134955806952
