name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Briguel,61.43,67.43,43.43,55.43,60.43,41.43,54.43,48.43,60.43,58.43,59.43,53.57,51.29,70.43,63.43,78.0,52.43,73.0,42.0,65.0,53.43,67.43,67.43,40.43,53.43,35.43,65.71,67.29,65.71,10.43,5.43,14.43,5.43,9.43,def
Romain Salin,75.0,11.0,11.0,16.0,36.0,13.0,14.0,11.0,15.0,23.0,13.0,28.0,34.0,54.0,78.0,45.0,23.0,71.0,38.0,63.0,13.0,45.0,26.0,16.0,58.0,11.0,11.0,13.0,16.0,78.0,72.0,67.0,72.0,77.0,gk
Damien Plessis,64.0,51.0,42.0,71.0,64.0,45.0,63.0,58.0,60.0,61.0,66.0,65.0,53.0,60.0,56.0,43.0,61.0,71.0,74.0,76.0,52.0,67.0,58.0,56.0,52.0,54.0,64.0,67.0,65.0,9.0,7.0,13.0,8.0,16.0,mid
Gevorg Ghazaryan,66.67,71.0,66.5,55.0,73.17,68.0,75.5,61.0,66.67,65.33,75.0,75.5,69.33,70.0,72.33,69.0,70.67,53.0,70.83,57.0,67.17,61.0,38.0,71.33,63.83,62.0,26.17,36.5,27.33,14.0,15.0,11.0,14.0,14.0,for
Baba,74.75,55.75,67.75,80.75,59.75,75.75,70.75,49.75,59.75,39.75,72.75,79.0,84.0,78.0,67.75,62.5,84.75,91.0,76.0,77.75,63.75,60.75,23.75,83.75,55.75,74.75,17.5,37.75,33.75,13.75,5.75,12.75,6.75,13.75,for
Dirceu,65.67,33.0,29.0,69.0,41.0,33.0,32.0,32.0,26.0,35.0,49.67,52.0,63.0,41.0,54.0,41.0,53.0,65.0,64.0,90.0,27.0,66.0,59.67,27.0,29.0,43.0,59.0,73.0,67.33,5.0,10.0,5.0,12.0,10.0,mid
Alireza Haghighi,67.33,21.67,17.67,22.33,23.67,24.33,17.67,19.0,18.33,24.33,16.33,32.0,37.0,50.0,74.67,56.0,23.33,63.0,21.0,66.0,21.67,36.33,24.67,15.67,36.33,20.33,19.0,22.33,17.0,69.67,58.67,55.67,64.67,74.67,gk
Fransergio,70.67,66.83,66.83,72.83,74.17,65.83,70.0,58.83,55.83,69.5,73.33,68.33,71.0,71.0,74.83,54.0,70.83,52.0,83.0,72.17,61.17,76.83,61.5,72.83,65.83,59.83,59.5,65.17,62.83,8.83,6.83,4.83,5.83,6.83,for
Edgar Costa,68.2,65.8,66.8,57.8,60.8,59.6,71.8,67.8,68.8,57.8,69.8,69.0,76.0,71.2,68.8,70.0,71.2,65.0,50.0,72.0,66.8,60.8,42.8,68.8,64.8,60.8,30.8,35.8,33.8,8.8,8.8,7.8,10.8,15.8,for
Joao Diogo,69.33,73.0,48.0,51.83,62.83,32.83,65.83,59.17,39.83,54.83,70.17,79.5,80.33,83.0,68.17,81.0,57.17,76.0,73.0,55.0,47.5,68.83,64.83,65.0,56.83,40.83,67.33,69.5,69.33,13.83,13.83,14.83,6.83,12.83,for
