name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Eliseu,75.08,75.25,61.33,58.25,69.0,59.83,71.25,66.33,72.17,72.08,74.75,79.42,84.42,75.0,75.42,78.0,87.92,75.17,86.17,78.33,86.08,85.75,74.33,72.08,61.33,63.33,69.17,74.42,79.42,11.33,14.33,14.33,14.33,14.33,def
Luisao,81.0,58.0,45.0,85.14,69.57,57.0,53.43,36.0,48.0,60.0,68.57,32.0,44.0,34.0,72.71,32.0,78.0,59.0,47.0,89.14,45.0,83.57,83.71,36.0,48.0,66.0,82.29,86.43,81.71,14.0,14.0,7.0,10.0,12.0,def
Julio Cesar,82.0,20.8,17.2,18.0,28.2,16.6,23.8,19.6,16.6,25.0,29.2,39.0,41.4,69.0,82.0,56.0,22.4,75.0,35.0,67.2,20.2,37.0,25.0,17.2,47.4,23.8,21.4,16.0,19.6,83.8,77.8,67.0,82.0,84.0,gk
Konstantinos Mitroglou,78.0,57.33,79.67,82.17,65.67,74.67,80.67,72.67,70.67,58.67,81.17,56.67,66.0,52.33,75.67,34.0,80.67,74.0,64.5,84.0,77.67,62.67,20.67,80.67,67.67,60.67,22.67,25.67,17.0,11.67,6.67,9.67,7.67,15.67,for
Jonas,81.08,68.08,85.08,76.62,75.54,78.54,82.0,85.0,76.0,59.0,87.0,75.0,78.0,78.38,83.08,66.85,81.38,65.0,72.46,62.85,82.31,59.46,32.0,85.23,80.0,74.54,20.85,26.92,28.0,12.0,11.0,7.0,8.0,5.0,for
Ljubomir Fejsa,75.78,61.44,57.44,70.44,74.22,55.44,68.11,42.44,56.44,72.44,73.33,59.22,64.89,60.0,74.0,56.0,69.22,72.56,80.0,77.89,67.0,83.0,79.44,57.78,67.44,55.44,75.11,79.89,74.0,13.44,11.44,12.44,10.44,13.44,mid
Mehdi Carcela-Gonzalez,73.75,70.75,65.75,34.75,72.25,69.0,82.62,72.0,70.75,67.75,79.88,80.5,76.25,89.0,73.12,80.0,71.75,66.0,64.0,55.0,73.0,27.75,24.75,70.25,64.88,64.75,18.25,27.75,21.75,7.75,14.75,13.75,6.75,11.75,mid
Silvio,75.36,77.82,53.0,72.27,71.0,51.0,74.0,74.45,43.27,69.27,75.91,77.09,75.0,76.0,73.09,72.0,74.36,76.09,78.82,64.0,71.0,75.55,75.55,58.27,64.27,54.73,70.82,77.45,77.82,7.27,12.27,10.27,13.27,7.27,def
Andre Almeida,74.6,74.6,40.6,71.2,74.2,44.6,70.0,65.6,41.6,71.4,71.6,66.8,68.8,67.0,74.6,66.2,63.6,74.2,75.6,71.0,62.6,74.6,78.8,65.0,63.8,42.6,75.2,77.4,75.6,13.6,5.6,6.6,11.6,7.6,mid
Nicolas Gaitan,82.83,85.5,73.0,57.0,83.0,84.0,87.0,88.67,72.0,80.67,85.5,85.0,82.0,88.0,83.17,83.0,75.0,65.33,70.67,50.0,74.0,57.0,40.0,79.0,84.83,71.0,30.0,42.0,43.0,8.0,11.0,9.0,7.0,5.0,mid
Lisandro Lopez,76.29,32.71,49.71,81.71,60.86,57.0,60.71,36.71,31.71,55.14,67.71,60.57,63.57,63.0,67.71,55.0,68.71,84.57,71.29,80.0,43.71,77.29,75.86,37.71,40.71,47.71,78.14,79.86,76.71,13.71,11.71,7.71,5.71,12.71,def
Jardel,77.5,45.25,37.25,81.75,56.25,26.25,53.25,29.25,34.25,52.25,59.25,55.0,67.5,34.0,75.25,34.0,66.25,67.25,69.0,88.0,36.25,81.0,78.0,29.25,50.25,56.25,78.75,81.75,77.25,6.25,15.25,10.25,15.25,6.25,def
Pizzi,77.22,76.22,70.39,44.5,78.17,59.72,80.17,82.72,74.5,75.22,80.89,84.83,78.67,80.0,75.0,85.22,75.0,67.0,72.89,55.0,75.11,58.33,58.33,74.5,78.0,75.28,43.17,54.39,54.56,14.5,13.5,8.5,8.5,14.5,mid
Andreas Samaris,77.25,69.75,63.38,60.94,79.25,56.38,73.5,76.31,72.38,76.69,76.69,60.0,63.0,65.0,73.81,59.0,75.56,74.38,78.25,81.38,71.5,82.75,79.44,68.12,71.56,65.38,72.88,77.38,69.81,10.38,10.38,7.38,6.38,11.38,mid
Ola John,74.73,79.36,68.82,48.55,71.18,59.55,80.18,77.18,68.55,71.55,75.55,84.18,87.0,78.0,66.82,77.0,73.82,66.0,61.55,63.0,63.55,36.55,30.55,67.55,71.73,61.55,21.18,22.55,21.73,13.55,12.55,11.55,11.55,15.55,mid
Victor Nilsson Lindeloef,68.0,61.0,33.0,64.0,59.0,31.0,57.0,35.0,36.0,64.0,57.0,50.0,60.0,55.0,60.0,47.0,61.0,60.0,71.0,77.0,47.0,70.0,69.0,43.0,50.0,55.0,70.0,73.0,67.0,12.0,16.0,8.0,7.0,9.0,def
Alejandro Grimaldo Garcia,69.0,72.0,39.5,48.5,72.5,36.5,64.5,66.5,64.5,68.5,68.0,81.25,80.25,81.25,72.0,71.0,70.0,64.0,74.75,65.0,67.5,64.5,66.5,59.5,59.5,50.5,65.0,64.0,72.0,6.5,12.5,9.5,6.5,12.5,def
Raul Jimenez,75.6,68.8,76.4,82.4,72.4,76.8,73.4,69.8,44.8,66.8,74.6,77.2,78.2,78.0,74.6,58.2,73.2,70.0,78.2,78.8,62.8,69.8,32.8,75.4,71.8,83.8,22.8,31.8,27.8,6.8,10.8,12.8,13.8,9.8,for
Victor Andrade,72.8,67.2,65.0,53.0,65.0,68.0,80.0,61.0,66.0,57.0,77.0,90.0,92.0,91.0,71.0,90.0,76.4,60.0,75.2,32.0,67.0,58.0,34.0,63.0,63.0,66.2,28.0,31.0,27.0,11.0,8.0,8.0,13.0,14.0,mid
Ederson Moraes,71.38,22.5,19.5,20.5,27.5,21.5,22.0,18.5,22.5,20.5,22.5,40.0,40.0,36.0,63.12,28.0,29.5,50.0,31.0,73.0,21.5,26.5,24.5,20.5,43.0,21.5,17.0,20.0,16.5,71.75,67.88,78.5,73.38,75.12,gk
Anderson Talisca,76.7,71.5,78.5,62.0,76.5,75.5,75.5,75.0,78.5,78.7,76.5,73.0,77.0,73.0,76.5,60.0,81.4,38.0,77.1,64.0,81.2,67.5,58.5,82.9,74.7,69.9,42.5,59.5,40.5,12.5,10.5,12.5,11.5,9.5,mid
