name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Steven Thicot,64.0,44.0,14.0,68.0,58.0,14.0,44.0,48.0,32.0,49.0,49.0,64.0,67.0,61.0,56.0,58.0,49.0,73.0,57.0,74.5,42.0,67.0,64.0,14.0,38.0,52.0,62.0,65.5,64.0,16.0,13.0,6.0,8.0,7.0,def
Markus Berger,68.22,56.44,42.44,73.22,56.56,54.44,51.22,49.44,37.44,56.33,57.33,46.78,50.78,57.67,64.33,64.0,64.33,81.0,74.67,78.78,37.44,71.44,67.67,42.44,49.44,49.33,66.78,69.33,64.33,9.44,7.44,14.44,8.44,5.44,def
Kaka,67.0,47.0,28.0,70.0,53.0,32.0,34.0,37.0,49.0,38.0,51.0,45.0,38.0,57.0,62.0,58.0,52.0,64.0,46.0,72.5,37.0,70.0,67.0,26.0,53.0,43.0,72.0,70.0,66.0,8.0,16.0,12.0,9.0,14.0,def
Luis Alberto,75.0,64.0,55.0,78.0,74.0,52.0,67.0,59.0,75.0,73.0,72.0,63.0,50.0,60.0,69.0,61.0,74.0,91.0,82.0,78.0,68.0,86.0,77.0,63.0,68.0,67.0,71.0,75.0,73.0,16.0,14.0,15.0,9.0,14.0,mid
Nuno Santos,65.0,72.0,52.0,56.0,62.0,56.0,68.0,61.0,56.0,58.0,66.0,68.0,55.0,67.0,66.0,67.0,68.0,76.0,55.0,69.0,58.0,67.0,69.0,66.0,57.0,51.0,66.0,67.0,70.0,12.0,6.0,6.0,14.0,9.0,def
Bruno Monteiro,61.67,53.0,42.33,56.0,67.0,50.67,61.67,69.0,48.0,60.0,65.33,68.33,67.33,65.0,66.67,72.0,59.33,68.0,61.0,62.0,60.67,62.0,51.67,55.67,64.0,54.0,48.0,47.0,44.0,12.0,9.0,15.0,13.0,16.0,mid
Nathan Junior,65.0,33.0,65.0,64.0,59.0,62.0,66.0,43.0,32.0,33.0,64.0,67.0,76.0,76.0,58.5,57.0,66.0,58.0,67.0,72.0,59.0,36.0,14.0,65.0,63.0,61.0,20.0,12.0,17.0,10.0,10.0,7.0,7.0,12.0,for
Claudio Ramos,64.0,10.0,14.0,21.0,14.0,22.0,15.0,15.0,13.0,12.0,20.0,30.0,35.0,27.0,60.0,65.0,19.0,51.0,41.0,79.0,17.0,24.0,17.0,10.0,28.0,13.0,23.0,17.0,13.0,67.0,64.0,65.0,62.0,67.0,gk
Matthew Jones,68.67,20.33,17.0,21.67,28.67,16.33,18.33,15.67,19.67,24.67,24.67,41.0,45.0,36.0,61.67,48.0,21.0,56.0,39.0,63.0,21.67,21.67,20.67,21.0,26.0,24.67,21.0,21.67,19.0,70.67,65.67,68.67,68.67,72.67,gk
Erick Moreno,69.0,58.0,69.0,69.0,62.0,76.0,64.0,50.0,30.0,53.0,72.0,67.0,70.0,71.0,64.0,68.0,71.0,72.0,70.0,79.0,59.0,40.0,39.0,74.0,52.0,69.0,24.0,37.0,34.0,13.0,9.0,13.0,13.0,7.0,for
Tinoco,69.0,74.0,47.0,54.0,66.0,46.0,65.0,73.0,72.0,67.0,66.0,63.0,68.0,60.0,68.0,58.0,77.0,60.0,90.0,70.0,55.0,68.0,67.0,62.0,61.0,50.0,69.0,70.0,68.0,6.0,8.0,10.0,13.0,10.0,def
Bruno Nascimento,69.33,35.67,41.67,68.67,59.33,34.67,51.67,35.67,31.67,51.67,56.67,67.0,69.0,65.0,65.67,56.0,41.67,81.0,64.67,72.67,20.67,72.67,65.67,29.67,32.67,39.67,68.0,73.33,68.0,5.67,10.67,13.67,14.67,8.67,def
Salva Chamorro,60.0,34.0,59.0,65.0,48.0,63.0,52.0,49.0,59.0,30.0,53.0,52.0,57.0,56.0,61.0,34.0,71.0,59.0,59.0,79.67,50.0,44.0,35.0,62.0,53.0,53.0,25.0,26.0,22.0,6.0,11.0,13.0,13.0,14.0,for
Dolly Menga,65.43,58.43,60.43,55.43,56.43,58.43,71.43,43.43,37.43,42.43,65.43,92.0,92.0,79.86,60.43,70.0,76.43,79.0,55.0,74.0,63.43,74.43,43.43,52.43,45.43,54.43,36.71,40.14,48.29,8.43,9.43,14.43,8.43,6.43,for
Wagner,69.0,61.5,65.5,52.5,65.5,62.5,72.0,64.5,60.5,59.5,67.5,79.5,77.0,77.5,73.0,74.0,68.5,68.0,71.0,50.0,66.5,66.5,26.5,70.0,68.5,65.5,22.5,30.5,32.5,11.5,10.5,14.5,10.5,8.5,for
Cristian Amado,69.0,33.0,67.0,67.0,53.0,65.0,69.0,67.0,34.0,39.0,66.0,79.33,68.0,56.0,74.0,61.0,75.0,61.0,71.0,70.33,64.0,60.0,39.0,74.0,71.0,66.0,21.0,34.0,32.0,7.0,14.0,15.0,10.0,12.0,for
Jhon Murillo,67.0,48.0,64.0,58.0,47.0,52.0,75.0,69.0,38.0,36.0,69.0,91.0,93.0,92.0,68.0,91.0,70.0,69.0,68.0,33.0,70.0,45.0,17.0,61.0,52.0,66.0,15.0,18.0,20.0,7.0,7.0,13.0,9.0,12.0,for
Lucas Souza,63.9,45.3,45.3,68.3,66.3,52.3,56.3,48.3,40.3,62.3,62.3,59.0,52.0,51.0,61.3,53.0,68.3,53.0,80.4,74.8,68.3,67.8,62.9,52.3,49.3,45.3,58.1,63.1,62.7,9.3,9.3,12.3,7.3,9.3,mid
Helder Tavares,63.0,51.0,35.0,59.0,73.0,46.0,55.5,48.0,42.0,74.0,59.5,63.0,60.0,75.0,56.0,67.0,74.0,57.0,74.0,68.0,47.0,69.0,71.0,60.0,52.0,52.0,58.5,66.5,64.0,12.0,6.0,8.0,8.0,14.0,mid
Junior Oto'o Zue,66.0,62.0,21.0,54.0,59.0,22.0,62.0,42.0,35.0,47.0,61.0,75.0,79.0,66.0,58.0,67.0,40.0,74.0,74.0,65.0,23.0,61.0,65.0,38.0,34.0,37.0,66.0,69.0,69.0,9.0,7.0,15.0,16.0,11.0,def
Raphael Guzzo,68.8,54.0,49.0,50.0,73.0,67.0,71.0,59.0,60.4,68.0,75.0,67.0,64.0,63.0,72.6,70.0,76.2,56.0,73.0,61.0,64.0,59.0,57.0,64.4,67.8,69.0,44.0,53.0,48.0,13.0,15.0,12.0,9.0,13.0,mid
Romario Balde,65.0,57.0,63.0,55.0,56.0,64.0,70.0,66.0,51.0,40.0,68.0,76.0,78.0,81.0,57.0,71.0,73.0,50.0,53.0,65.0,61.0,67.0,26.0,59.0,53.0,65.0,26.0,28.0,23.0,12.0,14.0,7.0,13.0,9.0,for
Jaquite,61.0,48.0,32.0,56.0,64.0,34.0,51.0,47.0,46.0,54.0,55.0,64.0,67.0,66.0,55.0,80.0,54.0,74.0,82.0,44.0,35.0,72.0,63.0,34.0,49.0,46.0,57.0,66.0,60.0,12.0,10.0,10.0,6.0,11.0,mid
Karl,62.5,53.0,40.0,55.0,71.0,40.0,58.0,39.0,48.0,62.0,62.0,62.0,63.0,50.0,51.0,63.0,66.0,72.0,54.5,70.0,35.0,66.0,52.0,30.0,53.0,48.0,62.0,71.0,67.0,11.0,10.0,6.0,6.0,13.0,mid
