variable,col1
strength,0.675248370306
aggression,0.668987719009
jumping,0.600971955588
sliding_tackle,0.540732773197
stamina,0.476008225983
heading_accuracy,0.460118865371
agility,0.413806813539
crossing,0.409535970164
interceptions,0.382682670844
dribbling,0.359794534605
long_passing,0.347983871925
shot_power,0.340309730703
positioning,0.338465830509
curve,0.326048290888
free_kick_accuracy,0.316286050556
balance,0.300441737902
standing_tackle,0.289405215381
penalties,0.282252350401
volleys,0.277162892967
marking,0.272927851873
long_shots,0.222570500231
reactions,0.217851598311
acceleration,0.213414364397
vision,0.205633785263
sprint_speed,0.201513657652
gk_handling,0.179780511019
short_passing,0.164129842485
finishing,0.146157658881
gk_diving,0.111577099422
ball_control,0.109952289118
gk_kicking,0.0753038006082
gk_positioning,0.0431674280365
gk_reflexes,0.029775742866
