variable,col1
balance,0.594242304128
free_kick_accuracy,0.389091469832
interceptions,0.350111761607
ball_control,0.332564941748
long_shots,0.33149666246
penalties,0.321722369834
finishing,0.31340176034
vision,0.309755336042
volleys,0.290836066285
strength,0.272869647168
dribbling,0.251225103849
sliding_tackle,0.243947115316
crossing,0.243133047023
short_passing,0.232688181816
jumping,0.229505698693
curve,0.22365392757
shot_power,0.212936610298
standing_tackle,0.208049548593
heading_accuracy,0.174834235873
positioning,0.172558276046
long_passing,0.170433927765
marking,0.17023337975
acceleration,0.167151663255
reactions,0.1550114552
aggression,0.139376296622
sprint_speed,0.125389114161
agility,0.0886379538027
stamina,0.0792259141002
gk_reflexes,0.0636104969786
gk_kicking,0.0611459955465
gk_handling,0.0304212343379
gk_positioning,0.0278417986028
gk_diving,0.0228967053574
