variable,col1
curve,0.747177438469
strength,0.68298436652
heading_accuracy,0.663069961295
aggression,0.658930924262
jumping,0.622834679993
volleys,0.524514963855
sliding_tackle,0.48638184019
crossing,0.478232447054
free_kick_accuracy,0.476208980586
vision,0.420682537736
long_passing,0.408638267723
balance,0.400261711493
penalties,0.349012204665
standing_tackle,0.332902619589
marking,0.330956166393
interceptions,0.3207836735
long_shots,0.297887925939
finishing,0.282647088983
positioning,0.265177098474
sprint_speed,0.240771962191
acceleration,0.22926067401
agility,0.222867341268
shot_power,0.219571785569
stamina,0.195267995174
ball_control,0.192894910211
short_passing,0.178556920057
gk_reflexes,0.172535164935
gk_diving,0.160969162729
reactions,0.141525434205
dribbling,0.0845963874999
gk_kicking,0.0795287131474
gk_positioning,0.0673508346567
gk_handling,0.0650178176312
