variable,col1
aggression,0.57302926856
jumping,0.486253222929
strength,0.479128717603
shot_power,0.451844812854
curve,0.438203044936
balance,0.436741229637
long_passing,0.430591777811
free_kick_accuracy,0.401489350969
long_shots,0.351277622935
finishing,0.326535681371
crossing,0.315582762725
agility,0.2801359403
volleys,0.27510577018
dribbling,0.249640905786
marking,0.240487152158
positioning,0.233038961576
short_passing,0.206348197018
stamina,0.189261455075
heading_accuracy,0.186973453402
gk_handling,0.185611036444
penalties,0.156690738052
interceptions,0.156314799717
sprint_speed,0.151360498265
vision,0.142452220365
standing_tackle,0.113063309135
ball_control,0.106292078799
acceleration,0.105552846239
gk_reflexes,0.103930975598
sliding_tackle,0.0882315235184
reactions,0.0795164066697
gk_positioning,0.0314785396439
gk_diving,0.0149929786246
gk_kicking,0.0128427211038
