name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Danielson,70.67,39.67,39.67,72.67,51.67,39.67,44.67,41.67,62.67,41.67,53.67,54.0,54.0,50.0,66.67,57.0,55.67,80.0,33.0,81.0,41.67,71.67,71.67,26.67,54.67,44.67,75.0,71.0,70.0,5.67,10.67,7.67,11.67,6.67,def
Evaldo,66.25,71.75,42.38,61.5,60.75,42.38,63.38,68.38,46.38,63.38,69.88,66.25,63.5,71.0,63.38,64.0,68.38,76.0,68.25,68.25,56.38,71.12,65.38,62.38,52.38,52.38,63.75,69.88,67.38,8.38,11.38,5.38,10.38,13.38,def
Ramon Cardozo,72.0,32.8,75.4,79.2,60.6,65.6,64.8,41.8,40.8,51.8,67.6,54.8,63.2,58.0,68.8,46.0,80.4,63.0,58.0,85.6,59.8,80.8,17.0,76.4,47.8,70.8,19.4,20.8,22.8,8.8,12.8,8.8,12.8,6.8,for
Marcelo Jose Oliveira,71.5,34.0,38.0,71.0,63.0,48.0,49.0,29.0,59.0,55.0,51.0,64.0,54.0,62.0,67.5,59.0,61.0,84.0,71.0,72.0,58.0,80.0,73.0,31.0,47.0,66.0,73.0,75.0,69.0,10.0,8.0,13.0,14.0,12.0,def
Nilson,76.0,11.0,15.0,11.0,21.0,13.0,12.0,13.0,13.0,16.0,23.0,42.0,41.0,51.0,78.0,70.0,21.0,78.0,30.0,71.0,14.0,27.0,21.0,16.0,32.0,13.0,17.0,17.0,13.0,77.33,74.33,69.67,75.33,75.67,gk
Vitor Gomes,71.14,71.86,51.71,69.71,75.0,49.71,69.57,60.71,72.71,71.71,74.43,63.0,60.0,63.0,73.0,59.0,78.43,76.0,74.0,74.57,68.29,78.71,67.71,64.29,71.71,58.71,65.71,65.71,67.71,5.71,14.71,8.71,14.71,6.71,mid
Filipe Goncalves,68.33,60.67,58.67,61.67,73.67,58.67,67.0,60.67,60.67,65.67,71.33,52.0,55.0,67.0,70.67,59.0,74.67,57.0,70.0,74.33,69.0,82.67,61.0,64.67,66.67,71.67,63.67,65.33,56.33,15.67,13.67,5.67,11.67,11.67,mid
Andre Fontes,68.5,60.5,54.0,67.5,72.5,46.5,69.0,60.5,58.5,65.5,71.0,68.0,66.0,67.0,70.25,72.0,63.5,68.0,83.0,67.0,61.5,63.5,52.5,67.5,70.5,66.5,49.5,58.5,51.5,12.5,7.5,8.5,9.5,5.5,mid
Fabio Espinho,72.5,70.0,68.0,67.0,73.0,62.0,71.0,69.0,71.0,66.0,72.0,74.5,68.0,87.0,74.0,83.0,81.0,63.0,68.0,56.0,74.0,68.0,42.0,71.0,75.0,69.0,31.0,44.0,30.0,16.0,13.0,12.0,8.0,10.0,mid
Rafa Sousa,65.5,45.5,34.5,64.5,66.5,33.5,55.5,46.5,43.5,68.5,62.5,60.0,54.0,51.0,61.5,50.0,60.5,65.0,75.0,73.0,47.5,69.5,66.5,50.5,55.5,49.5,64.5,66.5,59.5,9.5,8.5,6.5,11.5,8.5,mid
Pedro Coronas,64.67,64.33,60.67,46.33,60.67,52.33,66.33,63.67,50.0,50.0,66.33,75.0,77.0,70.0,58.33,73.0,67.33,47.0,60.0,61.0,58.67,35.67,44.33,61.33,54.33,57.33,41.33,47.0,46.67,8.33,7.33,9.33,8.33,13.33,def
