name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Eduardo Gottardi,76.0,13.0,11.0,19.0,18.0,12.0,15.0,15.0,18.0,13.0,17.0,43.0,40.0,48.0,74.0,40.0,18.0,62.0,35.0,69.0,12.0,34.0,22.0,13.0,58.0,16.0,17.0,13.0,12.0,78.0,72.0,75.0,74.0,79.0,gk
Joao Aurelio,72.71,74.57,56.71,69.43,76.14,59.71,73.86,66.86,57.71,69.71,75.14,69.0,73.29,76.0,72.14,61.0,71.86,69.0,83.86,71.29,67.29,70.14,66.43,68.71,68.71,57.71,68.29,75.0,71.29,9.71,14.71,7.71,8.71,12.71,for
Zezinho,69.5,67.0,66.0,48.0,68.0,67.0,71.0,61.0,72.0,56.0,71.0,76.0,75.0,82.0,67.0,71.0,70.0,72.0,50.0,41.0,67.0,47.0,24.0,66.0,69.0,64.0,39.0,32.0,26.0,8.0,9.0,8.0,10.0,10.0,mid
Nuno Sequeira,64.67,65.0,47.0,54.0,53.0,39.0,60.0,60.0,56.0,51.0,59.0,63.0,67.0,60.0,63.0,64.0,69.0,58.0,69.33,70.0,62.0,62.0,61.0,57.0,44.0,64.0,66.0,70.0,72.0,7.0,10.0,15.0,10.0,10.0,def
Zainadine Junior,71.5,61.5,21.5,66.83,59.5,29.5,60.5,64.5,66.5,52.5,63.5,73.0,71.0,68.67,68.5,75.0,56.5,84.67,78.0,76.5,58.5,83.5,73.17,41.5,38.5,44.5,70.83,74.0,68.83,7.5,12.5,7.5,14.5,8.5,def
Salvador Agra,73.73,71.36,58.55,32.45,65.27,55.45,78.09,75.55,74.91,66.45,75.55,91.64,90.64,90.91,75.91,91.0,77.36,63.0,69.55,57.64,64.45,49.36,36.27,69.36,56.45,55.45,30.45,33.27,34.45,9.45,8.45,7.45,9.45,9.45,for
Washington,64.0,57.0,38.0,59.0,73.0,34.0,61.0,47.0,46.0,69.0,58.0,76.0,67.0,56.0,62.0,62.0,59.0,72.0,53.0,70.0,39.0,69.0,61.0,40.0,50.0,47.0,58.0,67.0,71.0,16.0,7.0,15.0,16.0,14.0,for
Nene Bonilha,69.0,63.0,59.0,57.0,71.0,61.0,76.0,70.0,61.0,74.0,73.0,78.0,69.0,73.0,72.0,73.0,67.0,49.0,63.0,44.0,62.0,48.0,54.0,51.0,74.0,58.0,52.0,62.0,49.0,9.0,8.0,15.0,8.0,6.0,mid
Alan Henrique,70.75,32.0,22.0,69.0,55.0,35.0,54.0,33.0,31.0,71.0,62.0,61.0,54.25,48.0,64.0,51.0,50.0,72.0,71.0,81.5,45.0,61.0,72.5,27.0,55.0,47.0,68.75,76.75,74.5,13.0,9.0,12.0,8.0,12.0,def
Boubacar Fofana,69.0,37.75,47.75,68.75,70.25,39.75,66.75,70.75,47.75,62.75,65.5,60.0,57.5,63.0,62.75,50.0,74.75,48.0,86.0,86.25,71.75,87.5,66.5,57.75,55.25,51.75,59.5,74.0,63.75,13.75,8.75,15.75,7.75,12.75,mid
Luis Aurelio,66.71,64.14,59.71,73.43,69.71,71.43,65.71,60.43,44.43,65.43,69.0,70.71,66.0,71.86,68.71,69.0,75.43,77.0,84.0,63.0,63.29,53.43,52.43,68.43,63.0,52.43,49.43,56.43,58.43,5.43,12.43,9.43,12.43,14.43,for
Rui Silva,63.8,22.6,24.0,22.8,24.2,23.0,23.6,23.8,24.0,25.2,23.2,31.0,30.0,35.0,54.2,24.0,23.8,48.0,27.0,65.0,22.8,23.8,26.2,24.0,29.4,25.2,23.0,22.0,23.8,64.2,63.0,62.2,62.8,67.8,gk
