variable,col1
interceptions,0.583296536298
marking,0.553850762134
free_kick_accuracy,0.499546244917
aggression,0.478263430665
strength,0.477167045082
jumping,0.476291054118
sliding_tackle,0.453616730831
shot_power,0.420528533462
penalties,0.412127555217
stamina,0.405986385345
finishing,0.385345905415
long_shots,0.372036349457
agility,0.349206983952
heading_accuracy,0.342663832949
reactions,0.341811734153
balance,0.330455772514
long_passing,0.314652460874
volleys,0.313320084311
curve,0.266516411359
acceleration,0.244427212079
dribbling,0.234177740271
vision,0.229830017642
standing_tackle,0.228824116872
short_passing,0.219229407305
positioning,0.213894930871
crossing,0.199161789932
sprint_speed,0.182892359833
ball_control,0.169927188869
gk_handling,0.0750416456895
gk_kicking,0.0715961149006
gk_diving,0.0601567349696
gk_positioning,0.055053185765
gk_reflexes,0.0391037419482
