name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Evandro Goebel,75.0,70.67,68.0,61.33,79.0,71.33,78.17,68.33,72.33,76.0,79.17,69.0,66.0,77.33,77.17,74.0,74.5,64.0,71.5,58.0,76.0,57.33,60.5,76.33,80.0,81.33,45.33,57.0,46.67,9.33,5.33,8.33,9.33,14.33,mid
Iker Casillas,83.8,13.0,12.0,25.0,21.0,14.0,25.0,25.0,13.0,22.0,23.0,65.0,63.0,62.0,80.0,46.0,28.0,77.0,43.0,70.0,13.0,23.0,22.0,16.0,65.0,24.0,11.0,11.0,13.0,86.8,78.4,67.0,79.0,87.4,gk
Silvestre Varela,77.8,76.0,76.6,66.8,71.6,69.2,82.2,77.6,51.6,69.4,79.8,84.0,83.0,76.6,71.4,72.0,83.8,54.0,63.6,76.0,79.6,47.6,40.6,76.8,70.6,77.6,35.0,38.6,31.6,9.6,12.6,12.6,14.6,6.6,for
Maximiliano Pereira,78.12,77.12,62.12,64.62,75.25,60.12,76.38,69.12,63.12,73.12,76.88,75.5,74.0,76.0,77.0,82.88,82.12,76.0,89.38,68.0,68.12,90.25,77.88,75.62,68.12,69.12,77.38,79.62,78.62,15.12,7.12,5.12,9.12,8.12,def
Miguel Layun,75.83,77.5,67.83,55.83,73.17,67.83,74.0,73.17,73.33,70.67,73.0,83.67,85.83,82.0,73.83,79.33,79.83,75.0,91.33,63.67,76.83,68.83,75.5,71.0,70.83,64.83,71.33,74.83,74.17,6.83,15.83,5.83,11.83,10.83,def
Ivan Marcano,75.82,70.73,44.45,73.82,72.45,34.45,60.45,52.45,41.45,68.45,66.45,64.82,68.64,52.27,72.64,56.0,61.82,71.91,73.0,79.73,48.45,74.91,76.73,53.36,62.0,34.45,78.73,79.64,73.18,7.45,15.45,6.45,13.45,15.45,def
Aly Cissokho,73.5,64.5,55.5,66.5,62.5,53.5,61.5,69.5,35.5,64.5,66.5,76.5,77.0,67.0,63.5,68.0,75.5,70.0,78.0,74.0,56.5,77.5,69.5,55.5,55.5,47.5,75.0,78.5,81.0,14.5,11.5,10.5,11.5,6.5,def
Maicon,78.5,61.0,39.6,82.3,67.6,28.6,58.6,69.6,73.6,65.1,62.6,56.4,64.4,39.0,66.4,45.0,85.0,71.0,72.1,88.0,60.7,87.1,77.8,44.8,54.6,44.4,79.1,81.6,76.0,14.6,10.6,13.6,9.6,5.6,def
Alex Sandro,81.43,83.14,58.71,63.86,76.86,60.29,82.14,73.0,59.0,70.86,81.0,85.71,86.0,77.86,82.0,75.14,75.0,74.71,86.71,72.43,68.0,73.71,78.71,76.0,70.0,59.0,79.43,81.57,84.57,7.0,7.0,9.0,12.0,5.0,mid
Jose Angel,73.14,78.14,41.57,58.57,67.57,41.57,70.43,70.57,66.57,60.57,64.57,75.0,78.0,73.0,73.57,59.0,66.29,67.0,78.57,65.0,56.57,69.86,75.0,59.57,58.57,44.57,70.0,72.14,76.29,11.57,12.57,9.57,15.57,12.57,def
Sergio Oliveira,73.75,75.0,65.75,52.75,79.5,69.0,77.0,77.0,81.75,74.75,78.75,64.5,66.5,66.0,70.25,67.0,85.25,46.0,58.75,59.0,83.25,42.25,56.0,74.5,78.5,72.25,42.5,56.75,46.75,8.75,8.75,10.75,10.75,9.75,mid
Andre Andre,78.85,65.85,69.46,61.62,82.46,65.54,74.0,75.62,56.54,80.54,78.77,75.46,72.92,76.31,80.85,72.92,76.46,70.0,89.46,64.0,74.0,79.92,77.46,76.46,78.0,84.77,60.92,74.54,67.0,8.54,10.54,14.54,8.54,6.54,mid
Yacine Brahimi,80.27,69.91,70.82,45.64,79.36,65.0,90.0,77.64,82.0,72.36,85.82,87.73,76.0,89.73,83.0,87.18,77.09,72.0,74.36,53.0,70.91,45.64,46.73,77.82,78.64,67.82,26.91,47.36,28.73,12.64,15.64,11.64,6.64,6.64,for
Giannelli Imbula Wanga,76.5,54.25,50.25,61.25,80.5,27.25,77.0,58.75,37.25,75.75,78.25,78.0,76.0,74.75,74.25,70.75,72.75,72.0,80.5,80.5,71.25,73.25,76.25,62.75,73.75,28.25,70.25,75.5,72.0,5.25,10.25,11.25,13.25,6.25,mid
Hyun-Jun Suk,71.88,55.0,72.88,74.5,65.38,62.5,74.75,64.62,41.12,43.62,72.38,66.75,68.0,64.0,68.88,51.12,77.88,66.25,80.0,79.88,68.12,74.5,28.62,71.75,62.12,60.62,24.62,36.62,21.62,6.62,9.62,11.62,6.62,7.62,for
Vincent Aboubakar,77.64,56.55,80.09,72.73,68.64,67.55,73.09,65.73,44.45,56.55,75.73,82.0,87.0,76.55,75.55,63.0,84.36,75.27,76.27,84.18,74.18,65.73,32.55,78.64,70.18,75.55,17.91,22.55,21.73,7.55,9.55,8.55,6.55,7.55,for
Jesus Corona,75.5,62.17,65.83,58.67,73.33,64.83,87.0,71.83,68.33,64.33,82.33,84.83,78.67,90.17,71.5,86.17,65.33,58.0,65.33,39.83,60.33,44.33,44.0,68.67,69.33,62.0,39.0,48.67,42.67,10.33,5.33,9.33,13.33,8.33,for
Bruno Martins Indi,78.29,70.43,44.43,74.43,68.43,35.43,57.43,29.43,45.43,68.43,67.14,64.43,69.29,53.0,74.86,56.86,62.43,78.29,73.43,84.86,47.43,85.14,76.86,41.43,34.43,41.43,79.86,82.43,77.14,10.43,8.43,6.43,14.43,5.43,def
Cristian Tello Herrera,78.1,74.1,71.9,46.4,73.8,57.6,83.1,75.2,72.4,67.4,81.6,93.0,90.9,84.0,74.6,73.0,81.1,71.0,76.0,57.8,69.3,47.4,25.4,73.4,68.6,50.4,23.0,21.6,22.6,14.4,11.4,8.4,6.4,12.4,for
Danilo Pereira,77.6,48.6,46.2,76.2,78.4,53.6,70.0,45.6,61.6,71.6,74.2,67.6,67.8,66.4,73.2,65.4,79.2,68.0,83.4,88.8,66.4,88.6,81.6,55.8,59.2,42.6,74.0,83.2,75.4,8.6,6.6,12.6,13.6,14.6,mid
Hector Herrera,77.17,70.75,65.33,55.83,74.08,63.33,76.0,70.33,65.33,76.08,76.92,74.0,75.33,67.0,77.75,70.0,77.25,64.0,91.0,75.0,77.33,82.33,77.33,78.08,77.0,59.33,65.33,73.92,67.33,5.33,9.33,14.33,6.33,15.33,mid
Andre Silva,70.0,34.0,69.0,68.0,49.0,65.0,66.0,71.0,33.0,40.0,69.0,76.0,79.0,69.0,72.0,60.0,78.0,68.0,73.0,77.25,52.0,75.0,41.0,70.0,58.0,72.5,24.0,42.0,17.0,14.0,13.0,7.0,11.0,8.0,for
