name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Pawel Kieszek,73.67,17.67,19.67,21.0,30.67,16.33,17.67,19.0,16.33,38.67,18.0,50.0,46.0,32.0,71.67,45.0,22.33,76.0,33.0,72.0,15.67,37.67,22.67,17.67,38.33,14.33,17.67,15.67,17.0,73.67,71.67,69.33,75.33,76.33,gk
Mano,72.0,71.17,40.67,51.67,65.67,47.67,68.67,41.67,45.67,54.67,66.67,81.0,82.0,88.33,70.0,87.0,65.67,84.0,84.0,50.0,44.67,74.67,73.67,60.67,54.67,42.67,69.67,71.0,73.67,13.67,10.67,6.67,12.67,11.67,def
Anderson Luis,70.0,70.0,46.0,64.0,67.0,25.0,63.0,49.0,55.0,50.0,63.0,74.0,72.0,72.0,65.0,71.0,65.0,72.0,74.0,67.0,53.0,69.0,63.0,49.0,59.0,56.0,72.0,74.0,75.0,8.0,13.0,11.0,12.0,6.0,def
Pedro Botelho,72.0,74.0,59.0,58.0,60.0,61.0,72.0,69.0,66.0,61.0,73.0,74.0,77.0,72.0,76.0,54.0,78.0,67.0,90.0,73.0,57.0,76.0,67.0,71.0,64.0,58.0,64.0,68.0,78.0,6.0,16.0,15.0,13.0,11.0,def
Diogo Amado,71.0,65.67,50.67,57.67,75.67,50.67,65.67,65.67,67.67,73.67,72.67,74.0,66.0,73.0,73.67,71.0,63.33,74.0,81.0,60.0,64.67,67.0,70.67,66.67,68.67,69.67,68.67,66.67,61.67,12.67,12.67,6.67,12.67,5.67,mid
Yohan Tavares,74.0,48.0,33.0,72.0,63.0,43.0,49.0,51.0,49.0,55.0,65.0,54.0,65.0,45.0,68.0,54.0,47.0,61.0,69.0,78.5,40.0,75.0,74.0,29.0,33.0,55.0,75.0,80.0,75.0,14.0,10.0,16.0,13.0,9.0,def
Bruno Cesar,74.43,79.29,74.71,53.71,79.57,80.57,75.14,83.86,84.14,78.86,76.43,74.14,70.14,69.43,70.29,78.0,86.0,59.71,60.29,74.71,82.14,71.0,52.86,73.14,80.29,68.57,39.86,47.71,45.71,15.71,15.71,6.71,12.71,7.71,mid
Leandro Chaparro,70.0,61.0,62.0,52.0,69.0,62.0,74.0,69.0,59.0,57.0,72.0,86.0,79.5,81.0,67.0,79.0,71.0,68.0,67.0,47.0,61.0,58.0,37.0,62.0,71.0,71.0,39.0,45.0,48.0,12.0,10.0,13.0,13.0,7.0,mid
Frederic Mendy,70.0,42.0,74.0,77.0,54.0,69.0,65.0,53.0,48.0,43.0,62.0,53.0,63.0,47.0,70.0,34.0,76.0,66.0,72.0,91.0,50.0,76.33,25.0,74.0,59.0,71.0,25.0,22.0,20.0,10.0,7.0,10.0,10.0,10.0,for
Leo Bonatini,68.83,60.0,69.5,65.33,60.5,62.5,69.0,50.5,42.5,55.5,69.5,73.0,73.0,59.0,65.0,53.0,73.33,61.0,63.0,71.0,65.83,28.5,22.5,71.17,60.5,64.5,21.5,22.5,20.5,14.5,11.5,7.5,9.5,14.5,for
