name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Nikola Vukcevic,72.75,52.0,38.0,66.0,78.0,48.0,67.25,56.0,40.0,67.0,71.25,66.0,63.0,61.0,66.0,60.0,67.0,87.0,81.0,73.5,61.0,81.0,74.0,57.75,64.5,53.0,72.0,76.0,58.0,12.0,13.0,12.0,15.0,15.0,mid
Alan,74.5,76.5,65.5,59.5,77.5,64.5,79.5,80.5,78.5,77.5,82.0,64.33,58.83,71.0,75.5,65.0,78.5,68.0,64.0,70.0,75.5,68.5,49.0,73.5,77.83,81.83,46.5,53.5,43.5,5.5,12.5,14.5,14.5,12.5,mid
Aaron Niguez,70.62,64.0,66.75,53.75,64.12,60.75,75.75,65.75,62.5,60.12,76.88,81.0,78.0,81.0,65.75,82.75,68.5,69.25,73.0,50.75,63.0,44.75,44.75,69.75,62.12,66.75,35.75,30.75,36.75,13.75,12.75,8.75,14.75,9.75,mid
Stian Ringstad,65.33,67.33,50.33,54.0,63.33,33.33,64.33,61.33,40.67,52.33,70.33,75.0,75.33,63.67,59.33,71.0,73.33,65.0,74.0,68.33,60.33,71.0,65.67,62.33,60.33,33.33,65.33,63.67,61.33,15.33,7.33,7.33,13.33,7.33,def
Andre Pinto,74.29,43.43,33.43,76.29,64.29,39.43,41.43,48.43,62.43,53.43,60.29,51.0,53.0,45.0,68.14,34.57,71.43,34.0,67.0,88.0,56.43,76.71,75.29,32.43,51.43,45.43,73.71,79.29,79.0,14.43,12.43,5.43,10.43,10.43,def
Baiano,72.83,73.17,56.0,58.67,69.17,53.33,74.0,62.17,37.17,62.17,73.0,77.0,78.0,76.0,73.17,76.0,69.83,72.17,80.5,64.0,66.0,72.67,73.0,68.17,43.17,48.17,72.0,75.0,73.17,12.17,10.17,13.17,10.17,10.17,def
Wilson Eduardo,73.0,77.4,73.2,66.0,66.8,77.4,75.0,84.4,70.6,59.4,76.0,75.6,82.0,72.6,69.4,68.0,82.0,64.0,67.2,68.0,74.4,58.6,23.6,71.6,61.6,72.6,21.6,32.6,22.6,12.6,11.6,10.6,8.6,10.6,for
Rui Fonte,70.5,62.88,70.0,67.38,60.5,68.38,72.12,72.38,62.5,47.38,75.0,78.0,73.75,78.5,74.62,64.0,69.25,74.25,66.0,64.0,64.88,39.38,32.88,70.88,56.25,68.62,29.62,33.62,27.38,13.38,9.38,14.38,14.38,5.38,for
Josue,75.55,73.55,70.36,54.36,76.91,54.82,76.36,75.82,72.64,73.27,79.27,73.0,70.36,78.55,73.55,81.27,78.82,52.0,78.91,64.0,77.64,81.18,53.45,72.36,75.73,74.0,55.36,58.36,45.36,14.36,9.36,14.36,15.36,9.36,mid
Marafona,69.0,19.0,21.5,19.0,31.5,22.0,21.5,22.0,21.0,37.5,23.0,36.0,37.0,49.0,61.5,35.0,29.0,53.0,29.0,60.0,20.5,40.5,20.5,19.0,36.5,32.5,18.5,18.5,19.0,68.5,67.5,68.5,72.5,70.5,gk
