name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Nuno Piloto,67.0,66.0,53.0,59.0,73.0,50.0,68.0,61.0,68.0,70.0,74.0,63.0,54.0,66.0,68.0,73.0,66.0,80.0,81.0,59.0,70.0,70.0,61.0,55.0,69.0,57.0,58.0,61.0,57.0,12.0,9.0,16.0,9.0,6.0,mid
Rui Pedro,74.0,54.0,73.0,60.0,70.0,67.0,77.0,60.0,42.0,61.0,76.0,69.5,76.0,68.0,77.0,70.0,78.0,70.0,69.0,69.0,74.0,57.0,27.0,76.0,74.0,70.5,26.0,25.0,24.0,15.0,9.0,9.0,6.0,12.0,for
Ivanildo,70.67,68.33,62.0,42.67,70.67,42.67,76.0,58.67,67.67,60.67,74.0,79.0,78.0,78.0,64.67,73.0,68.0,34.0,68.0,57.0,63.67,54.67,34.67,66.67,65.67,68.67,32.67,30.67,24.67,12.67,5.67,13.67,12.67,15.67,for
Rabiola,69.75,61.0,72.0,67.0,65.0,61.0,70.0,60.0,56.0,61.0,72.0,74.0,68.0,75.0,68.0,67.0,80.0,69.0,71.0,62.0,61.0,74.0,26.0,66.0,61.0,75.0,31.0,46.0,30.0,13.0,6.0,10.0,13.0,11.0,for
Selim Bouadla,63.75,63.0,32.0,38.0,60.0,28.0,69.0,49.0,50.0,45.5,69.0,77.0,69.0,73.0,66.0,78.0,64.5,48.0,67.0,46.0,49.5,52.0,45.0,64.0,63.0,49.0,17.0,29.0,18.0,11.0,12.0,15.0,12.0,11.0,mid
Marinho,70.0,61.0,65.0,45.0,63.0,61.0,75.5,66.0,62.0,58.0,73.0,88.0,86.5,86.75,70.5,88.25,66.0,63.0,60.25,34.0,64.0,49.0,22.0,70.0,60.0,64.0,27.0,24.0,36.0,6.0,15.0,16.0,10.0,6.0,mid
Fernando Alexandre,72.33,60.0,51.0,69.0,70.33,42.0,61.0,54.0,60.0,69.0,65.67,48.0,53.0,57.0,67.0,57.0,81.0,70.0,76.0,78.0,73.0,87.33,78.0,55.0,66.33,51.0,68.0,76.33,66.0,8.0,9.0,15.0,14.0,13.0,mid
Joao Real,71.0,48.0,40.0,74.0,55.0,31.0,33.0,37.0,33.0,52.0,55.0,40.0,51.0,58.0,64.0,60.0,54.0,82.0,44.0,78.5,37.0,71.0,74.0,31.0,48.0,40.0,74.0,74.0,67.0,15.0,8.0,16.0,7.0,10.0,def
Pedro Trigueira,69.5,15.0,15.0,17.0,20.0,14.0,22.0,16.0,13.0,23.0,10.0,45.0,45.0,54.0,65.0,51.0,14.0,67.0,36.0,67.0,20.0,41.0,18.0,14.0,31.0,14.0,13.0,13.0,14.0,72.75,67.5,71.0,67.0,71.5,gk
Emidio Rafael,67.33,75.33,35.33,58.33,65.33,47.33,61.33,77.33,79.33,69.33,65.33,65.67,68.33,69.0,68.33,70.0,74.33,67.0,64.0,66.0,65.33,68.33,66.0,64.33,51.33,50.33,67.33,69.0,69.33,11.33,5.33,5.33,7.33,15.33,def
Ricardo Nascimento,68.5,51.0,41.5,69.5,52.5,38.5,34.5,65.5,65.5,43.5,53.5,45.0,48.5,49.0,68.5,49.0,62.5,58.0,59.0,78.5,28.5,69.5,68.5,23.5,37.5,36.5,70.5,74.0,68.5,14.5,8.5,7.5,11.5,15.5,def
Christopher Oualembo,67.0,67.0,24.0,46.0,62.0,47.0,60.0,57.0,27.0,50.0,64.0,78.0,74.0,74.0,64.0,69.0,44.0,81.0,85.5,73.0,25.0,71.0,61.0,63.0,51.0,28.0,64.0,69.0,67.0,12.0,6.0,16.0,15.0,15.0,def
Lee,67.33,19.0,15.67,17.0,26.67,17.67,17.67,19.0,14.33,17.0,21.67,32.0,35.0,36.0,65.67,30.0,23.0,57.0,24.0,72.0,16.33,32.67,22.67,16.33,37.0,21.67,16.33,17.0,15.67,70.33,65.33,63.67,66.33,70.0,gk
Nwankwo Obiorah,67.0,34.5,27.5,66.5,69.5,54.5,57.5,38.5,42.5,67.5,67.5,74.0,69.0,66.0,61.5,60.0,67.0,90.0,81.0,85.0,57.5,71.5,64.5,55.5,57.5,32.5,59.5,67.5,62.5,9.5,13.5,11.5,14.5,12.5,mid
Rafael Lopes,68.0,46.0,69.0,68.0,49.0,67.0,59.0,41.0,34.0,36.0,60.0,74.0,66.0,64.0,68.0,60.0,78.0,72.0,80.0,73.0,57.0,75.0,25.0,74.0,51.0,69.5,18.0,19.0,18.0,7.0,12.0,11.0,15.0,12.0,for
Nii Plange,66.33,66.33,52.33,48.33,68.33,47.0,73.33,66.67,60.33,60.33,73.67,79.17,81.42,73.67,68.33,76.0,62.33,60.0,77.0,60.08,56.33,62.33,66.17,65.75,63.75,66.33,62.33,67.67,58.33,8.33,7.33,8.33,9.33,10.33,for
Goncalo Paciencia,68.86,32.43,69.14,67.43,53.14,67.71,74.0,66.43,54.86,42.57,69.71,70.57,74.0,74.86,67.43,61.0,76.86,65.43,64.0,74.57,60.71,66.43,29.43,62.29,62.71,68.86,20.71,29.43,22.43,8.43,7.43,13.43,11.43,6.43,for
Richard Ofori,67.33,64.0,23.0,60.0,64.0,29.0,65.0,29.0,22.0,63.0,67.0,87.67,86.0,70.0,62.0,73.0,58.0,76.0,69.67,64.0,28.0,63.0,62.67,42.0,31.0,37.0,64.0,67.0,66.0,12.0,6.0,12.0,12.0,8.0,def
Leandro Silva,66.67,45.0,61.0,53.0,73.0,64.0,63.0,67.0,56.0,69.0,67.0,68.0,69.0,58.0,71.67,78.0,79.0,57.0,70.0,57.0,67.0,67.0,68.0,68.0,56.0,54.0,46.0,54.0,53.0,11.0,12.0,12.0,8.0,7.0,mid
Aderlan,66.0,66.0,45.75,54.75,62.75,45.75,67.75,58.75,68.75,61.75,62.75,81.5,78.0,78.0,62.75,77.0,68.75,73.0,74.5,58.25,69.75,67.75,69.75,55.75,49.75,34.75,61.0,63.25,63.5,11.75,10.75,9.75,12.75,6.75,def
Hugo Seco,64.67,66.0,61.0,45.0,62.0,54.0,72.0,61.0,48.0,61.0,70.0,76.0,75.0,70.0,50.0,69.0,66.0,42.0,59.0,65.0,56.0,46.0,19.0,50.0,61.0,46.0,31.0,30.0,31.0,13.0,7.0,11.0,11.0,11.0,for
Iago Santos,65.5,47.0,23.0,63.0,57.0,30.0,47.0,35.0,30.0,46.0,58.0,53.0,67.0,59.0,64.0,52.0,45.0,65.0,64.0,71.0,23.0,65.0,61.0,38.0,36.0,45.0,60.0,73.0,72.0,14.0,12.0,6.0,7.0,11.0,def
Pedro Nuno,61.0,65.33,51.33,39.33,63.0,54.33,66.33,54.33,46.33,57.0,62.33,70.67,71.0,74.0,45.33,69.0,59.67,67.0,50.0,45.0,56.0,45.33,30.67,55.33,55.33,45.33,28.33,32.33,27.33,13.33,8.33,7.33,10.33,14.33,mid
William Gustavo,65.0,34.0,24.0,65.0,53.0,32.0,31.0,31.0,32.0,34.0,55.0,53.0,55.0,47.0,49.0,53.0,73.0,65.0,59.0,76.5,22.0,67.5,60.0,29.0,32.0,45.0,63.0,72.0,69.5,5.0,6.0,11.0,15.0,13.0,def
Rafa Soares,67.67,68.33,23.0,54.0,64.33,26.0,69.0,68.0,66.0,59.0,66.0,81.0,77.0,70.0,67.0,67.0,70.0,63.0,71.0,59.0,57.0,66.5,67.0,68.0,48.0,34.0,62.0,69.83,67.5,11.0,13.0,16.0,14.0,6.0,def
