variable,col1
stamina,0.474352054349
aggression,0.342143655832
sprint_speed,0.341431742839
short_passing,0.298015865133
volleys,0.297301477686
strength,0.293926688335
long_passing,0.277243475112
free_kick_accuracy,0.259121646294
acceleration,0.257552197844
agility,0.230528043701
heading_accuracy,0.175365698786
crossing,0.165750461411
marking,0.145716685844
curve,0.14310526147
sliding_tackle,0.133541781855
balance,0.119736093787
jumping,0.118007801442
penalties,0.103810589589
standing_tackle,0.0993879535911
vision,0.0988013335366
long_shots,0.0968301925762
interceptions,0.0814456612111
ball_control,0.0732760950152
shot_power,0.0675880093328
finishing,0.0620357485658
dribbling,0.0547916249079
reactions,0.0440393486941
gk_positioning,0.0391441735286
gk_diving,0.0358421092354
gk_reflexes,0.0296862955758
gk_kicking,0.0148795767842
gk_handling,0.0144175633104
positioning,0.0111830928268
