name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Tiago Valente,65.0,31.0,23.0,70.0,57.0,33.0,37.0,26.0,24.0,54.0,52.0,58.0,46.0,57.0,64.0,50.0,42.0,66.0,53.0,70.0,30.0,74.0,69.0,24.0,51.0,33.0,65.0,62.0,63.0,7.0,8.0,11.0,7.0,16.0,def
Ricardo Dani,69.0,50.5,45.5,65.0,71.0,48.5,60.5,56.5,43.5,66.0,68.0,54.0,52.0,60.0,69.0,66.0,59.5,55.0,72.0,75.0,53.5,74.5,73.0,61.0,62.0,42.5,69.5,64.5,63.5,9.5,15.5,8.5,9.5,14.5,mid
Nuno Pinto,70.0,73.0,49.0,43.0,69.0,44.0,70.0,68.0,59.0,67.0,69.0,76.0,67.0,72.0,71.0,73.0,67.0,51.0,71.0,60.0,59.0,69.0,71.0,64.0,59.0,58.0,71.0,73.0,72.0,15.0,13.0,13.0,6.0,9.0,def
Ricardo,73.6,20.2,20.2,19.4,22.4,22.6,21.4,20.6,20.2,21.4,21.4,36.0,31.0,48.0,71.2,38.0,29.2,74.0,41.0,67.0,19.4,34.4,20.4,19.4,26.4,23.4,20.2,19.8,19.0,75.6,72.4,62.6,73.8,76.4,gk
Fabio Pacheco,68.0,51.0,45.0,59.0,68.0,48.0,63.0,49.0,58.0,67.0,67.0,66.0,69.0,65.0,62.0,71.0,73.0,81.0,72.0,67.0,66.0,82.0,71.0,53.0,58.0,44.0,64.0,69.0,74.0,7.0,12.0,8.0,15.0,16.0,mid
Paulo Tavares,69.5,67.0,63.75,62.75,73.25,65.75,69.25,55.75,65.75,66.75,71.5,69.0,68.0,69.0,69.0,69.0,66.75,70.0,84.5,68.0,69.25,71.75,60.75,63.75,67.75,73.75,58.75,66.0,62.75,7.75,6.75,13.75,8.75,5.75,mid
Andre Claro,69.0,64.5,65.5,59.0,64.0,66.5,71.0,68.0,41.5,56.5,71.5,73.0,76.5,68.0,71.5,61.0,68.5,67.0,62.5,67.0,71.5,42.5,23.5,70.0,60.5,63.5,28.5,26.5,35.5,12.5,14.5,8.5,6.5,15.5,for
Hyun-Jun Suk,71.88,55.0,72.88,74.5,65.38,62.5,74.75,64.62,41.12,43.62,72.38,66.75,68.0,64.0,68.88,51.12,77.88,66.25,80.0,79.88,68.12,74.5,28.62,71.75,62.12,60.62,24.62,36.62,21.62,6.62,9.62,11.62,6.62,7.62,for
William Alves,69.0,49.0,31.0,72.0,56.5,21.0,44.5,31.0,33.0,45.0,56.0,60.0,67.0,57.0,58.0,55.0,54.0,82.0,65.0,78.0,32.0,75.0,68.5,28.5,46.0,32.0,68.0,71.5,68.0,9.0,16.0,15.0,10.0,13.0,def
Maciej Makuszewski,66.0,60.0,66.0,45.0,62.0,56.0,62.0,54.0,57.0,53.0,60.0,90.0,82.6,71.0,79.0,83.0,74.0,79.0,66.0,59.0,70.0,66.0,45.0,63.0,62.0,59.0,33.0,39.0,58.0,10.0,14.0,6.0,7.0,9.0,mid
Miguel Lourenco,64.86,33.43,32.43,68.14,51.43,38.43,39.57,30.43,27.43,61.14,46.43,61.29,66.14,51.0,55.57,64.0,57.43,75.0,61.14,76.29,30.43,74.86,61.14,24.43,47.29,49.43,62.57,68.14,64.29,10.43,7.43,14.43,14.43,7.43,def
Ruca,65.67,70.33,59.0,62.0,62.67,51.0,63.67,71.33,71.0,66.33,66.67,64.0,74.0,58.0,68.0,48.0,80.0,34.0,82.0,82.0,69.0,76.0,63.0,66.0,54.0,67.0,59.0,66.0,59.0,12.0,11.0,14.0,5.0,5.0,mid
Toni Gorupec,69.0,68.0,35.0,46.0,57.0,32.0,66.0,66.0,33.0,56.0,62.0,86.0,88.0,78.0,58.0,76.0,63.0,60.0,90.0,58.0,34.0,61.0,56.0,51.0,45.0,44.0,60.0,70.0,80.0,10.0,14.0,14.0,11.0,6.0,mid
Lukas Raeder,64.75,21.5,21.0,23.0,31.25,21.25,23.75,21.75,22.0,24.25,21.25,26.0,36.0,30.0,62.25,29.0,33.25,55.0,37.0,77.0,20.75,22.25,20.75,20.5,31.75,26.25,20.5,21.5,21.25,69.0,62.25,68.5,57.5,71.75,gk
Salim Cisse,68.0,64.0,69.0,75.0,66.0,68.0,68.0,60.0,40.0,56.0,65.0,64.0,68.0,68.0,62.0,62.0,74.0,80.0,72.0,78.0,61.0,77.0,35.0,66.0,57.0,74.0,18.0,20.0,21.0,10.0,14.0,7.0,13.0,12.0,for
Frederico Venancio,70.33,33.67,29.67,74.67,58.33,31.67,45.67,29.67,27.67,49.0,57.33,73.0,73.0,63.0,64.67,55.0,49.67,74.0,66.0,71.0,21.67,63.67,71.0,24.67,36.67,39.67,76.67,71.67,72.67,12.67,9.67,10.67,7.67,14.67,def
