variable,col1
jumping,0.798628062694
aggression,0.547448093272
sliding_tackle,0.519531750922
balance,0.514854370638
interceptions,0.508054840054
volleys,0.475233191863
acceleration,0.436386285088
long_shots,0.427463260978
strength,0.420036538253
free_kick_accuracy,0.417576633287
crossing,0.408951365132
sprint_speed,0.393047141957
curve,0.386342528322
standing_tackle,0.373268075746
heading_accuracy,0.355005373279
agility,0.342147694236
marking,0.327616406928
stamina,0.321861403254
vision,0.316867625068
penalties,0.301613686888
finishing,0.293820920723
reactions,0.27324105365
short_passing,0.27212636705
shot_power,0.269581438392
ball_control,0.227895011145
gk_diving,0.210520654052
long_passing,0.166562152828
gk_handling,0.160643444554
positioning,0.150547343164
dribbling,0.131293046011
gk_positioning,0.129186186873
gk_kicking,0.0812420310919
gk_reflexes,0.0414060226053
