name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Gonzalo Higuain,84.0,71.2,89.0,76.8,70.2,82.6,81.8,72.0,62.0,55.0,84.0,79.0,81.2,72.4,83.0,60.0,84.0,73.0,69.2,80.2,77.4,50.0,20.4,87.8,70.0,74.6,16.4,18.4,14.6,5.0,12.0,7.0,5.0,10.0,for
Pepe Reina,80.0,14.5,16.75,16.0,20.5,14.5,13.75,14.5,14.5,22.0,23.0,50.0,63.0,50.0,83.0,60.0,25.25,73.0,34.0,64.0,17.5,30.25,22.0,16.0,53.25,28.0,15.25,16.75,16.0,81.0,77.75,83.75,80.0,81.25,gk
Raul Albiol,81.0,38.0,27.0,77.0,71.0,31.0,54.0,53.0,45.0,65.0,66.0,60.0,62.0,56.0,78.0,56.0,65.0,77.0,62.0,82.0,53.0,79.0,84.0,30.0,49.0,37.0,85.0,86.0,82.0,8.0,6.0,5.0,9.0,8.0,def
Christian Maggio,75.33,78.67,66.67,76.67,75.67,78.67,72.67,71.67,54.67,73.67,77.67,78.0,79.0,74.0,75.67,67.0,77.67,91.0,87.33,78.0,70.67,76.67,66.67,73.67,57.67,56.67,63.67,76.0,75.67,8.67,4.67,8.67,10.67,8.67,def
Marek Hamsik,82.5,78.67,77.0,74.0,86.0,79.0,81.83,80.67,72.0,76.0,84.83,74.67,73.0,79.0,81.17,63.0,76.0,72.0,78.0,69.0,78.0,61.33,55.33,82.67,83.17,70.0,55.33,60.67,56.67,8.0,6.0,4.0,14.0,14.0,mid
Mirko Valdifiori,75.15,71.31,48.15,65.15,80.54,58.15,67.85,69.15,72.77,81.62,76.77,67.38,68.15,65.54,77.38,58.85,70.0,66.15,79.69,69.15,69.85,79.62,72.54,61.31,80.23,51.15,61.54,69.69,69.46,12.15,5.15,9.15,9.15,9.15,mid
Dries Mertens,81.86,78.86,76.0,35.14,80.86,69.14,87.0,84.86,81.71,74.0,87.0,92.0,86.0,93.0,76.0,92.0,78.86,59.14,76.0,42.0,82.0,64.0,42.0,76.0,81.71,78.86,30.0,41.14,40.0,7.0,10.0,8.0,10.0,4.0,for
Jose Maria Callejon,80.75,76.25,78.5,54.75,76.25,79.75,81.75,69.75,67.75,54.75,83.75,89.0,90.0,83.0,79.25,80.25,80.75,73.0,82.25,55.25,80.75,53.0,29.0,84.75,75.5,63.75,16.75,18.25,20.75,7.75,4.75,13.75,10.75,10.75,for
Manolo Gabbiadini,77.0,65.83,77.67,72.5,72.33,76.0,78.83,77.83,80.5,56.17,81.33,79.0,84.0,74.0,75.67,57.0,87.67,77.0,75.0,76.0,85.0,69.5,20.0,78.17,73.17,70.5,21.5,25.5,21.5,11.5,10.5,10.5,4.5,4.5,for
Vlad Chiriches,76.4,45.4,59.4,69.4,76.4,69.4,65.4,45.4,24.4,71.4,67.4,77.0,77.6,58.0,76.4,74.4,81.4,73.0,70.2,76.0,71.4,75.4,78.4,51.4,46.4,50.4,79.2,77.2,81.2,6.4,10.4,9.4,13.4,12.4,def
Faouzi Ghoulam,76.25,80.5,53.5,69.5,73.5,51.5,73.5,72.5,67.5,66.5,74.5,77.0,84.0,67.0,74.0,62.0,79.5,73.0,82.0,75.0,68.5,74.5,72.5,51.5,57.5,75.5,73.0,76.0,78.0,11.5,6.5,7.5,7.5,12.5,def
Allan,76.71,68.0,49.14,57.71,76.0,55.14,73.86,63.43,47.43,73.29,75.43,79.0,73.0,76.0,79.0,80.29,69.14,68.29,86.14,70.43,60.14,83.0,80.71,68.57,72.43,51.43,72.43,81.0,79.14,12.14,12.14,4.14,4.14,7.14,mid
Lorenzo Insigne,80.88,76.5,68.25,56.0,78.25,68.25,85.75,82.38,75.5,74.25,86.88,93.0,85.0,95.0,75.5,93.0,69.38,54.12,77.0,37.38,75.38,33.12,21.62,75.75,82.0,61.25,23.88,24.88,20.25,8.0,4.0,14.0,9.0,10.0,for
Kalidou Koulibaly,76.4,28.4,22.6,76.2,53.4,20.6,31.4,27.4,27.4,43.4,53.4,69.6,78.0,53.0,64.4,48.0,54.4,78.0,75.0,93.0,21.0,85.4,71.2,21.8,24.4,32.4,75.8,80.0,77.0,6.4,10.4,6.4,12.4,4.4,def
David Lopez,76.5,57.5,56.5,69.5,78.5,55.5,68.5,52.5,50.5,73.5,76.5,63.0,65.0,50.0,74.83,67.0,77.5,59.0,86.0,83.0,73.5,77.5,78.5,62.5,63.5,49.5,70.5,79.5,74.5,8.5,11.5,6.5,10.5,14.5,mid
Jorginho,76.67,69.67,59.67,55.67,84.67,70.67,76.67,79.67,75.67,78.67,82.67,77.67,77.67,82.0,77.67,71.33,70.67,61.0,79.0,58.0,61.67,76.67,75.67,73.67,82.67,83.67,61.67,74.67,73.67,13.67,6.67,12.67,13.67,7.67,mid
Elseid Hysaj,72.14,71.71,44.29,62.14,66.0,34.29,66.29,31.29,29.29,65.71,66.86,78.71,82.71,74.0,75.14,64.0,65.29,68.0,81.43,69.86,40.29,77.29,70.71,55.71,40.43,39.29,68.43,73.86,72.71,11.29,5.29,13.29,8.29,10.29,def
