variable,col1
jumping,0.505663647317
gk_positioning,0.41811728658
gk_handling,0.38584642756
crossing,0.198577683521
acceleration,0.0866317625042
stamina,0.0766102071115
gk_kicking,0.0634006107127
penalties,0.0596810508572
long_passing,0.0472994589921
heading_accuracy,0.0203802090227
short_passing,0.0149534346584
volleys,0.013742421404
agility,0.0121368344174
standing_tackle,0.0121368344174
gk_diving,0.010962763403
finishing,0.0108016610967
long_shots,0.00866222660276
positioning,0.00866222660276
aggression,0.00731184119793
free_kick_accuracy,0.00630421814713
dribbling,0.00541448515651
interceptions,0.00541448515651
sliding_tackle,0.00477077695943
curve,0.00303420860435
balance,0.00303420860435
reactions,0.00246594629715
marking,0.00246594629715
gk_reflexes,0.00246594629715
sprint_speed,0.00135362128913
ball_control,0.000604202186487
vision,0.000604202186487
strength,0.000338405322282
shot_power,0.000150759517399
