name,overall_rating,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Cristian Molinaro,71.0,76.25,32.25,59.5,72.25,52.25,69.25,71.0,43.25,67.5,66.75,77.0,83.0,69.0,70.0,68.25,68.25,73.5,81.0,75.0,58.25,75.5,72.25,61.75,45.0,62.25,67.25,73.5,75.5,8.25,6.25,9.25,13.25,7.25,mid
Maxi Lopez,74.6,53.2,78.0,76.6,67.2,71.8,73.2,71.2,59.0,47.2,78.0,72.6,73.8,69.0,65.2,50.2,75.8,60.6,69.0,80.2,64.6,62.2,24.0,79.4,59.2,75.4,23.0,24.2,19.8,13.2,13.2,9.2,8.2,8.2,for
Emiliano Moretti,78.0,55.0,16.0,78.0,59.0,27.0,45.0,60.0,33.0,59.0,61.0,55.0,55.0,54.0,75.0,68.0,56.0,78.0,64.0,78.0,39.0,78.0,85.0,31.0,31.0,49.0,81.0,81.0,77.0,9.0,10.0,10.0,11.0,15.0,def
Cesare Bovo,74.4,34.6,22.6,70.0,60.6,29.6,46.6,80.4,72.2,62.6,62.6,55.0,55.0,63.0,70.2,54.6,81.2,68.6,54.6,76.6,77.2,74.2,79.0,32.6,33.6,50.0,78.2,78.2,76.2,8.6,9.6,9.6,6.6,13.6,def
Fabio Quagliarella,78.0,65.17,80.5,62.33,68.67,84.17,74.33,78.5,69.67,67.33,80.17,75.33,68.83,80.5,75.33,75.67,86.33,69.17,68.5,78.0,88.17,43.17,25.17,81.5,69.0,79.67,23.33,23.5,23.33,5.17,6.17,4.17,3.17,3.17,for
Giuseppe Vives,74.25,67.25,48.25,55.25,80.25,63.25,69.0,61.25,63.25,76.25,76.0,65.5,66.0,65.75,74.25,73.5,73.25,55.5,73.25,68.0,68.25,83.25,76.0,64.5,76.25,54.25,66.0,72.75,72.5,6.25,10.25,11.25,10.25,10.25,mid
Alessandro Gazzi,73.6,64.2,39.2,73.2,76.2,49.2,66.6,53.2,55.2,75.4,73.0,59.8,63.4,58.2,71.8,67.8,78.2,69.4,75.0,79.4,71.8,83.2,75.8,67.0,69.0,61.2,68.6,76.2,74.2,11.2,10.2,11.2,7.2,4.2,mid
Daniele Padelli,75.5,18.0,17.5,17.5,25.5,17.5,17.5,19.0,17.5,28.5,20.5,49.0,39.0,38.0,69.5,27.0,25.5,65.0,30.0,45.0,18.0,18.5,19.0,17.5,27.5,21.5,22.0,18.5,18.5,78.5,71.5,61.5,76.0,80.5,gk
Kamil Glik,80.8,26.0,19.4,86.4,59.0,21.8,40.8,28.4,26.0,57.8,56.6,56.6,61.4,33.0,76.6,49.0,57.0,77.0,67.4,88.0,20.0,84.2,83.8,24.0,23.0,29.4,83.8,84.4,81.6,10.0,14.0,5.0,8.0,10.0,def
Joel Chukwuma Obi,69.8,71.2,47.4,55.4,71.0,61.4,70.6,41.4,55.6,66.6,73.6,85.8,80.8,84.4,70.2,84.0,78.4,78.0,78.6,67.4,68.4,81.2,69.6,66.4,66.0,58.4,65.4,70.2,71.0,12.4,8.4,11.4,14.4,12.4,mid
Ciro Immobile,79.33,54.33,83.89,73.0,70.11,80.0,74.33,73.22,50.33,48.33,76.11,71.56,77.22,74.89,83.67,69.89,84.22,78.0,74.0,74.67,74.67,75.89,39.22,83.44,58.56,74.33,20.33,32.33,31.89,5.33,7.33,14.33,11.33,5.33,for
Pontus Jansson,72.67,28.67,28.67,67.33,57.0,40.67,56.33,48.67,39.67,59.0,62.0,53.33,71.0,55.67,74.0,36.33,63.67,48.67,63.33,87.0,49.67,71.33,74.0,27.67,38.33,38.67,75.33,77.0,74.0,8.67,4.67,13.67,5.67,6.67,def
Daniele Baselli,76.67,72.67,54.67,63.0,81.67,72.33,76.33,78.17,74.0,78.33,81.83,74.33,76.17,77.5,73.0,74.0,73.5,68.67,80.17,66.33,74.67,71.83,67.83,67.0,79.17,70.67,61.0,65.33,64.33,10.67,11.67,12.67,6.67,5.67,mid
Danilo Fernando Avelar,73.5,78.5,37.5,66.5,68.5,43.5,72.0,79.5,77.0,56.5,73.75,70.5,76.5,66.5,71.5,64.0,72.5,66.0,79.0,74.0,62.5,76.0,71.5,61.25,36.5,76.5,69.5,74.25,76.5,3.5,3.5,3.5,3.5,3.5,mid
Afriyie Acquah,72.6,67.0,48.4,60.8,76.4,49.4,69.2,56.4,53.4,74.4,75.8,79.0,79.0,82.6,71.2,75.8,71.4,73.6,85.0,70.6,64.4,83.4,67.2,66.0,71.4,59.4,57.4,70.6,71.4,10.4,4.4,9.4,5.4,6.4,mid
Josef Martinez,71.5,64.25,66.5,59.75,66.25,60.5,79.25,68.0,51.25,53.25,80.5,88.25,88.25,80.25,64.25,85.5,62.25,76.0,66.5,62.0,61.5,58.25,22.5,74.75,66.75,62.25,21.5,22.5,21.0,11.25,13.25,13.25,11.25,7.25,for
Davide Zappacosta,72.25,73.75,61.5,63.0,71.0,66.5,70.5,70.0,53.5,68.0,72.5,78.5,82.0,72.0,72.0,71.0,69.5,68.5,85.0,65.5,68.5,76.5,70.5,69.0,63.5,55.5,73.5,74.5,77.25,10.5,8.5,7.5,5.5,10.5,mid
Nikola Maksimovic,77.33,44.33,21.33,80.67,59.67,27.33,48.33,28.33,22.33,58.33,61.67,63.67,68.33,50.67,74.33,58.67,38.33,66.0,67.33,86.0,28.33,79.67,77.67,28.33,30.33,25.33,80.67,80.33,77.33,11.33,8.33,4.33,10.33,14.33,def
Bruno Peres,73.78,76.89,49.78,62.0,71.22,60.89,77.11,74.44,52.89,64.44,75.89,86.67,88.56,76.89,69.56,70.78,76.67,61.22,87.89,68.22,70.44,70.22,69.78,68.89,51.11,56.89,72.22,75.67,75.78,6.22,10.22,13.22,7.22,6.22,mid
Andrea Belotti,69.75,38.25,70.25,72.25,61.0,61.25,66.25,62.0,55.0,35.75,68.75,72.0,75.5,66.75,66.5,63.5,74.75,78.0,69.75,74.0,68.25,69.25,29.0,71.0,58.75,59.0,22.5,23.25,22.5,12.25,6.25,11.25,13.25,6.25,for
Gaston Silva,69.0,59.0,32.33,74.0,61.67,32.33,51.67,39.33,30.33,55.0,59.67,63.67,66.33,51.67,62.33,62.0,51.33,65.67,69.0,76.33,46.33,65.67,66.33,21.33,30.33,39.33,69.67,74.33,71.67,6.33,6.33,12.33,11.33,9.33,mid
Marco Benassi,71.57,71.29,58.29,62.29,75.71,64.71,69.43,68.86,64.29,75.86,76.0,73.29,70.14,72.29,69.86,66.0,70.14,63.29,77.71,71.57,68.86,75.14,62.57,67.14,68.29,40.29,49.14,67.14,65.14,10.29,6.29,4.29,11.29,13.29,mid
Salvador Ichazo,55.83,23.83,23.67,23.5,30.17,23.83,22.83,24.0,23.33,24.0,23.83,44.17,45.83,37.5,49.67,50.0,20.17,54.0,51.83,72.17,23.67,24.0,23.67,22.83,20.17,22.17,24.0,23.5,23.0,59.67,53.0,53.67,52.17,60.83,gk
